EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n40		3XSSC	CONTROL			390	201	189	441	264	177	514	308	206	  1.07	  0.94	  0.92	  1.09	  1.00	  1.00	  1.12	  0.94	0	B	6	0	5811	566	477	575	486	0			0	
y744n40		GENOMIC 50NG/UL	CONTROL			523	235	288	574	274	300	670	319	351	  0.96	  1.04	  0.82	  1.22	  1.00	  1.00	  0.88	  0.94	0	B	7	0	3876	113	474	122	483	0			0	
y744n40		3XSSC	CONTROL			392	224	168	442	266	176	516	310	206	  0.95	  1.05	  0.82	  1.23	  1.00	  1.00	  0.91	  0.97	0	B	8	0	5812	576	477	585	486	0			0	
y744n40		POLY A	CONTROL			2168	251	1917	3895	319	3576	4547	372	4175	  0.54	  1.87	  0.46	  2.18	  0.49	  2.02	  0.42	  0.91	0	B	9	0	3877	123	474	132	483	0			0	
y744n40		LAMBDA	CONTROL			1195	230	965	2033	268	1765	2373	312	2061	  0.55	  1.83	  0.47	  2.14	  0.54	  1.84	  0.43	  0.96	0	B	10	0	5813	586	477	595	486	0			0	
y744n40		POLY A	CONTROL			841	250	591	944	279	665	1102	325	777	  0.89	  1.13	  0.76	  1.31	  1.00	  1.00	  0.77	  0.95	0	B	11	0	3878	133	474	142	483	0			0	
y744n40		LAMBDA	CONTROL			461	207	254	559	282	277	652	329	323	  0.92	  1.09	  0.79	  1.27	  1.00	  1.00	  0.70	  0.94	0	B	12	0	5814	596	477	605	486	0			0	
y744n40		SALMON SPERM	CONTROL			420	236	184	424	300	124	495	350	145	  1.48	  0.67	  1.27	  0.79	  1.00	  1.00	  1.29	  0.90	0	C	1	0	7	154	26	163	35	0			0	
y744n40		PBR322	CONTROL			542	222	320	490	286	204	572	333	239	  1.57	  0.64	  1.34	  0.75	  1.00	  1.00	  1.47	  0.89	0	C	2	1	1943	607	27	616	36	0			0	
y744n40		SALMON SPERM	CONTROL			608	254	354	701	316	385	818	368	450	  0.92	  1.09	  0.79	  1.27	  1.00	  1.00	  0.78	  0.97	0	C	3	0	8	164	26	173	35	0			0	
y744n40		PBR322	CONTROL			763	213	550	656	271	385	765	316	449	  1.43	  0.70	  1.22	  0.82	  1.00	  1.00	  1.29	  0.88	0	C	4	1	1944	617	27	626	36	0			0	
y744n40		PKRX PLASMID CONTAINING LACZ	CONTROL			394	242	152	436	295	141	509	344	165	  1.08	  0.93	  0.92	  1.09	  1.00	  1.00	  0.94	  0.92	0	C	5	0	9	174	26	183	35	0			0	
y744n40		PKRX PLASMID CONTAINING LACZ	CONTROL			923	206	717	529	296	233	617	345	272	  3.08	  0.32	  2.64	  0.38	  1.60	  0.62	  4.54	  0.84	0	C	6	1	1945	627	27	636	36	0			0	
y744n40		PLASMID CONTAINING GFP	CONTROL			345	233	112	389	269	120	454	314	140	  0.93	  1.07	  0.80	  1.25	  1.00	  1.00	  1.01	  0.88	0	C	7	0	10	184	26	193	35	0			0	
y744n40		PLASMID CONTAINING GFP	CONTROL			424	223	201	454	273	181	530	318	212	  1.11	  0.90	  0.95	  1.05	  1.00	  1.00	  1.01	  0.88	0	C	8	1	1946	637	27	646	36	0			0	
y744n40		3XSSC	CONTROL			391	226	165	440	284	156	513	331	182	  1.06	  0.95	  0.91	  1.10	  1.00	  1.00	  0.89	  0.89	0	C	9	0	11	194	26	203	35	0			0	
y744n40		3XSSC	CONTROL			468	211	257	507	260	247	591	303	288	  1.04	  0.96	  0.89	  1.12	  1.00	  1.00	  0.88	  0.94	0	C	10	1	1947	647	27	656	36	0			0	
y744n40		3XSSC	CONTROL			331	243	88	374	289	85	436	337	99	  1.04	  0.97	  0.89	  1.12	  1.00	  1.00	  0.43	  0.43	0	C	11	0	12	204	26	213	35	0			0	
y744n40		3XSSC	CONTROL			384	202	182	437	281	156	510	328	182	  1.17	  0.86	  1.00	  1.00	  1.00	  1.00	  0.90	  0.87	0	C	12	1	1948	657	27	666	36	0			0	
y744n40		SALMON SPERM	CONTROL			612	218	394	594	286	308	693	333	360	  1.28	  0.78	  1.09	  0.91	  1.00	  1.00	  1.07	  0.92	0	D	1	0	3879	143	474	152	483	0			0	
y744n40		PBR322	CONTROL			460	217	243	491	275	216	573	321	252	  1.12	  0.89	  0.96	  1.04	  1.00	  1.00	  1.01	  0.92	0	D	2	0	5815	606	477	615	486	0			0	
y744n40		SALMON SPERM	CONTROL			1536	225	1311	1737	308	1429	2028	359	1669	  0.92	  1.09	  0.79	  1.27	  0.90	  1.11	  0.76	  0.95	0	D	3	0	3880	153	474	162	483	0			0	
y744n40		PBR322	CONTROL			659	241	418	823	275	548	960	321	639	  0.76	  1.31	  0.65	  1.53	  0.98	  1.03	  0.63	  0.95	0	D	4	0	5816	616	477	625	486	0			0	
y744n40		PKRX PLASMID CONTAINING LACZ	CONTROL			1019	251	768	958	278	680	1118	324	794	  1.13	  0.89	  0.97	  1.03	  1.00	  1.00	  0.97	  0.97	0	D	5	0	3881	163	474	172	483	0			0	
y744n40		PKRX PLASMID CONTAINING LACZ	CONTROL			364	216	148	413	272	141	482	317	165	  1.05	  0.95	  0.90	  1.11	  1.00	  1.00	  0.87	  0.92	0	D	6	0	5817	626	477	635	486	0			0	
y744n40		PLASMID CONTAINING GFP	CONTROL			767	237	530	742	289	453	866	337	529	  1.17	  0.85	  1.00	  1.00	  1.00	  1.00	  1.02	  0.95	0	D	7	0	3882	173	474	182	483	0			0	
y744n40		PLASMID CONTAINING GFP	CONTROL			366	216	150	426	282	144	497	329	168	  1.04	  0.96	  0.89	  1.12	  1.00	  1.00	  0.69	  0.80	0	D	8	0	5818	636	477	645	486	0			0	
y744n40		3XSSC	CONTROL			702	226	476	705	291	414	823	339	484	  1.15	  0.87	  0.98	  1.02	  1.00	  1.00	  1.00	  0.92	0	D	9	0	3883	183	474	192	483	0			0	
y744n40		3XSSC	CONTROL			383	222	161	443	292	151	517	340	177	  1.07	  0.94	  0.91	  1.10	  1.00	  1.00	  0.78	  0.92	0	D	10	0	5819	646	477	655	486	0			0	
y744n40		3XSSC	CONTROL			726	230	496	731	293	438	853	342	511	  1.13	  0.88	  0.97	  1.03	  1.00	  1.00	  0.97	  0.95	0	D	11	0	3884	193	474	202	483	0			0	
y744n40		3XSSC	CONTROL			406	225	181	457	255	202	533	297	236	  0.90	  1.12	  0.77	  1.30	  1.00	  1.00	  0.79	  0.89	0	D	12	0	5820	656	477	665	486	0			0	
y744n40		3XSSC	CONTROL			306	213	93	358	273	85	417	318	99	  1.09	  0.91	  0.94	  1.06	  1.00	  1.00	  0.62	  0.51	0	E	1	0	13	214	26	223	35	0			0	
y744n40		GENOMIC 50NG/UL	CONTROL			327	213	114	375	270	105	437	315	122	  1.09	  0.92	  0.93	  1.07	  1.00	  1.00	  0.79	  0.78	0	E	2	1	1949	667	27	676	36	0			0	
y744n40		3XSSC	CONTROL			340	178	162	389	265	124	454	309	145	  1.31	  0.77	  1.12	  0.90	  1.00	  1.00	  1.08	  0.91	0	E	3	0	14	224	26	233	35	0			0	
y744n40		GENOMIC 50NG/UL	CONTROL			298	217	81	356	258	98	415	301	114	  0.83	  1.21	  0.71	  1.41	  1.00	  1.00	  0.77	  0.71	0	E	4	1	1950	677	27	686	36	0			0	
y744n40		GENOMIC 150NG/UL	CONTROL			451	207	244	491	275	216	573	321	252	  1.13	  0.89	  0.97	  1.03	  1.00	  1.00	  1.06	  0.96	0	E	5	0	15	234	26	243	35	0			0	
y744n40		GENOMIC 450NG/UL	CONTROL			515	210	305	550	283	267	642	330	312	  1.14	  0.88	  0.98	  1.02	  1.00	  1.00	  0.98	  0.91	0	E	6	1	1951	687	27	696	36	0			0	
y744n40		GENOMIC 150NG/UL	CONTROL			324	204	120	383	267	116	447	311	136	  1.03	  0.97	  0.88	  1.13	  1.00	  1.00	  0.93	  0.84	0	E	7	0	16	244	26	253	35	0			0	
y744n40		GENOMIC 450NG/UL	CONTROL			362	211	151	429	288	141	500	336	164	  1.07	  0.93	  0.92	  1.09	  1.00	  1.00	  0.96	  0.92	0	E	8	1	1952	697	27	706	36	0			0	
y744n40		3XSSC	CONTROL			442	221	221	464	272	192	541	317	224	  1.15	  0.87	  0.99	  1.01	  1.00	  1.00	  1.05	  0.93	0	E	9	0	17	254	26	263	35	0			0	
y744n40		3XSSC	CONTROL			303	206	97	370	280	90	431	326	105	  1.08	  0.93	  0.92	  1.08	  1.00	  1.00	  0.52	  0.55	0	E	10	1	1953	707	27	716	36	0			0	
y744n40		3XSSC	CONTROL			352	220	132	394	281	113	460	328	132	  1.17	  0.86	  1.00	  1.00	  1.00	  1.00	  1.03	  0.85	0	E	11	0	18	264	26	273	35	0			0	
y744n40		3XSSC	CONTROL			323	203	120	387	263	124	451	307	144	  0.97	  1.03	  0.83	  1.20	  1.00	  1.00	  0.69	  0.81	0	E	12	0	1954	717	27	726	36	0			0	
y744n40		3XSSC	CONTROL			636	237	399	661	289	372	771	337	434	  1.07	  0.93	  0.92	  1.09	  1.00	  1.00	  0.90	  0.93	0	F	1	0	3885	203	474	212	483	0			0	
y744n40		GENOMIC 50NG/UL	CONTROL			419	221	198	489	274	215	570	319	251	  0.92	  1.09	  0.79	  1.27	  1.00	  1.00	  0.74	  0.95	0	F	2	0	5821	666	477	675	486	0			0	
y744n40		3XSSC	CONTROL			571	237	334	611	286	325	713	333	380	  1.03	  0.97	  0.88	  1.14	  1.00	  1.00	  0.89	  0.90	0	F	3	0	3886	213	474	222	483	0			0	
y744n40		GENOMIC 50NG/UL	CONTROL			302	222	80	358	275	83	417	321	96	  0.96	  1.04	  0.83	  1.20	  1.00	  1.00	  0.64	  0.67	0	F	4	0	5822	676	477	685	486	0			0	
y744n40		GENOMIC 150NG/UL	CONTROL			711	206	505	786	280	506	917	326	591	  1.00	  1.00	  0.85	  1.17	  1.00	  1.00	  0.84	  0.92	0	F	5	0	3887	223	474	232	483	0			0	
y744n40		GENOMIC 450NG/UL	CONTROL			363	220	143	389	255	134	454	297	157	  1.07	  0.94	  0.91	  1.10	  1.00	  1.00	  0.98	  0.89	0	F	6	0	5823	686	477	695	486	0			0	
y744n40		GENOMIC 150NG/UL	CONTROL			455	221	234	508	271	237	593	316	277	  0.99	  1.01	  0.84	  1.18	  1.00	  1.00	  0.80	  0.79	0	F	7	0	3888	233	474	242	483	0			0	
y744n40		GENOMIC 450NG/UL	CONTROL			766	236	530	822	287	535	959	335	624	  0.99	  1.01	  0.85	  1.18	  1.00	  1.00	  0.79	  0.96	0	F	8	0	5824	696	477	705	486	0			0	
y744n40		3XSSC	CONTROL			636	212	424	887	275	612	1035	321	714	  0.69	  1.44	  0.59	  1.68	  0.86	  1.16	  0.14	  0.37	0	F	9	0	3889	243	474	252	483	0			0	
y744n40		3XSSC	CONTROL			316	220	96	384	287	97	448	335	113	  0.99	  1.01	  0.85	  1.18	  1.00	  1.00	  0.63	  0.73	0	F	10	0	5825	706	477	715	486	0			0	
y744n40		3XSSC	CONTROL			431	231	200	456	268	188	532	312	220	  1.06	  0.94	  0.91	  1.10	  1.00	  1.00	  0.94	  0.92	0	F	11	0	3890	253	474	262	483	0			0	
y744n40		3XSSC	CONTROL			318	223	95	375	268	107	437	312	125	  0.89	  1.13	  0.76	  1.32	  1.00	  1.00	  0.41	  0.67	0	F	12	0	5826	716	477	725	486	0			0	
y744n40		3XSSC	CONTROL			19514	265	19249	470	286	184	548	333	215	104.61	  0.01	 89.53	  0.01	 56.80	  0.02	101.63	  0.86	0	G	1	0	19	274	26	283	35	0			0	
y744n40		3XSSC	CONTROL			336	217	119	406	274	132	474	319	155	  0.90	  1.11	  0.77	  1.30	  1.00	  1.00	  0.71	  0.89	0	G	2	0	1955	727	27	736	36	0			0	
y744n40		3XSSC	CONTROL			919	262	657	3092	322	2770	3610	375	3235	  0.24	  4.22	  0.20	  4.92	  0.24	  4.19	  0.16	  0.84	0	G	3	0	20	284	26	293	35	0			0	
y744n40		3XSSC	CONTROL			369	217	152	520	261	259	607	304	303	  0.59	  1.70	  0.50	  1.99	  1.00	  1.00	  0.05	  0.19	0	G	4	0	1956	737	27	746	36	0			0	
y744n40		3XSSC	CONTROL			482	206	276	353	289	64	412	337	75	  4.31	  0.23	  3.68	  0.27	  1.00	  1.00	  2.80	  0.33	0	G	5	0	21	294	26	303	35	0			0	
y744n40		GENOMIC	CONTROL			339	222	117	377	276	101	440	322	118	  1.16	  0.86	  0.99	  1.01	  1.00	  1.00	  1.01	  0.79	0	G	6	0	1957	747	27	756	36	0			0	
y744n40		3XSSC	CONTROL			949	246	703	3534	323	3211	4126	377	3749	  0.22	  4.57	  0.19	  5.33	  0.22	  4.60	  0.16	  0.86	0	G	7	0	22	304	26	313	35	0			0	
y744n40		GENOMIC	CONTROL			331	210	121	383	289	94	447	337	110	  1.29	  0.78	  1.10	  0.91	  1.00	  1.00	  1.51	  0.81	0	G	8	0	1958	757	27	766	36	0			0	
y744n40		LABELLED DNA (CY5)	CONTROL			375	225	150	447	284	163	521	331	190	  0.92	  1.09	  0.79	  1.27	  1.00	  1.00	  0.84	  0.93	0	G	9	0	23	315	26	324	35	0			0	
y744n40		LABELLED DNA (CY3)	CONTROL			324	212	112	396	289	107	462	337	125	  1.05	  0.96	  0.90	  1.12	  1.00	  1.00	  0.87	  0.88	0	G	10	0	1959	768	27	777	36	0			0	
y744n40		LABELLED DNA (CY5)	CONTROL			372	209	163	401	268	133	468	312	156	  1.23	  0.82	  1.04	  0.96	  1.00	  1.00	  1.06	  0.92	0	G	11	0	24	325	26	334	35	0			0	
y744n40		LABELLED DNA (CY3)	CONTROL			303	215	88	378	265	113	441	309	132	  0.78	  1.28	  0.67	  1.50	  1.00	  1.00	  0.45	  0.42	0	G	12	0	1960	778	27	787	36	0			0	
y744n40		3XSSC	CONTROL			27465	281	27184	1672	272	1400	1952	317	1635	 19.42	  0.05	 16.63	  0.06	 15.42	  0.06	 13.95	  0.88	0	H	1	0	3891	263	474	272	483	0			0	
y744n40		3XSSC	CONTROL			17070	241	16829	481	264	217	561	308	253	 77.55	  0.01	 66.52	  0.02	 44.60	  0.02	 76.45	  0.87	0	H	2	0	5827	726	477	735	486	0			0	
y744n40		3XSSC	CONTROL			1261	284	977	5566	296	5270	6498	345	6153	  0.19	  5.39	  0.16	  6.30	  0.18	  5.67	  0.15	  0.82	0	H	3	0	3892	273	474	282	483	0			0	
y744n40		3XSSC	CONTROL			591	235	356	2220	284	1936	2591	331	2260	  0.18	  5.44	  0.16	  6.35	  0.21	  4.84	  0.11	  0.90	0	H	4	0	5828	736	477	745	486	0			0	
y744n40		3XSSC	CONTROL			26567	284	26283	902	267	635	1053	311	742	 41.39	  0.02	 35.42	  0.03	 30.31	  0.03	 20.50	  0.65	0	H	5	0	3893	283	474	292	483	0			0	
y744n40		GENOMIC	CONTROL			19119	233	18886	545	281	264	636	328	308	 71.54	  0.01	 61.32	  0.02	 43.68	  0.02	 55.55	  0.82	0	H	6	0	5829	746	477	755	486	0			0	
y744n40		3XSSC	CONTROL			832	243	589	3210	299	2911	3747	349	3398	  0.20	  4.94	  0.17	  5.77	  0.21	  4.85	  0.15	  0.89	0	H	7	0	3894	293	474	302	483	0			0	
y744n40		GENOMIC	CONTROL			727	241	486	2320	268	2052	2708	312	2396	  0.24	  4.22	  0.20	  4.93	  0.25	  3.98	  0.17	  0.95	0	H	8	0	5830	756	477	765	486	0			0	
y744n40		LABELLED DNA (CY5)	CONTROL			622	248	374	674	294	380	786	343	443	  0.98	  1.02	  0.84	  1.18	  1.00	  1.00	  0.89	  0.96	0	H	9	0	3895	304	474	313	483	0			0	
y744n40		LABELLED DNA (CY3)	CONTROL			372	223	149	426	259	167	497	302	195	  0.89	  1.12	  0.76	  1.31	  1.00	  1.00	  0.82	  0.94	0	H	10	0	5831	767	477	776	486	0			0	
y744n40		LABELLED DNA (CY5)	CONTROL			724	247	477	761	292	469	888	340	548	  1.02	  0.98	  0.87	  1.15	  1.00	  1.00	  0.92	  0.96	0	H	11	0	3896	314	474	323	483	0			0	
y744n40		LABELLED DNA (CY3)	CONTROL			304	209	95	367	268	99	428	312	116	  0.96	  1.04	  0.82	  1.22	  1.00	  1.00	  0.52	  0.77	0	H	12	0	5832	777	477	786	486	0			0	
y744n40		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	294	199	95	338	237	101	394	276	118	  0.94	  1.06	  0.81	  1.24	  1.00	  1.00	  0.97	  0.72	1	A	1	0	25	335	26	344	35	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n40		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	636	213	423	580	291	289	677	339	338	  1.46	  0.68	  1.25	  0.80	  1.00	  1.00	  1.23	  0.93	1	A	2	0	1961	788	27	797	36	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n40		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	5394	273	5121	4560	307	4253	5323	358	4965	  1.20	  0.83	  1.03	  0.97	  1.00	  1.00	  1.04	  0.97	1	A	3	0	26	345	26	354	35	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n40		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	9959	232	9727	12211	303	11908	14256	353	13903	  0.82	  1.22	  0.70	  1.43	  0.71	  1.40	  0.66	  0.96	1	A	4	0	1962	798	27	807	36	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n40		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	8926	270	8656	8040	319	7721	9387	372	9015	  1.12	  0.89	  0.96	  1.04	  0.98	  1.02	  0.93	  0.97	1	A	5	0	27	355	26	364	35	0	HSP	HEAT SHOCK PROTEIN	1	
y744n40		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	2628	217	2411	2097	312	1785	2448	364	2084	  1.35	  0.74	  1.16	  0.86	  1.05	  0.95	  1.11	  0.95	1	A	6	0	1963	808	27	817	36	0		HOMOLOGY TO YOR016C	1	
y744n40		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1204	222	982	965	310	655	1126	361	765	  1.50	  0.67	  1.28	  0.78	  1.01	  0.99	  1.25	  0.94	1	A	7	0	28	365	26	374	35	0		HYPOTHETICAL PROTEIN	1	
y744n40		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1568	221	1347	1242	300	942	1450	350	1100	  1.43	  0.70	  1.22	  0.82	  1.03	  0.97	  1.25	  0.97	1	A	8	0	1964	818	27	827	36	1	SPO	MEIOTIC PROTEIN	1	
y744n40		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	620	220	400	570	295	275	665	344	321	  1.45	  0.69	  1.25	  0.80	  1.00	  1.00	  1.28	  0.94	1	A	9	0	29	375	26	384	35	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n40		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	668	224	444	587	288	299	685	336	349	  1.48	  0.67	  1.27	  0.79	  1.00	  1.00	  1.36	  0.93	1	A	10	0	1965	828	27	837	36	0		HYPOTHETICAL PROTEIN	1	
y744n40		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2637	223	2414	2445	309	2136	2854	360	2494	  1.13	  0.88	  0.97	  1.03	  1.00	  1.00	  0.88	  0.95	1	A	11	0	30	385	26	394	35	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n40		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	549	218	331	520	287	233	607	335	272	  1.42	  0.70	  1.22	  0.82	  1.00	  1.00	  1.27	  0.94	1	A	12	0	1966	838	27	847	36	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n40		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	612	240	372	644	284	360	751	331	420	  1.03	  0.97	  0.89	  1.13	  1.00	  1.00	  0.93	  0.93	1	B	1	0	3897	324	474	333	483	0		HYPOTHETICAL PROTEIN	1	
y744n40		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	496	206	290	542	286	256	632	333	299	  1.13	  0.88	  0.97	  1.03	  1.00	  1.00	  0.89	  0.96	1	B	2	0	5833	787	477	796	486	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n40		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1532	251	1281	1467	299	1168	1712	349	1363	  1.10	  0.91	  0.94	  1.06	  1.00	  1.00	  0.99	  0.95	1	B	3	0	3898	334	474	343	483	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n40		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	363	209	154	398	264	134	464	308	156	  1.15	  0.87	  0.99	  1.01	  1.00	  1.00	  1.00	  0.79	1	B	4	0	5834	797	477	806	486	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n40		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	661	221	440	701	321	380	818	374	444	  1.16	  0.86	  0.99	  1.01	  1.00	  1.00	  0.93	  0.93	1	B	5	0	3899	344	474	353	483	1		WEAK SIMILARITY TO YOL047C	1	
y744n40		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1361	235	1126	1272	266	1006	1485	310	1175	  1.12	  0.89	  0.96	  1.04	  1.00	  1.00	  1.00	  0.97	1	B	6	0	5835	807	477	816	486	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n40		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	710	207	503	756	292	464	882	340	542	  1.08	  0.92	  0.93	  1.08	  1.00	  1.00	  0.94	  0.96	1	B	7	0	3900	354	474	363	483	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
