EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n100		POLY A	CONTROL			282	193	89	458	363	95	501	397	104	  0.94	  1.07	  0.86	  1.17	  1.00	  1.00	  0.50	  0.68	0	A	11	1	6	111	27	120	36	0			0	
y744n100		LAMBDA	CONTROL			478	236	242	778	479	299	852	524	328	  0.81	  1.24	  0.74	  1.36	  1.00	  1.00	  0.75	  0.86	0	A	12	0	1942	564	28	573	37	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			345	204	141	502	326	176	550	357	193	  0.80	  1.25	  0.73	  1.37	  1.00	  1.00	  0.64	  0.80	0	B	1	0	3873	50	475	59	484	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			378	224	154	597	356	241	654	390	264	  0.64	  1.56	  0.58	  1.71	  1.00	  1.00	  0.80	  0.90	0	B	2	0	5809	513	477	522	486	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			883	193	690	924	343	581	1012	375	637	  1.19	  0.84	  1.08	  0.92	  1.00	  1.00	  1.11	  0.94	0	B	3	0	3874	60	475	69	484	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			300	202	98	537	368	169	588	403	185	  0.58	  1.72	  0.53	  1.89	  1.00	  1.00	  0.41	  0.69	0	B	4	0	5810	523	477	532	486	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			370	198	172	491	313	178	537	342	195	  0.97	  1.03	  0.88	  1.13	  1.00	  1.00	  0.83	  0.80	0	B	5	0	3875	70	475	79	484	0			0	
y744n100		3XSSC	CONTROL			295	206	89	487	376	111	533	411	122	  0.80	  1.25	  0.73	  1.37	  1.00	  1.00	  0.34	  0.49	0	B	6	1	5811	533	477	542	486	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			358	208	150	488	305	183	534	334	200	  0.82	  1.22	  0.75	  1.33	  1.00	  1.00	  1.02	  0.94	0	B	7	0	3876	80	475	89	484	0			0	
y744n100		3XSSC	CONTROL			468	228	240	728	390	338	797	427	370	  0.71	  1.41	  0.65	  1.54	  1.00	  1.00	  0.71	  0.90	0	B	8	1	5812	543	477	552	486	0			0	
y744n100		POLY A	CONTROL			466	215	251	554	318	236	606	348	258	  1.06	  0.94	  0.97	  1.03	  1.00	  1.00	  1.10	  0.94	0	B	9	0	3877	90	475	99	484	0			0	
y744n100		LAMBDA	CONTROL			571	212	359	904	415	489	990	454	536	  0.73	  1.36	  0.67	  1.49	  0.97	  1.03	  0.64	  0.94	0	B	10	1	5813	553	477	562	486	0			0	
y744n100		POLY A	CONTROL			343	184	159	468	293	175	512	321	191	  0.91	  1.10	  0.83	  1.20	  1.00	  1.00	  0.77	  0.85	0	B	11	0	3878	100	475	109	484	0			0	
y744n100		LAMBDA	CONTROL			416	233	183	643	406	237	704	444	260	  0.77	  1.30	  0.70	  1.42	  1.00	  1.00	  0.79	  0.86	0	B	12	1	5814	563	477	572	486	0			0	
y744n100		SALMON SPERM	CONTROL			333	204	129	472	340	132	517	372	145	  0.98	  1.02	  0.89	  1.12	  1.00	  1.00	  0.98	  0.81	0	C	1	1	7	121	27	130	36	0			0	
y744n100		PBR322	CONTROL			806	267	539	936	524	412	1025	574	451	  1.31	  0.76	  1.20	  0.84	  1.00	  1.00	  1.08	  0.92	0	C	2	0	1943	574	28	583	37	0			0	
y744n100		SALMON SPERM	CONTROL			935	233	702	875	375	500	958	410	548	  1.40	  0.71	  1.28	  0.78	  1.00	  1.00	  1.27	  0.97	0	C	3	1	8	131	27	140	36	0			0	
y744n100		PBR322	CONTROL			750	278	472	990	556	434	1084	609	475	  1.09	  0.92	  0.99	  1.01	  1.00	  1.00	  1.02	  0.92	0	C	4	0	1944	584	28	593	37	0			0	
y744n100		PKRX PLASMID CONTAINING LACZ	CONTROL			297	217	80	476	363	113	521	397	124	  0.71	  1.41	  0.65	  1.55	  0.94	  1.07	  0.51	  0.72	0	C	5	1	9	141	27	150	36	0			0	
y744n100		PKRX PLASMID CONTAINING LACZ	CONTROL			508	241	267	843	519	324	923	568	355	  0.82	  1.21	  0.75	  1.33	  1.00	  1.00	  0.72	  0.87	0	C	6	0	1945	594	28	603	37	0			0	
y744n100		PLASMID CONTAINING GFP	CONTROL			313	194	119	493	359	134	540	393	147	  0.89	  1.13	  0.81	  1.24	  1.00	  1.00	  0.85	  0.90	0	C	7	1	10	151	27	160	36	0			0	
y744n100		PLASMID CONTAINING GFP	CONTROL			575	248	327	918	483	435	1005	529	476	  0.75	  1.33	  0.69	  1.46	  1.00	  1.00	  0.71	  0.92	0	C	8	0	1946	604	28	613	37	0			0	
y744n100		3XSSC	CONTROL			320	197	123	503	365	138	551	399	152	  0.89	  1.12	  0.81	  1.24	  1.00	  1.00	  0.61	  0.91	0	C	9	1	11	161	27	170	36	0			0	
y744n100		3XSSC	CONTROL			498	244	254	802	482	320	878	528	350	  0.79	  1.26	  0.73	  1.38	  1.00	  1.00	  0.74	  0.94	0	C	10	0	1947	614	28	623	37	0			0	
y744n100		3XSSC	CONTROL			332	199	133	493	331	162	540	362	178	  0.82	  1.22	  0.75	  1.34	  1.00	  1.00	  0.68	  0.82	0	C	11	1	12	171	27	180	36	0			0	
y744n100		3XSSC	CONTROL			500	230	270	838	509	329	918	557	361	  0.82	  1.22	  0.75	  1.34	  1.00	  1.00	  0.75	  0.94	0	C	12	0	1948	624	28	633	37	0			0	
y744n100		SALMON SPERM	CONTROL			337	213	124	443	319	124	485	349	136	  1.00	  1.00	  0.91	  1.10	  1.00	  1.00	  0.75	  0.71	0	D	1	0	3879	110	475	119	484	0			0	
y744n100		PBR322	CONTROL			445	225	220	645	452	193	706	495	211	  1.14	  0.88	  1.04	  0.96	  1.00	  1.00	  1.01	  0.87	0	D	2	1	5815	573	477	582	486	0			0	
y744n100		SALMON SPERM	CONTROL			639	219	420	711	369	342	778	404	374	  1.23	  0.81	  1.12	  0.89	  1.00	  1.00	  1.26	  0.93	0	D	3	0	3880	120	475	129	484	0			0	
y744n100		PBR322	CONTROL			691	225	466	855	445	410	936	487	449	  1.14	  0.88	  1.04	  0.96	  1.00	  1.00	  1.10	  0.94	0	D	4	1	5816	583	477	592	486	0			0	
y744n100		PKRX PLASMID CONTAINING LACZ	CONTROL			412	208	204	526	308	218	576	337	239	  0.94	  1.07	  0.85	  1.17	  1.00	  1.00	  0.94	  0.90	0	D	5	0	3881	130	475	139	484	0			0	
y744n100		PKRX PLASMID CONTAINING LACZ	CONTROL			440	215	225	687	411	276	752	450	302	  0.82	  1.23	  0.75	  1.34	  1.00	  1.00	  0.77	  0.84	0	D	6	0	5817	593	477	602	486	0			0	
y744n100		PLASMID CONTAINING GFP	CONTROL			379	201	178	507	323	184	555	353	202	  0.97	  1.03	  0.88	  1.13	  1.00	  1.00	  0.91	  0.91	0	D	7	0	3882	140	475	149	484	0			0	
y744n100		PLASMID CONTAINING GFP	CONTROL			302	193	109	601	406	195	658	444	214	  0.56	  1.79	  0.51	  1.96	  1.00	  1.00	  0.13	  0.44	0	D	8	0	5818	603	477	612	486	0			0	
y744n100		3XSSC	CONTROL			345	199	146	511	313	198	559	342	217	  0.74	  1.36	  0.67	  1.49	  1.00	  1.00	  0.65	  0.88	0	D	9	0	3883	150	475	159	484	0			0	
y744n100		3XSSC	CONTROL			360	237	123	577	391	186	632	428	204	  0.66	  1.51	  0.60	  1.66	  1.00	  1.00	  0.66	  0.77	0	D	10	0	5819	613	477	622	486	0			0	
y744n100		3XSSC	CONTROL			333	200	133	477	313	164	522	342	180	  0.81	  1.23	  0.74	  1.35	  1.00	  1.00	  0.76	  0.89	0	D	11	0	3884	160	475	169	484	0			0	
y744n100		3XSSC	CONTROL			419	224	195	635	411	224	695	450	245	  0.87	  1.15	  0.80	  1.26	  1.00	  1.00	  0.94	  0.93	0	D	12	0	5820	623	477	632	486	0			0	
y744n100		3XSSC	CONTROL			279	197	82	435	316	119	476	346	130	  0.69	  1.45	  0.63	  1.59	  0.91	  1.10	  0.59	  0.80	0	E	1	1	13	181	27	190	36	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			391	236	155	717	498	219	785	545	240	  0.71	  1.41	  0.65	  1.55	  1.00	  1.00	  0.65	  0.89	0	E	2	0	1949	634	28	643	37	0			0	
y744n100		3XSSC	CONTROL			356	191	165	531	322	209	581	352	229	  0.79	  1.27	  0.72	  1.39	  1.00	  1.00	  0.79	  0.95	0	E	3	1	14	191	27	200	36	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			328	251	77	651	517	134	713	566	147	  0.57	  1.74	  0.52	  1.91	  1.00	  1.00	  0.21	  0.66	0	E	4	0	1950	644	28	653	37	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			583	208	375	754	397	357	826	434	392	  1.05	  0.95	  0.96	  1.05	  1.00	  1.00	  0.98	  0.98	0	E	5	1	15	201	27	210	36	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			709	252	457	1068	507	561	1170	555	615	  0.81	  1.23	  0.74	  1.35	  1.00	  1.00	  0.78	  0.89	0	E	6	0	1951	654	28	663	37	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			529	208	321	688	363	325	753	397	356	  0.99	  1.01	  0.90	  1.11	  1.00	  1.00	  1.12	  0.99	0	E	7	1	16	211	27	220	36	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			334	234	100	661	507	154	724	555	169	  0.65	  1.54	  0.59	  1.69	  1.00	  1.00	  0.45	  0.84	0	E	8	0	1952	664	28	673	37	0			0	
y744n100		3XSSC	CONTROL			384	190	194	564	361	203	617	395	222	  0.96	  1.05	  0.87	  1.14	  1.00	  1.00	  0.85	  0.93	0	E	9	1	17	221	27	230	36	0			0	
y744n100		3XSSC	CONTROL			458	235	223	805	512	293	881	560	321	  0.76	  1.31	  0.69	  1.44	  1.00	  1.00	  0.66	  0.88	0	E	10	0	1953	674	28	683	37	0			0	
y744n100		3XSSC	CONTROL			289	213	76	477	376	101	522	411	111	  0.75	  1.33	  0.68	  1.46	  1.00	  1.00	  0.16	  0.30	0	E	11	1	18	231	27	240	36	0			0	
y744n100		3XSSC	CONTROL			349	242	107	667	488	179	730	534	196	  0.60	  1.67	  0.55	  1.83	  1.00	  1.00	  0.34	  0.76	0	E	12	0	1954	684	28	693	37	0			0	
y744n100		3XSSC	CONTROL			332	203	129	500	339	161	547	371	176	  0.80	  1.25	  0.73	  1.36	  1.00	  1.00	  0.55	  0.79	0	F	1	0	3885	170	475	179	484	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			457	231	226	656	400	256	718	438	280	  0.88	  1.13	  0.81	  1.24	  1.00	  1.00	  0.91	  0.92	0	F	2	0	5821	633	477	642	486	0			0	
y744n100		3XSSC	CONTROL			538	210	328	688	361	327	753	395	358	  1.00	  1.00	  0.92	  1.09	  1.00	  1.00	  0.93	  0.87	0	F	3	0	3886	180	475	189	484	0			0	
y744n100		GENOMIC 50NG/UL	CONTROL			364	226	138	590	400	190	646	438	208	  0.73	  1.38	  0.66	  1.51	  1.00	  1.00	  0.77	  0.87	0	F	4	0	5822	643	477	652	486	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			670	221	449	770	348	422	843	381	462	  1.06	  0.94	  0.97	  1.03	  1.00	  1.00	  1.11	  0.90	0	F	5	0	3887	190	475	199	484	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			438	221	217	688	398	290	753	436	317	  0.75	  1.34	  0.68	  1.46	  1.00	  1.00	  0.83	  0.94	0	F	6	0	5823	653	477	662	486	0			0	
y744n100		GENOMIC 150NG/UL	CONTROL			311	202	109	515	341	174	564	373	191	  0.63	  1.60	  0.57	  1.75	  1.00	  1.00	  0.40	  0.73	0	F	7	0	3888	200	475	209	484	0			0	
y744n100		GENOMIC 450NG/UL	CONTROL			383	220	163	624	432	192	683	473	210	  0.85	  1.18	  0.78	  1.29	  1.00	  1.00	  0.77	  0.68	0	F	8	0	5824	663	477	672	486	0			0	
y744n100		3XSSC	CONTROL			401	199	202	573	349	224	627	382	245	  0.90	  1.11	  0.82	  1.21	  1.00	  1.00	  0.87	  0.89	0	F	9	0	3889	210	475	219	484	0			0	
y744n100		3XSSC	CONTROL			514	216	298	701	374	327	768	409	359	  0.91	  1.10	  0.83	  1.20	  1.00	  1.00	  0.84	  0.90	0	F	10	0	5825	673	477	682	486	0			0	
y744n100		3XSSC	CONTROL			320	213	107	586	318	268	642	348	294	  0.40	  2.50	  0.36	  2.75	  0.87	  1.15	  0.14	  0.82	0	F	11	0	3890	220	475	229	484	0			0	
y744n100		3XSSC	CONTROL			330	223	107	556	404	152	609	442	167	  0.70	  1.42	  0.64	  1.56	  1.00	  1.00	  0.38	  0.71	0	F	12	0	5826	683	477	692	486	0			0	
y744n100		3XSSC	CONTROL			7612	226	7386	694	386	308	760	422	338	 23.98	  0.04	 21.85	  0.05	 15.70	  0.06	 22.78	  0.85	0	G	1	1	19	241	27	250	36	0			0	
y744n100		3XSSC	CONTROL			411	249	162	748	512	236	819	560	259	  0.69	  1.46	  0.63	  1.60	  1.00	  1.00	  0.62	  0.89	0	G	2	0	1955	694	28	703	37	0			0	
y744n100		3XSSC	CONTROL			652	228	424	1130	444	686	1238	486	752	  0.62	  1.62	  0.56	  1.77	  0.74	  1.35	  0.40	  0.80	0	G	3	1	20	251	27	260	36	0			0	
y744n100		3XSSC	CONTROL			455	247	208	798	502	296	874	550	324	  0.70	  1.42	  0.64	  1.56	  1.00	  1.00	  0.64	  0.91	0	G	4	0	1956	704	28	713	37	0			0	
y744n100		3XSSC	CONTROL			289	219	70	476	387	89	521	424	97	  0.79	  1.27	  0.72	  1.39	  1.00	  1.00	  0.03	  0.07	0	G	5	1	21	261	27	270	36	0			0	
y744n100		GENOMIC	CONTROL			478	250	228	809	510	299	886	558	328	  0.76	  1.31	  0.70	  1.44	  1.00	  1.00	  0.70	  0.95	0	G	6	0	1957	714	28	723	37	0			0	
y744n100		3XSSC	CONTROL			655	237	418	1173	408	765	1285	447	838	  0.55	  1.83	  0.50	  2.00	  0.64	  1.56	  0.49	  0.93	0	G	7	1	22	271	27	280	36	0			0	
y744n100		GENOMIC	CONTROL			453	232	221	758	499	259	830	546	284	  0.85	  1.17	  0.78	  1.29	  1.00	  1.00	  0.76	  0.94	0	G	8	0	1958	724	28	733	37	0			0	
y744n100		LABELLED DNA (CY5)	CONTROL			331	211	120	520	369	151	569	404	165	  0.79	  1.26	  0.73	  1.38	  1.00	  1.00	  0.77	  0.94	0	G	9	1	23	282	28	291	37	0			0	
y744n100		LABELLED DNA (CY3)	CONTROL			431	267	164	752	510	242	823	558	265	  0.68	  1.48	  0.62	  1.62	  1.00	  1.00	  0.69	  0.95	0	G	10	0	1959	735	28	744	37	0			0	
y744n100		LABELLED DNA (CY5)	CONTROL			328	202	126	555	384	171	608	420	188	  0.74	  1.36	  0.67	  1.49	  1.00	  1.00	  0.67	  0.94	0	G	11	1	24	292	28	301	37	0			0	
y744n100		LABELLED DNA (CY3)	CONTROL			425	258	167	782	540	242	856	591	265	  0.69	  1.45	  0.63	  1.59	  1.00	  1.00	  0.63	  0.93	0	G	12	0	1960	745	28	754	37	0			0	
y744n100		3XSSC	CONTROL			13941	244	13697	970	333	637	1062	364	698	 21.50	  0.05	 19.62	  0.05	 16.50	  0.06	 12.81	  0.75	0	H	1	0	3891	230	475	239	484	0			0	
y744n100		3XSSC	CONTROL			4746	231	4515	803	379	424	879	415	464	 10.65	  0.09	  9.73	  0.10	  7.54	  0.13	 10.61	  0.89	0	H	2	0	5827	693	477	702	486	0			0	
y744n100		3XSSC	CONTROL			713	238	475	1367	369	998	1497	404	1093	  0.48	  2.10	  0.43	  2.30	  0.53	  1.88	  0.37	  0.86	0	H	3	0	3892	240	475	249	484	0			0	
y744n100		3XSSC	CONTROL			689	230	459	1319	411	908	1445	450	995	  0.51	  1.98	  0.46	  2.17	  0.57	  1.75	  0.38	  0.86	0	H	4	0	5828	703	477	712	486	0			0	
y744n100		3XSSC	CONTROL			17273	245	17028	716	335	381	784	367	417	 44.69	  0.02	 40.83	  0.02	 31.06	  0.03	 35.85	  0.86	0	H	5	0	3893	250	475	259	484	0			0	
y744n100		GENOMIC	CONTROL			9955	233	9722	961	418	543	1052	457	595	 17.90	  0.06	 16.34	  0.06	 13.36	  0.07	 15.15	  0.89	0	H	6	0	5829	713	477	722	486	0			0	
y744n100		3XSSC	CONTROL			543	207	336	1232	354	878	1349	387	962	  0.38	  2.61	  0.35	  2.86	  0.45	  2.24	  0.29	  0.89	0	H	7	0	3894	260	475	269	484	0			0	
y744n100		GENOMIC	CONTROL			726	234	492	1486	396	1090	1628	433	1195	  0.45	  2.22	  0.41	  2.43	  0.50	  2.02	  0.31	  0.81	0	H	8	0	5830	723	477	732	486	0			0	
y744n100		LABELLED DNA (CY5)	CONTROL			373	216	157	515	344	171	564	376	188	  0.92	  1.09	  0.84	  1.20	  1.00	  1.00	  0.94	  0.89	0	H	9	0	3895	271	476	280	485	0			0	
y744n100		LABELLED DNA (CY3)	CONTROL			340	212	128	594	409	185	650	448	202	  0.69	  1.45	  0.63	  1.58	  1.00	  1.00	  0.61	  0.91	0	H	10	0	5831	734	478	743	487	0			0	
y744n100		LABELLED DNA (CY5)	CONTROL			339	198	141	505	351	154	553	384	169	  0.92	  1.09	  0.83	  1.20	  1.00	  1.00	  0.76	  0.85	0	H	11	0	3896	281	476	290	485	0			0	
y744n100		LABELLED DNA (CY3)	CONTROL			393	234	159	656	392	264	718	429	289	  0.60	  1.66	  0.55	  1.82	  1.00	  1.00	  0.60	  0.84	0	H	12	0	5832	744	478	753	487	0			0	
y744n100		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	420	215	205	583	379	204	638	415	223	  1.00	  1.00	  0.92	  1.09	  1.00	  1.00	  1.05	  0.94	1	A	1	1	25	302	28	311	37	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n100		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	1172	258	914	1278	583	695	1400	638	762	  1.32	  0.76	  1.20	  0.83	  1.00	  1.00	  1.24	  0.95	1	A	2	0	1961	755	28	764	37	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n100		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	11205	265	10940	14611	435	14176	16008	476	15532	  0.77	  1.30	  0.70	  1.42	  0.71	  1.40	  0.69	  0.96	1	A	3	1	26	312	28	321	37	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n100		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	20231	303	19928	19570	648	18922	21441	709	20732	  1.05	  0.95	  0.96	  1.04	  0.97	  1.03	  0.95	  0.97	1	A	4	0	1962	765	28	774	37	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n100		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	3036	223	2813	8942	437	8505	9797	478	9319	  0.33	  3.02	  0.30	  3.31	  0.31	  3.23	  0.14	  0.42	1	A	5	1	27	322	28	331	37	0	HSP	HEAT SHOCK PROTEIN	1	
y744n100		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	2144	270	1874	2314	635	1679	2535	695	1840	  1.12	  0.90	  1.02	  0.98	  1.00	  1.00	  0.96	  0.97	1	A	6	0	1963	775	28	784	37	0		HOMOLOGY TO YOR016C	1	
y744n100		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1099	246	853	1096	464	632	1200	508	692	  1.35	  0.74	  1.23	  0.81	  1.00	  1.00	  1.17	  0.89	1	A	7	1	28	332	28	341	37	0		HYPOTHETICAL PROTEIN	1	
y744n100		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1357	281	1076	1744	608	1136	1910	666	1244	  0.95	  1.06	  0.86	  1.16	  1.00	  1.00	  0.86	  0.94	1	A	8	0	1964	785	28	794	37	1	SPO	MEIOTIC PROTEIN	1	
y744n100		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	832	222	610	846	423	423	926	463	463	  1.44	  0.69	  1.32	  0.76	  1.00	  1.00	  1.23	  0.88	1	A	9	1	29	342	28	351	37	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n100		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	925	274	651	1173	590	583	1285	646	639	  1.12	  0.90	  1.02	  0.98	  1.00	  1.00	  1.14	  0.94	1	A	10	0	1965	795	28	804	37	0		HYPOTHETICAL PROTEIN	1	
y744n100		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	5330	257	5073	5236	473	4763	5736	518	5218	  1.07	  0.94	  0.97	  1.03	  1.00	  1.00	  0.99	  0.97	1	A	11	1	30	352	28	361	37	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n100		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	819	260	559	1172	614	558	1284	672	612	  1.00	  1.00	  0.91	  1.09	  1.00	  1.00	  1.00	  0.93	1	A	12	0	1966	805	28	814	37	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n100		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	601	205	396	740	401	339	810	439	371	  1.17	  0.86	  1.07	  0.94	  1.00	  1.00	  1.14	  0.95	1	B	1	0	3897	291	476	300	485	0		HYPOTHETICAL PROTEIN	1	
y744n100		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	648	256	392	817	442	375	895	484	411	  1.05	  0.96	  0.95	  1.05	  1.00	  1.00	  1.07	  0.93	1	B	2	0	5833	754	478	763	487	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n100		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	2206	226	1980	1921	422	1499	2104	462	1642	  1.32	  0.76	  1.21	  0.83	  1.10	  0.91	  1.15	  0.95	1	B	3	0	3898	301	476	310	485	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n100		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	354	232	122	676	464	212	740	508	232	  0.58	  1.74	  0.53	  1.90	  1.00	  1.00	  0.46	  0.82	1	B	4	0	5834	764	478	773	487	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n100		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	559	223	336	643	414	229	704	453	251	  1.47	  0.68	  1.34	  0.75	  1.00	  1.00	  1.13	  0.91	1	B	5	0	3899	311	476	320	485	1		WEAK SIMILARITY TO YOL047C	1	
y744n100		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	2185	250	1935	2013	509	1504	2205	557	1648	  1.29	  0.78	  1.17	  0.85	  1.07	  0.94	  1.21	  0.97	1	B	6	0	5835	774	478	783	487	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n100		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	597	230	367	701	421	280	768	461	307	  1.31	  0.76	  1.20	  0.84	  1.00	  1.00	  1.10	  0.95	1	B	7	0	3900	321	476	330	485	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n100		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	2357	236	2121	2223	514	1709	2435	563	1872	  1.24	  0.81	  1.13	  0.88	  1.04	  0.96	  1.15	  0.96	1	B	8	0	5836	784	478	793	487	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
