EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n101		GENOMIC 50NG/UL	CONTROL			384	255	129	364	247	117	464	315	149	  1.10	  0.91	  0.87	  1.16	  1.00	  1.00	  1.13	  0.92	0	F	4	0	5822	639	464	648	473	0			0	
y744n101		GENOMIC 150NG/UL	CONTROL			437	250	187	579	285	294	739	363	376	  0.64	  1.57	  0.50	  2.01	  1.00	  1.00	  0.34	  0.67	0	F	5	0	3887	185	462	194	471	0			0	
y744n101		GENOMIC 450NG/UL	CONTROL			319	230	89	315	240	75	402	306	96	  1.19	  0.84	  0.93	  1.08	  1.00	  1.00	  0.19	  0.20	0	F	6	0	5823	649	464	658	473	0			0	
y744n101		GENOMIC 150NG/UL	CONTROL			376	247	129	459	292	167	586	372	214	  0.77	  1.29	  0.60	  1.66	  1.00	  1.00	  0.52	  0.60	0	F	7	0	3888	195	462	204	471	0			0	
y744n101		GENOMIC 450NG/UL	CONTROL			393	224	169	478	253	225	610	323	287	  0.75	  1.33	  0.59	  1.70	  1.00	  1.00	  0.10	  0.35	0	F	8	0	5824	659	464	668	473	0			0	
y744n101		3XSSC	CONTROL			463	261	202	561	299	262	716	381	335	  0.77	  1.30	  0.60	  1.66	  1.00	  1.00	  0.47	  0.55	0	F	9	0	3889	205	462	214	471	0			0	
y744n101		3XSSC	CONTROL			458	247	211	402	231	171	513	295	218	  1.23	  0.81	  0.97	  1.03	  1.00	  1.00	  1.06	  0.93	0	F	10	0	5825	669	464	678	473	0			0	
y744n101		3XSSC	CONTROL			466	265	201	600	282	318	766	360	406	  0.63	  1.58	  0.50	  2.02	  1.00	  1.00	  0.30	  0.66	0	F	11	0	3890	215	462	224	471	0			0	
y744n101		3XSSC	CONTROL			367	244	123	353	241	112	450	307	143	  1.10	  0.91	  0.86	  1.16	  1.00	  1.00	  0.41	  0.66	0	F	12	0	5826	679	464	688	473	0			0	
y744n101		3XSSC	CONTROL			11186	302	10884	531	314	217	678	401	277	 50.16	  0.02	 39.29	  0.03	 19.27	  0.05	 46.15	  0.91	0	G	1	0	19	237	14	246	23	0			0	
y744n101		3XSSC	CONTROL			468	267	201	527	346	181	673	441	232	  1.11	  0.90	  0.87	  1.15	  1.00	  1.00	  0.80	  0.90	0	G	2	0	1955	690	16	699	25	0			0	
y744n101		3XSSC	CONTROL			632	296	336	945	355	590	1206	453	753	  0.57	  1.76	  0.45	  2.24	  0.94	  1.07	  0.35	  0.82	0	G	3	0	20	247	14	256	23	0			0	
y744n101		3XSSC	CONTROL			498	264	234	543	342	201	693	436	257	  1.16	  0.86	  0.91	  1.10	  1.00	  1.00	  0.91	  0.94	0	G	4	0	1956	700	16	709	25	0			0	
y744n101		3XSSC	CONTROL			311	240	71	367	285	82	468	363	105	  0.87	  1.15	  0.68	  1.48	  1.00	  1.00	  0.12	  0.18	0	G	5	0	21	257	14	266	23	0			0	
y744n101		GENOMIC	CONTROL			491	284	207	545	334	211	696	426	270	  0.98	  1.02	  0.77	  1.30	  1.00	  1.00	  0.85	  0.87	0	G	6	0	1957	710	16	719	25	0			0	
y744n101		3XSSC	CONTROL			796	264	532	1148	341	807	1466	435	1031	  0.66	  1.52	  0.52	  1.94	  0.85	  1.17	  0.44	  0.85	0	G	7	0	22	267	14	276	23	0			0	
y744n101		GENOMIC	CONTROL			483	282	201	564	349	215	720	445	275	  0.93	  1.07	  0.73	  1.37	  1.00	  1.00	  0.80	  0.91	0	G	8	0	1958	720	16	729	25	0			0	
y744n101		LABELLED DNA (CY5)	CONTROL			413	272	141	490	340	150	625	434	191	  0.94	  1.06	  0.74	  1.35	  1.00	  1.00	  0.66	  0.81	0	G	9	0	23	278	15	287	24	0			0	
y744n101		LABELLED DNA (CY3)	CONTROL			561	252	309	617	314	303	787	401	386	  1.02	  0.98	  0.80	  1.25	  1.00	  1.00	  0.87	  0.92	0	G	10	0	1959	731	16	740	25	0			0	
y744n101		LABELLED DNA (CY5)	CONTROL			391	273	118	504	370	134	643	472	171	  0.88	  1.14	  0.69	  1.45	  1.00	  1.00	  0.66	  0.78	0	G	11	0	24	288	15	297	24	0			0	
y744n101		LABELLED DNA (CY3)	CONTROL			468	284	184	526	339	187	671	432	239	  0.98	  1.02	  0.77	  1.30	  1.00	  1.00	  0.78	  0.91	0	G	12	0	1960	741	16	750	25	0			0	
y744n101		3XSSC	CONTROL			21210	305	20905	636	282	354	812	360	452	 59.05	  0.02	 46.25	  0.02	 28.32	  0.04	 42.10	  0.71	0	H	1	0	3891	225	462	234	471	0			0	
y744n101		3XSSC	CONTROL			8217	271	7946	452	237	215	577	302	275	 36.96	  0.03	 28.89	  0.03	 14.07	  0.07	 39.10	  0.96	0	H	2	0	5827	689	464	698	473	0			0	
y744n101		3XSSC	CONTROL			771	288	483	1150	302	848	1468	385	1083	  0.57	  1.76	  0.45	  2.24	  0.73	  1.36	  0.40	  0.87	0	H	3	0	3892	235	462	244	471	0			0	
y744n101		3XSSC	CONTROL			682	257	425	852	232	620	1088	296	792	  0.69	  1.46	  0.54	  1.86	  1.00	  1.00	  0.52	  0.93	0	H	4	0	5828	699	464	708	473	0			0	
y744n101		3XSSC	CONTROL			25383	271	25112	446	263	183	569	335	234	137.22	  0.01	107.32	  0.01	 48.43	  0.02	103.20	  0.81	0	H	5	0	3893	245	462	254	471	0			0	
y744n101		GENOMIC	CONTROL			14710	279	14431	528	247	281	674	315	359	 51.36	  0.02	 40.20	  0.02	 22.34	  0.04	 40.73	  0.90	0	H	6	0	5829	709	464	718	473	0			0	
y744n101		3XSSC	CONTROL			605	289	316	883	266	617	1127	339	788	  0.51	  1.95	  0.40	  2.49	  0.83	  1.20	  0.35	  0.91	0	H	7	0	3894	255	462	264	471	0			0	
y744n101		GENOMIC	CONTROL			813	276	537	978	239	739	1248	305	943	  0.73	  1.38	  0.57	  1.76	  0.97	  1.03	  0.53	  0.91	0	H	8	0	5830	719	464	728	473	0			0	
y744n101		LABELLED DNA (CY5)	CONTROL			411	262	149	390	248	142	498	316	182	  1.05	  0.95	  0.82	  1.22	  1.00	  1.00	  0.90	  0.74	0	H	9	0	3895	266	463	275	472	0			0	
y744n101		LABELLED DNA (CY3)	CONTROL			378	262	116	386	283	103	492	361	131	  1.13	  0.89	  0.89	  1.13	  1.00	  1.00	  0.78	  0.83	0	H	10	0	5831	730	465	739	474	0			0	
y744n101		LABELLED DNA (CY5)	CONTROL			387	234	153	363	239	124	463	305	158	  1.23	  0.81	  0.97	  1.03	  1.00	  1.00	  0.86	  0.81	0	H	11	0	3896	276	463	285	472	0			0	
y744n101		LABELLED DNA (CY3)	CONTROL			371	246	125	362	256	106	462	326	136	  1.18	  0.85	  0.92	  1.09	  1.00	  1.00	  1.00	  0.84	0	H	12	0	5832	740	465	749	474	0			0	
y744n101		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	425	266	159	510	344	166	651	439	212	  0.96	  1.04	  0.75	  1.33	  1.00	  1.00	  0.99	  0.92	1	A	1	0	25	298	15	307	24	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n101		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	959	303	656	844	402	442	1077	513	564	  1.48	  0.67	  1.16	  0.86	  1.00	  1.00	  1.20	  0.94	1	A	2	0	1961	751	16	760	25	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n101		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	14044	356	13688	12385	490	11895	15816	625	15191	  1.15	  0.87	  0.90	  1.11	  0.93	  1.08	  0.82	  0.95	1	A	3	0	26	308	15	317	24	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n101		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	21126	358	20768	25345	525	24820	32367	670	31697	  0.84	  1.20	  0.66	  1.53	  0.66	  1.51	  0.63	  0.98	1	A	4	0	1962	761	16	770	25	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n101		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	3445	304	3141	4367	404	3963	5577	515	5062	  0.79	  1.26	  0.62	  1.61	  0.68	  1.47	  0.64	  0.95	1	A	5	0	27	318	15	327	24	0	HSP	HEAT SHOCK PROTEIN	1	
y744n101		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	2133	323	1810	2596	422	2174	3315	538	2777	  0.83	  1.20	  0.65	  1.53	  0.77	  1.30	  0.62	  0.97	1	A	6	0	1963	771	16	780	25	0		HOMOLOGY TO YOR016C	1	
y744n101		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1141	319	822	1310	498	812	1672	635	1037	  1.01	  0.99	  0.79	  1.26	  1.00	  1.00	  0.70	  0.90	1	A	7	0	28	328	15	337	24	0		HYPOTHETICAL PROTEIN	1	
y744n101		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1202	304	898	1385	384	1001	1768	490	1278	  0.90	  1.11	  0.70	  1.42	  1.00	  1.00	  0.69	  0.96	1	A	8	0	1964	781	16	790	25	1	SPO	MEIOTIC PROTEIN	1	
y744n101		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	858	315	543	712	406	306	909	518	391	  1.77	  0.56	  1.39	  0.72	  1.00	  1.00	  1.09	  0.87	1	A	9	0	29	338	15	347	24	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n101		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	794	316	478	775	385	390	989	491	498	  1.23	  0.82	  0.96	  1.04	  1.00	  1.00	  0.97	  0.95	1	A	10	0	1965	791	16	800	25	0		HYPOTHETICAL PROTEIN	1	
y744n101		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	4473	270	4203	3768	323	3445	4812	412	4400	  1.22	  0.82	  0.96	  1.05	  1.00	  1.00	  0.92	  0.97	1	A	11	0	30	348	15	357	24	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n101		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	731	299	432	724	376	348	924	480	444	  1.24	  0.81	  0.97	  1.03	  1.00	  1.00	  0.81	  0.78	1	A	12	0	1966	801	16	810	25	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n101		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	581	243	338	481	234	247	614	298	316	  1.37	  0.73	  1.07	  0.93	  1.00	  1.00	  1.17	  0.92	1	B	1	0	3897	286	463	295	472	0		HYPOTHETICAL PROTEIN	1	
y744n101		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	560	260	300	442	267	175	564	340	224	  1.71	  0.58	  1.34	  0.75	  1.00	  1.00	  1.44	  0.94	1	B	2	0	5833	750	465	759	474	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n101		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1751	272	1479	1212	272	940	1547	347	1200	  1.57	  0.64	  1.23	  0.81	  1.00	  1.00	  1.15	  0.95	1	B	3	0	3898	296	463	305	472	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n101		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	345	261	84	324	239	85	413	305	108	  0.99	  1.01	  0.78	  1.29	  1.00	  1.00	  0.79	  0.87	1	B	4	0	5834	760	465	769	474	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n101		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	526	247	279	453	248	205	578	316	262	  1.36	  0.73	  1.06	  0.94	  1.00	  1.00	  1.01	  0.93	1	B	5	0	3899	306	463	315	472	1		WEAK SIMILARITY TO YOL047C	1	
y744n101		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1598	299	1299	1440	279	1161	1838	356	1482	  1.12	  0.89	  0.88	  1.14	  1.00	  1.00	  0.83	  0.96	1	B	6	0	5835	770	465	779	474	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n101		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	502	255	247	426	240	186	544	306	238	  1.33	  0.75	  1.04	  0.96	  1.00	  1.00	  1.01	  0.93	1	B	7	0	3900	316	463	325	472	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n101		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1906	273	1633	1387	264	1123	1771	337	1434	  1.45	  0.69	  1.14	  0.88	  1.00	  1.00	  1.12	  0.97	1	B	8	0	5836	780	465	789	474	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
