EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n32		GENOMIC 450NG/UL	CONTROL			982	212	770	896	235	661	1119	293	826	  1.16	  0.86	  0.93	  1.07	  1.00	  1.00	  0.93	  0.93	0	B	3	0	3874	37	477	46	486	0			0	
y744n32		GENOMIC 150NG/UL	CONTROL			569	220	349	541	229	312	675	286	389	  1.12	  0.89	  0.90	  1.11	  1.00	  1.00	  0.81	  0.92	0	B	4	0	5810	502	475	511	484	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			507	213	294	464	216	248	579	269	310	  1.19	  0.84	  0.95	  1.05	  1.00	  1.00	  0.82	  0.85	0	B	5	0	3875	47	477	56	486	0			0	
y744n32		3XSSC	CONTROL			507	200	307	476	207	269	594	258	336	  1.14	  0.88	  0.91	  1.09	  1.00	  1.00	  0.82	  0.94	0	B	6	0	5811	512	475	521	484	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			282	202	80	282	210	72	352	262	90	  1.11	  0.90	  0.89	  1.12	  1.00	  1.00	  0.34	  0.39	0	B	7	0	3876	57	477	66	486	0			0	
y744n32		3XSSC	CONTROL			281	222	59	289	226	63	360	282	78	  0.94	  1.07	  0.76	  1.32	  1.00	  1.00	  0.20	  0.27	0	B	8	0	5812	522	475	531	484	0			0	
y744n32		POLY A	CONTROL			574	221	353	681	230	451	850	287	563	  0.78	  1.28	  0.63	  1.59	  0.84	  1.19	  0.59	  0.93	0	B	9	0	3877	67	477	76	486	0			0	
y744n32		LAMBDA	CONTROL			477	216	261	580	231	349	724	288	436	  0.75	  1.34	  0.60	  1.67	  0.88	  1.13	  0.47	  0.88	0	B	10	0	5813	532	475	541	484	0			0	
y744n32		POLY A	CONTROL			300	209	91	296	209	87	369	261	108	  1.05	  0.96	  0.84	  1.19	  1.00	  1.00	  0.59	  0.66	0	B	11	0	3878	77	477	86	486	0			0	
y744n32		LAMBDA	CONTROL			288	213	75	292	211	81	364	263	101	  0.93	  1.08	  0.74	  1.35	  1.00	  1.00	  0.49	  0.51	0	B	12	0	5814	542	475	551	484	0			0	
y744n32		SALMON SPERM	CONTROL			394	236	158	387	247	140	483	308	175	  1.13	  0.89	  0.90	  1.11	  1.00	  1.00	  0.87	  0.84	0	C	1	0	7	94	29	103	38	0			0	
y744n32		PBR322	CONTROL			1105	224	881	1529	257	1272	1909	320	1589	  0.69	  1.44	  0.55	  1.80	  0.62	  1.61	  0.48	  0.97	0	C	2	0	1943	546	26	555	35	0			0	
y744n32		SALMON SPERM	CONTROL			461	210	251	412	248	164	514	309	205	  1.53	  0.65	  1.22	  0.82	  1.00	  1.00	  1.35	  0.89	0	C	3	0	8	104	29	113	38	0			0	
y744n32		PBR322	CONTROL			616	220	396	545	257	288	680	320	360	  1.38	  0.73	  1.10	  0.91	  1.00	  1.00	  0.78	  0.84	0	C	4	0	1944	556	26	565	35	0			0	
y744n32		PKRX PLASMID CONTAINING LACZ	CONTROL			278	191	87	315	245	70	393	305	88	  1.24	  0.80	  0.99	  1.01	  1.00	  1.00	  0.15	  0.18	0	C	5	0	9	114	29	123	38	0			0	
y744n32		PKRX PLASMID CONTAINING LACZ	CONTROL			861	233	628	606	234	372	756	292	464	  1.69	  0.59	  1.35	  0.74	  1.06	  0.94	  1.43	  0.97	0	C	6	0	1945	566	26	575	35	0			0	
y744n32		PLASMID CONTAINING GFP	CONTROL			260	184	76	306	233	73	382	291	91	  1.04	  0.96	  0.84	  1.20	  1.00	  1.00	  0.17	  0.19	0	C	7	0	10	124	29	133	38	0			0	
y744n32		PLASMID CONTAINING GFP	CONTROL			335	203	132	333	224	109	415	279	136	  1.21	  0.83	  0.97	  1.03	  1.00	  1.00	  1.28	  0.81	0	C	8	0	1946	576	26	585	35	0			0	
y744n32		3XSSC	CONTROL			272	205	67	311	241	70	388	300	88	  0.96	  1.04	  0.76	  1.31	  1.00	  1.00	  0.10	  0.18	0	C	9	0	11	134	29	143	38	0			0	
y744n32		3XSSC	CONTROL			367	206	161	368	232	136	459	289	170	  1.18	  0.84	  0.95	  1.06	  1.00	  1.00	  1.01	  0.94	0	C	10	0	1947	586	26	595	35	0			0	
y744n32		3XSSC	CONTROL			271	200	71	308	232	76	384	289	95	  0.93	  1.07	  0.75	  1.34	  1.00	  1.00	 -0.06	 -0.08	0	C	11	0	12	144	29	153	38	0			0	
y744n32		3XSSC	CONTROL			286	207	79	312	236	76	389	294	95	  1.04	  0.96	  0.83	  1.20	  1.00	  1.00	  0.42	  0.53	0	C	12	0	1948	596	25	605	34	0			0	
y744n32		SALMON SPERM	CONTROL			360	197	163	328	199	129	409	248	161	  1.26	  0.79	  1.01	  0.99	  1.00	  1.00	  0.90	  0.79	0	D	1	0	3879	87	477	96	486	0			0	
y744n32		PBR322	CONTROL			419	215	204	377	217	160	470	271	199	  1.27	  0.78	  1.03	  0.98	  1.00	  1.00	  0.96	  0.86	0	D	2	0	5815	552	475	561	484	0			0	
y744n32		SALMON SPERM	CONTROL			396	193	203	342	208	134	427	259	168	  1.51	  0.66	  1.21	  0.83	  1.00	  1.00	  1.25	  0.86	0	D	3	0	3880	97	477	106	486	0			0	
y744n32		PBR322	CONTROL			591	221	370	444	215	229	554	268	286	  1.62	  0.62	  1.29	  0.77	  1.00	  1.00	  1.37	  0.94	0	D	4	0	5816	562	475	571	484	0			0	
y744n32		PKRX PLASMID CONTAINING LACZ	CONTROL			274	196	78	275	211	64	343	263	80	  1.22	  0.82	  0.97	  1.03	  1.00	  1.00	  0.13	  0.13	0	D	5	0	3881	107	477	116	486	0			0	
y744n32		PKRX PLASMID CONTAINING LACZ	CONTROL			288	202	86	293	208	85	365	259	106	  1.01	  0.99	  0.81	  1.23	  1.00	  1.00	  0.64	  0.70	0	D	6	0	5817	572	475	581	484	0			0	
y744n32		PLASMID CONTAINING GFP	CONTROL			287	193	94	283	204	79	353	254	99	  1.19	  0.84	  0.95	  1.05	  1.00	  1.00	  0.60	  0.58	0	D	7	0	3882	117	477	126	486	0			0	
y744n32		PLASMID CONTAINING GFP	CONTROL			288	223	65	273	208	65	340	259	81	  1.00	  1.00	  0.80	  1.25	  1.00	  1.00	  0.08	  0.09	0	D	8	0	5818	582	475	591	484	0			0	
y744n32		3XSSC	CONTROL			293	207	86	282	208	74	352	259	93	  1.16	  0.86	  0.92	  1.08	  1.00	  1.00	  0.65	  0.55	0	D	9	0	3883	127	477	136	486	0			0	
y744n32		3XSSC	CONTROL			299	210	89	304	223	81	379	278	101	  1.10	  0.91	  0.88	  1.13	  1.00	  1.00	  0.66	  0.69	0	D	10	0	5819	592	475	601	484	0			0	
y744n32		3XSSC	CONTROL			299	203	96	296	216	80	369	269	100	  1.20	  0.83	  0.96	  1.04	  1.00	  1.00	  0.79	  0.67	0	D	11	0	3884	137	477	146	486	0			0	
y744n32		3XSSC	CONTROL			303	213	90	290	216	74	362	269	93	  1.22	  0.82	  0.97	  1.03	  1.00	  1.00	  0.76	  0.38	0	D	12	0	5820	602	475	611	484	0			0	
y744n32		3XSSC	CONTROL			273	204	69	298	224	74	372	279	93	  0.93	  1.07	  0.74	  1.35	  1.00	  1.00	  0.02	  0.03	0	E	1	0	13	154	29	163	38	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			292	214	78	314	233	81	392	291	101	  0.96	  1.04	  0.77	  1.29	  1.00	  1.00	  0.63	  0.78	0	E	2	0	1949	606	25	615	34	0			0	
y744n32		3XSSC	CONTROL			437	223	214	434	253	181	542	315	227	  1.18	  0.85	  0.94	  1.06	  1.00	  1.00	  0.77	  0.82	0	E	3	0	14	164	29	173	38	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			280	198	82	313	245	68	390	305	85	  1.21	  0.83	  0.96	  1.04	  1.00	  1.00	  0.24	  0.31	0	E	4	0	1950	616	25	625	34	0			0	
y744n32		GENOMIC 150NG/UL	CONTROL			497	209	288	480	229	251	599	286	313	  1.15	  0.87	  0.92	  1.09	  1.00	  1.00	  0.82	  0.89	0	E	5	0	15	174	29	183	38	0			0	
y744n32		GENOMIC 450NG/UL	CONTROL			405	214	191	397	244	153	495	304	191	  1.25	  0.80	  1.00	  1.00	  1.00	  1.00	  1.15	  0.90	0	E	6	0	1951	626	25	635	34	0			0	
y744n32		GENOMIC 150NG/UL	CONTROL			429	201	228	421	246	175	525	307	218	  1.30	  0.77	  1.05	  0.96	  1.00	  1.00	  1.10	  0.93	0	E	7	0	16	185	29	194	38	0			0	
y744n32		GENOMIC 450NG/UL	CONTROL			715	218	497	739	232	507	922	289	633	  0.98	  1.02	  0.79	  1.27	  0.99	  1.01	  0.72	  0.94	0	E	8	0	1952	637	25	646	34	0			0	
y744n32		3XSSC	CONTROL			288	207	81	302	227	75	377	283	94	  1.08	  0.93	  0.86	  1.16	  1.00	  1.00	  0.44	  0.47	0	E	9	0	17	195	29	204	38	0			0	
y744n32		3XSSC	CONTROL			301	207	94	312	217	95	389	271	118	  0.99	  1.01	  0.80	  1.26	  1.00	  1.00	  0.69	  0.65	0	E	10	0	1953	647	25	656	34	0			0	
y744n32		3XSSC	CONTROL			274	200	74	289	221	68	360	276	84	  1.09	  0.92	  0.88	  1.14	  1.00	  1.00	 -0.04	 -0.04	0	E	11	0	18	205	29	214	38	0			0	
y744n32		3XSSC	CONTROL			286	200	86	318	245	73	397	305	92	  1.18	  0.85	  0.93	  1.07	  1.00	  1.00	  0.51	  0.64	0	E	12	0	1954	657	25	666	34	0			0	
y744n32		3XSSC	CONTROL			291	207	84	288	218	70	359	272	87	  1.20	  0.83	  0.97	  1.04	  1.00	  1.00	  0.59	  0.62	0	F	1	0	3885	147	477	156	486	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			344	222	122	320	223	97	399	278	121	  1.26	  0.80	  1.01	  0.99	  1.00	  1.00	  1.13	  0.86	0	F	2	0	5821	612	475	621	484	0			0	
y744n32		3XSSC	CONTROL			441	211	230	393	202	191	490	252	238	  1.20	  0.83	  0.97	  1.03	  1.00	  1.00	  0.99	  0.91	0	F	3	0	3886	157	477	166	486	0			0	
y744n32		GENOMIC 50NG/UL	CONTROL			369	222	147	347	210	137	433	262	171	  1.07	  0.93	  0.86	  1.16	  1.00	  1.00	  0.81	  0.87	0	F	4	0	5822	622	475	631	484	0			0	
y744n32		GENOMIC 150NG/UL	CONTROL			512	187	325	481	208	273	600	259	341	  1.19	  0.84	  0.95	  1.05	  1.00	  1.00	  0.83	  0.89	0	F	5	0	3887	167	477	176	486	0			0	
y744n32		GENOMIC 450NG/UL	CONTROL			308	205	103	306	230	76	382	287	95	  1.36	  0.74	  1.08	  0.92	  1.00	  1.00	  0.87	  0.85	0	F	6	0	5823	632	475	641	484	0			0	
y744n32		GENOMIC 150NG/UL	CONTROL			347	202	145	325	186	139	405	232	173	  1.04	  0.96	  0.84	  1.19	  1.00	  1.00	  0.98	  0.84	0	F	7	0	3888	178	476	187	485	0			0	
y744n32		GENOMIC 450NG/UL	CONTROL			987	232	755	829	212	617	1035	264	771	  1.22	  0.82	  0.98	  1.02	  1.00	  1.00	  0.95	  0.95	0	F	8	0	5824	642	474	651	483	0			0	
y744n32		3XSSC	CONTROL			280	196	84	275	196	79	343	244	99	  1.06	  0.94	  0.85	  1.18	  1.00	  1.00	  0.60	  0.65	0	F	9	0	3889	188	476	197	485	0			0	
y744n32		3XSSC	CONTROL			309	218	91	310	237	73	387	295	92	  1.25	  0.80	  0.99	  1.01	  1.00	  1.00	  0.54	  0.58	0	F	10	0	5825	652	474	661	483	0			0	
y744n32		3XSSC	CONTROL			315	223	92	297	213	84	370	266	104	  1.10	  0.91	  0.88	  1.13	  1.00	  1.00	  0.60	  0.62	0	F	11	0	3890	198	476	207	485	0			0	
y744n32		3XSSC	CONTROL			304	227	77	290	216	74	362	269	93	  1.04	  0.96	  0.83	  1.21	  1.00	  1.00	  0.33	  0.37	0	F	12	0	5826	662	474	671	483	0			0	
y744n32		3XSSC	CONTROL			5848	252	5596	321	230	91	400	287	113	 61.49	  0.02	 49.52	  0.02	 31.19	  0.03	 77.51	  0.66	0	G	1	0	19	215	29	224	38	0			0	
y744n32		3XSSC	CONTROL			306	219	87	322	232	90	402	289	113	  0.97	  1.03	  0.77	  1.30	  1.00	  1.00	  0.53	  0.58	0	G	2	0	1955	667	25	676	34	0			0	
y744n32		3XSSC	CONTROL			322	211	111	468	232	236	584	289	295	  0.47	  2.13	  0.38	  2.66	  0.77	  1.29	  0.17	  0.72	0	G	3	0	20	225	29	234	38	0			0	
y744n32		3XSSC	CONTROL			292	206	86	325	251	74	405	313	92	  1.16	  0.86	  0.93	  1.07	  1.00	  1.00	  0.54	  0.48	0	G	4	0	1956	677	25	686	34	0			0	
y744n32		3XSSC	CONTROL			296	203	93	292	219	73	364	273	91	  1.27	  0.78	  1.02	  0.98	  1.00	  1.00	  0.81	  0.33	0	G	5	0	21	235	29	244	38	0			0	
y744n32		GENOMIC	CONTROL			422	212	210	412	267	145	514	333	181	  1.45	  0.69	  1.16	  0.86	  1.00	  1.00	  1.12	  0.90	0	G	6	0	1957	687	25	696	34	0			0	
y744n32		3XSSC	CONTROL			407	219	188	593	241	352	740	300	440	  0.53	  1.87	  0.43	  2.34	  0.68	  1.47	  0.30	  0.81	0	G	7	0	22	245	29	254	38	0			0	
y744n32		GENOMIC	CONTROL			359	209	150	371	254	117	463	317	146	  1.28	  0.78	  1.03	  0.97	  1.00	  1.00	  1.09	  0.86	0	G	8	0	1958	697	25	706	34	0			0	
y744n32		LABELLED DNA (CY5)	CONTROL			282	209	73	317	228	89	395	284	111	  0.82	  1.22	  0.66	  1.52	  1.00	  1.00	  0.38	  0.64	0	G	9	0	23	255	28	264	37	0			0	
y744n32		LABELLED DNA (CY3)	CONTROL			321	203	118	340	260	80	424	324	100	  1.48	  0.68	  1.18	  0.85	  1.00	  1.00	  1.04	  0.71	0	G	10	0	1959	707	24	716	33	0			0	
y744n32		LABELLED DNA (CY5)	CONTROL			286	207	79	302	219	83	377	273	104	  0.95	  1.05	  0.76	  1.32	  1.00	  1.00	  0.39	  0.53	0	G	11	0	24	265	28	274	37	0			0	
y744n32		LABELLED DNA (CY3)	CONTROL			302	220	82	338	247	91	422	308	114	  0.90	  1.11	  0.72	  1.39	  1.00	  1.00	  0.67	  0.70	0	G	12	0	1960	717	24	726	33	0			0	
y744n32		3XSSC	CONTROL			14712	239	14473	276	210	66	344	262	82	219.29	  0.00	176.50	  0.01	 98.48	  0.01	148.59	  0.37	0	H	1	0	3891	208	476	217	485	0			0	
y744n32		3XSSC	CONTROL			9218	236	8982	315	215	100	393	268	125	 89.82	  0.01	 71.86	  0.01	 47.10	  0.02	105.49	  0.69	0	H	2	0	5827	672	474	681	483	0			0	
y744n32		3XSSC	CONTROL			383	226	157	528	205	323	659	256	403	  0.49	  2.06	  0.39	  2.57	  0.66	  1.51	  0.24	  0.78	0	H	3	0	3892	218	476	227	485	0			0	
y744n32		3XSSC	CONTROL			415	213	202	547	229	318	683	286	397	  0.64	  1.57	  0.51	  1.97	  0.81	  1.24	  0.20	  0.67	0	H	4	0	5828	682	474	691	483	0			0	
y744n32		3XSSC	CONTROL			17540	240	17300	286	209	77	357	261	96	224.68	  0.00	180.21	  0.01	107.51	  0.01	103.66	  0.33	0	H	5	0	3893	228	476	237	485	0			0	
y744n32		GENOMIC	CONTROL			12139	227	11912	303	230	73	378	287	91	163.18	  0.01	130.90	  0.01	 76.28	  0.01	122.54	  0.58	0	H	6	0	5829	692	474	701	483	0			0	
y744n32		3XSSC	CONTROL			391	231	160	480	203	277	599	253	346	  0.58	  1.73	  0.46	  2.16	  0.81	  1.24	  0.32	  0.77	0	H	7	0	3894	238	476	247	485	0			0	
y744n32		GENOMIC	CONTROL			380	236	144	504	231	273	629	288	341	  0.53	  1.90	  0.42	  2.37	  0.76	  1.31	  0.15	  0.67	0	H	8	0	5830	702	474	711	483	0			0	
y744n32		LABELLED DNA (CY5)	CONTROL			305	202	103	308	201	107	384	251	133	  0.96	  1.04	  0.77	  1.29	  1.00	  1.00	  0.55	  0.67	0	H	9	0	3895	248	476	257	485	0			0	
y744n32		LABELLED DNA (CY3)	CONTROL			307	228	79	576	216	360	719	269	450	  0.22	  4.56	  0.18	  5.70	  0.38	  2.64	  0.03	  0.66	0	H	10	1	5831	713	474	722	483	0			0	
y744n32		LABELLED DNA (CY5)	CONTROL			305	218	87	285	214	71	355	267	88	  1.23	  0.82	  0.99	  1.01	  1.00	  1.00	  0.41	  0.38	0	H	11	0	3896	258	476	267	485	0			0	
y744n32		LABELLED DNA (CY3)	CONTROL			328	215	113	307	201	106	383	251	132	  1.07	  0.94	  0.86	  1.17	  1.00	  1.00	  0.83	  0.81	0	H	12	0	5832	723	474	732	483	0			0	
y744n32		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	309	197	112	314	224	90	392	279	113	  1.24	  0.80	  0.99	  1.01	  1.00	  1.00	  1.07	  0.69	1	A	1	0	25	275	28	284	37	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n32		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	627	216	411	598	269	329	746	335	411	  1.25	  0.80	  1.00	  1.00	  1.00	  1.00	  0.85	  0.86	1	A	2	0	1961	727	24	736	33	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n32		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	4399	239	4160	4536	257	4279	5665	320	5345	  0.97	  1.03	  0.78	  1.28	  0.80	  1.25	  0.75	  0.93	1	A	3	0	26	285	28	294	37	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n32		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	7424	238	7186	12118	275	11843	15134	343	14791	  0.61	  1.65	  0.49	  2.06	  0.49	  2.03	  0.45	  0.93	1	A	4	0	1962	737	24	746	33	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n32		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	4731	227	4504	5683	254	5429	7097	317	6780	  0.83	  1.21	  0.66	  1.51	  0.68	  1.47	  0.59	  0.93	1	A	5	0	27	295	28	304	37	0	HSP	HEAT SHOCK PROTEIN	1	
y744n32		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	2012	231	1781	2456	281	2175	3067	350	2717	  0.82	  1.22	  0.66	  1.53	  0.70	  1.44	  0.56	  0.92	1	A	6	0	1963	747	24	756	33	0		HOMOLOGY TO YOR016C	1	
y744n32		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1547	243	1304	1515	262	1253	1892	327	1565	  1.04	  0.96	  0.83	  1.20	  0.91	  1.09	  0.82	  0.96	1	A	7	0	28	305	28	314	37	0		HYPOTHETICAL PROTEIN	1	
y744n32		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	849	225	624	817	284	533	1020	354	666	  1.17	  0.85	  0.94	  1.07	  1.00	  1.00	  0.89	  0.91	1	A	8	0	1964	757	24	766	33	1	SPO	MEIOTIC PROTEIN	1	
y744n32		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	562	210	352	563	245	318	703	305	398	  1.11	  0.90	  0.88	  1.13	  1.00	  1.00	  0.78	  0.84	1	A	9	0	29	315	28	324	37	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n32		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	590	218	372	585	264	321	730	329	401	  1.16	  0.86	  0.93	  1.08	  1.00	  1.00	  0.85	  0.93	1	A	10	0	1965	767	24	776	33	0		HYPOTHETICAL PROTEIN	1	
y744n32		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	3310	252	3058	4147	280	3867	5179	349	4830	  0.79	  1.26	  0.63	  1.58	  0.66	  1.52	  0.58	  0.93	1	A	11	0	30	326	28	335	37	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n32		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	490	224	266	515	271	244	643	338	305	  1.09	  0.92	  0.87	  1.15	  1.00	  1.00	  0.78	  0.88	1	A	12	0	1966	778	24	787	33	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n32		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	352	209	143	323	203	120	403	253	150	  1.19	  0.84	  0.95	  1.05	  1.00	  1.00	  1.03	  0.89	1	B	1	0	3897	268	476	277	485	0		HYPOTHETICAL PROTEIN	1	
y744n32		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	438	223	215	377	210	167	470	262	208	  1.29	  0.78	  1.03	  0.97	  1.00	  1.00	  1.14	  0.89	1	B	2	0	5833	733	474	742	483	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n32		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1236	204	1032	834	232	602	1041	289	752	  1.71	  0.58	  1.37	  0.73	  1.18	  0.85	  1.24	  0.92	1	B	3	0	3898	278	476	287	485	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n32		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	507	218	289	456	230	226	569	287	282	  1.28	  0.78	  1.02	  0.98	  1.00	  1.00	  0.78	  0.77	1	B	4	0	5834	743	474	752	483	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n32		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	370	219	151	340	220	120	424	274	150	  1.26	  0.79	  1.01	  0.99	  1.00	  1.00	  0.97	  0.85	1	B	5	0	3899	288	476	297	485	1		WEAK SIMILARITY TO YOL047C	1	
y744n32		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	955	236	719	860	251	609	1074	313	761	  1.18	  0.85	  0.94	  1.06	  1.00	  1.00	  0.90	  0.95	1	B	6	0	5835	753	474	762	483	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n32		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	402	231	171	345	210	135	430	262	168	  1.27	  0.79	  1.02	  0.98	  1.00	  1.00	  1.01	  0.90	1	B	7	0	3900	298	476	307	485	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n32		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1271	255	1016	1066	244	822	1331	304	1027	  1.24	  0.81	  0.99	  1.01	  1.00	  1.00	  0.97	  0.93	1	B	8	0	5836	763	474	772	483	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
