EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n72		PLASMID CONTAINING GFP	CONTROL			407	247	160	355	249	106	452	317	135	  1.51	  0.66	  1.19	  0.84	  1.00	  1.00	  1.13	  0.88	0	C	8	0	1946	596	57	605	66	0			0	
y744n72		3XSSC	CONTROL			366	248	118	339	239	100	431	304	127	  1.18	  0.85	  0.93	  1.08	  1.00	  1.00	  0.86	  0.82	0	C	9	0	11	154	57	163	66	0			0	
y744n72		3XSSC	CONTROL			435	240	195	405	248	157	516	316	200	  1.24	  0.81	  0.97	  1.03	  1.00	  1.00	  0.97	  0.89	0	C	10	0	1947	606	57	615	66	0			0	
y744n72		3XSSC	CONTROL			365	227	138	344	245	99	438	312	126	  1.39	  0.72	  1.10	  0.91	  1.00	  1.00	  0.94	  0.84	0	C	11	0	12	164	57	173	66	0			0	
y744n72		3XSSC	CONTROL			389	241	148	378	248	130	481	316	165	  1.14	  0.88	  0.90	  1.11	  1.00	  1.00	  0.86	  0.88	0	C	12	0	1948	616	57	625	66	0			0	
y744n72		SALMON SPERM	CONTROL			480	264	216	407	254	153	518	323	195	  1.41	  0.71	  1.11	  0.90	  1.00	  1.00	  1.10	  0.88	0	D	1	0	3879	105	505	114	514	0			0	
y744n72		PBR322	CONTROL			486	266	220	401	244	157	510	310	200	  1.40	  0.71	  1.10	  0.91	  1.00	  1.00	  1.05	  0.88	0	D	2	0	5815	568	505	577	514	0			0	
y744n72		SALMON SPERM	CONTROL			608	252	356	479	249	230	610	317	293	  1.55	  0.65	  1.22	  0.82	  1.00	  1.00	  1.21	  0.93	0	D	3	0	3880	115	505	124	514	0			0	
y744n72		PBR322	CONTROL			772	265	507	737	247	490	939	314	625	  1.03	  0.97	  0.81	  1.23	  1.00	  1.00	  0.62	  0.78	0	D	4	0	5816	578	505	587	514	0			0	
y744n72		PKRX PLASMID CONTAINING LACZ	CONTROL			412	254	158	375	229	146	477	291	186	  1.08	  0.92	  0.85	  1.18	  1.00	  1.00	  0.76	  0.82	0	D	5	0	3881	125	505	134	514	0			0	
y744n72		PKRX PLASMID CONTAINING LACZ	CONTROL			451	243	208	384	240	144	489	305	184	  1.44	  0.69	  1.13	  0.88	  1.00	  1.00	  1.14	  0.94	0	D	6	0	5817	588	505	597	514	0			0	
y744n72		PLASMID CONTAINING GFP	CONTROL			407	260	147	397	246	151	505	313	192	  0.97	  1.03	  0.77	  1.31	  1.00	  1.00	  0.68	  0.81	0	D	7	0	3882	135	505	144	514	0			0	
y744n72		PLASMID CONTAINING GFP	CONTROL			488	274	214	424	245	179	540	312	228	  1.20	  0.84	  0.94	  1.07	  1.00	  1.00	  1.03	  0.90	0	D	8	0	5818	598	505	607	514	0			0	
y744n72		3XSSC	CONTROL			348	240	108	334	242	92	425	308	117	  1.17	  0.85	  0.92	  1.08	  1.00	  1.00	  0.77	  0.70	0	D	9	0	3883	145	505	154	514	0			0	
y744n72		3XSSC	CONTROL			461	265	196	408	249	159	519	317	202	  1.23	  0.81	  0.97	  1.03	  1.00	  1.00	  0.95	  0.95	0	D	10	0	5819	608	505	617	514	0			0	
y744n72		3XSSC	CONTROL			459	260	199	420	251	169	535	319	216	  1.18	  0.85	  0.92	  1.09	  1.00	  1.00	  0.96	  0.93	0	D	11	0	3884	155	505	164	514	0			0	
y744n72		3XSSC	CONTROL			444	246	198	395	236	159	503	300	203	  1.25	  0.80	  0.98	  1.03	  1.00	  1.00	  0.82	  0.84	0	D	12	0	5820	618	505	627	514	0			0	
y744n72		3XSSC	CONTROL			304	229	75	306	227	79	389	289	100	  0.95	  1.05	  0.75	  1.33	  1.00	  1.00	  0.21	  0.21	0	E	1	0	13	174	57	183	66	0			0	
y744n72		GENOMIC 50NG/UL	CONTROL			337	243	94	327	249	78	416	317	99	  1.21	  0.83	  0.95	  1.05	  1.00	  1.00	  0.77	  0.63	0	E	2	0	1949	626	57	635	66	0			0	
y744n72		3XSSC	CONTROL			339	238	101	360	247	113	458	314	144	  0.89	  1.12	  0.70	  1.43	  1.00	  1.00	  0.44	  0.86	0	E	3	0	14	184	57	193	66	0			0	
y744n72		GENOMIC 50NG/UL	CONTROL			308	225	83	309	245	64	393	312	81	  1.30	  0.77	  1.02	  0.98	  1.00	  1.00	  0.08	  0.09	0	E	4	0	1950	636	57	645	66	0			0	
y744n72		GENOMIC 150NG/UL	CONTROL			364	240	124	375	253	122	477	322	155	  1.02	  0.98	  0.80	  1.25	  1.00	  1.00	  0.73	  0.86	0	E	5	0	15	194	57	203	66	0			0	
y744n72		GENOMIC 450NG/UL	CONTROL			543	249	294	534	240	294	680	305	375	  1.00	  1.00	  0.78	  1.28	  1.00	  1.00	  0.67	  0.93	0	E	6	0	1951	646	57	655	66	0			0	
y744n72		GENOMIC 150NG/UL	CONTROL			325	230	95	331	236	95	421	300	121	  1.00	  1.00	  0.79	  1.27	  1.00	  1.00	  0.51	  0.69	0	E	7	0	16	204	57	213	66	0			0	
y744n72		GENOMIC 450NG/UL	CONTROL			314	245	69	307	231	76	391	294	97	  0.91	  1.10	  0.71	  1.41	  1.00	  1.00	  0.09	  0.12	0	E	8	0	1952	656	57	665	66	0			0	
y744n72		3XSSC	CONTROL			337	226	111	329	232	97	419	295	124	  1.14	  0.87	  0.90	  1.12	  1.00	  1.00	  0.74	  0.64	0	E	9	0	17	214	57	223	66	0			0	
y744n72		3XSSC	CONTROL			345	245	100	324	229	95	412	291	121	  1.05	  0.95	  0.83	  1.21	  1.00	  1.00	  0.72	  0.65	0	E	10	0	1953	666	57	675	66	0			0	
y744n72		3XSSC	CONTROL			331	247	84	320	241	79	407	307	100	  1.06	  0.94	  0.84	  1.19	  1.00	  1.00	  0.36	  0.34	0	E	11	0	18	224	57	233	66	0			0	
y744n72		3XSSC	CONTROL			352	236	116	328	249	79	417	317	100	  1.47	  0.68	  1.16	  0.86	  1.00	  1.00	  0.81	  0.64	0	E	12	0	1954	676	57	685	66	0			0	
y744n72		3XSSC	CONTROL			392	247	145	368	248	120	468	316	152	  1.21	  0.83	  0.95	  1.05	  1.00	  1.00	  0.86	  0.79	0	F	1	0	3885	165	505	174	514	0			0	
y744n72		GENOMIC 50NG/UL	CONTROL			477	257	220	422	259	163	537	330	207	  1.35	  0.74	  1.06	  0.94	  1.00	  1.00	  1.03	  0.95	0	F	2	0	5821	628	505	637	514	0			0	
y744n72		3XSSC	CONTROL			590	251	339	579	247	332	737	314	423	  1.02	  0.98	  0.80	  1.25	  1.00	  1.00	  0.74	  0.90	0	F	3	0	3886	175	505	184	514	0			0	
y744n72		GENOMIC 50NG/UL	CONTROL			376	256	120	340	243	97	433	309	124	  1.24	  0.81	  0.97	  1.03	  1.00	  1.00	  1.17	  0.95	0	F	4	0	5822	638	505	647	514	0			0	
y744n72		GENOMIC 150NG/UL	CONTROL			408	248	160	422	248	174	537	316	221	  0.92	  1.09	  0.72	  1.38	  1.00	  1.00	  0.64	  0.92	0	F	5	0	3887	185	505	194	514	0			0	
y744n72		GENOMIC 450NG/UL	CONTROL			477	259	218	436	246	190	555	313	242	  1.15	  0.87	  0.90	  1.11	  1.00	  1.00	  0.91	  0.99	0	F	6	0	5823	648	505	657	514	0			0	
y744n72		GENOMIC 150NG/UL	CONTROL			339	250	89	319	240	79	406	305	101	  1.13	  0.89	  0.88	  1.13	  1.00	  1.00	  0.67	  0.62	0	F	7	0	3888	195	505	204	514	0			0	
y744n72		GENOMIC 450NG/UL	CONTROL			402	257	145	368	248	120	468	316	152	  1.21	  0.83	  0.95	  1.05	  1.00	  1.00	  1.04	  0.98	0	F	8	0	5824	658	505	667	514	0			0	
y744n72		3XSSC	CONTROL			400	234	166	366	241	125	466	307	159	  1.33	  0.75	  1.04	  0.96	  1.00	  1.00	  1.20	  0.93	0	F	9	0	3889	205	505	214	514	0			0	
y744n72		3XSSC	CONTROL			430	258	172	382	230	152	486	293	193	  1.13	  0.88	  0.89	  1.12	  1.00	  1.00	  0.97	  0.94	0	F	10	0	5825	668	505	677	514	0			0	
y744n72		3XSSC	CONTROL			396	240	156	356	239	117	453	304	149	  1.33	  0.75	  1.05	  0.96	  1.00	  1.00	  0.98	  0.84	0	F	11	0	3890	215	505	224	514	0			0	
y744n72		3XSSC	CONTROL			417	257	160	382	248	134	486	316	170	  1.19	  0.84	  0.94	  1.06	  1.00	  1.00	  0.99	  0.91	0	F	12	0	5826	678	505	687	514	0			0	
y744n72		3XSSC	CONTROL			20549	304	20245	345	243	102	439	309	130	198.48	  0.01	155.73	  0.01	 80.69	  0.01	177.25	  0.73	0	G	1	0	19	234	57	243	66	0			0	
y744n72		3XSSC	CONTROL			372	244	128	340	248	92	433	316	117	  1.39	  0.72	  1.09	  0.91	  1.00	  1.00	  0.85	  0.70	0	G	2	0	1955	686	57	695	66	0			0	
y744n72		3XSSC	CONTROL			638	271	367	1160	261	899	1478	332	1146	  0.41	  2.45	  0.32	  3.12	  0.43	  2.34	  0.18	  0.69	0	G	3	0	20	244	57	253	66	0			0	
y744n72		3XSSC	CONTROL			349	223	126	327	233	94	416	296	120	  1.34	  0.75	  1.05	  0.95	  1.00	  1.00	  0.94	  0.70	0	G	4	0	1956	696	57	705	66	0			0	
y744n72		3XSSC	CONTROL			387	259	128	316	251	65	402	319	83	  1.97	  0.51	  1.54	  0.65	  1.00	  1.00	  0.24	  0.09	0	G	5	0	21	254	57	263	66	0			0	
y744n72		GENOMIC	CONTROL			319	233	86	304	235	69	387	299	88	  1.25	  0.80	  0.98	  1.02	  1.00	  1.00	  0.51	  0.46	0	G	6	0	1957	706	57	715	66	0			0	
y744n72		3XSSC	CONTROL			696	255	441	1232	279	953	1569	355	1214	  0.46	  2.16	  0.36	  2.75	  0.47	  2.13	  0.24	  0.73	0	G	7	0	22	264	57	273	66	0			0	
y744n72		GENOMIC	CONTROL			396	241	155	352	242	110	448	308	140	  1.41	  0.71	  1.11	  0.90	  1.00	  1.00	  1.14	  0.93	0	G	8	0	1958	716	57	725	66	0			0	
y744n72		LABELLED DNA (CY5)	CONTROL			391	257	134	366	249	117	466	317	149	  1.15	  0.87	  0.90	  1.11	  1.00	  1.00	  0.88	  0.84	0	G	9	0	23	274	57	283	66	0			0	
y744n72		LABELLED DNA (CY3)	CONTROL			361	238	123	329	241	88	419	307	112	  1.40	  0.72	  1.10	  0.91	  1.00	  1.00	  0.91	  0.78	0	G	10	0	1959	727	56	736	65	0			0	
y744n72		LABELLED DNA (CY5)	CONTROL			352	253	99	336	248	88	428	316	112	  1.12	  0.89	  0.88	  1.13	  1.00	  1.00	  0.80	  0.75	0	G	11	0	24	284	57	293	66	0			0	
y744n72		LABELLED DNA (CY3)	CONTROL			376	249	127	353	252	101	449	321	128	  1.26	  0.80	  0.99	  1.01	  1.00	  1.00	  0.91	  0.83	0	G	12	0	1960	737	56	746	65	0			0	
y744n72		3XSSC	CONTROL			25061	304	24757	481	237	244	612	302	310	101.46	  0.01	 79.86	  0.01	 57.41	  0.02	 91.75	  0.90	0	H	1	0	3891	225	505	234	514	0			0	
y744n72		3XSSC	CONTROL			12318	290	12028	391	247	144	498	314	184	 83.53	  0.01	 65.37	  0.02	 39.33	  0.03	 74.81	  0.79	0	H	2	0	5827	688	505	697	514	0			0	
y744n72		3XSSC	CONTROL			937	277	660	1478	247	1231	1883	314	1569	  0.54	  1.87	  0.42	  2.38	  0.51	  1.98	  0.22	  0.69	0	H	3	0	3892	235	505	244	514	0			0	
y744n72		3XSSC	CONTROL			722	283	439	825	238	587	1051	303	748	  0.75	  1.34	  0.59	  1.70	  0.81	  1.23	  0.54	  0.93	0	H	4	0	5828	698	505	707	514	0			0	
y744n72		3XSSC	CONTROL			24441	314	24127	558	253	305	711	322	389	 79.10	  0.01	 62.02	  0.02	 47.26	  0.02	 42.72	  0.69	0	H	5	0	3893	245	505	254	514	0			0	
y744n72		GENOMIC	CONTROL			19896	307	19589	378	248	130	481	316	165	150.68	  0.01	118.72	  0.01	 68.48	  0.01	131.13	  0.78	0	H	6	0	5829	708	505	717	514	0			0	
y744n72		3XSSC	CONTROL			845	294	551	1278	259	1019	1628	330	1298	  0.54	  1.85	  0.42	  2.36	  0.53	  1.89	  0.29	  0.82	0	H	7	0	3894	255	505	264	514	0			0	
y744n72		GENOMIC	CONTROL			640	264	376	893	260	633	1137	331	806	  0.59	  1.68	  0.47	  2.14	  0.65	  1.53	  0.32	  0.86	0	H	8	0	5830	718	505	727	514	0			0	
y744n72		LABELLED DNA (CY5)	CONTROL			389	253	136	351	235	116	447	299	148	  1.17	  0.85	  0.92	  1.09	  1.00	  1.00	  0.88	  0.86	0	H	9	0	3895	266	505	275	514	0			0	
y744n72		LABELLED DNA (CY3)	CONTROL			408	267	141	357	246	111	454	313	141	  1.27	  0.79	  1.00	  1.00	  1.00	  1.00	  1.20	  0.93	0	H	10	0	5831	729	505	738	514	0			0	
y744n72		LABELLED DNA (CY5)	CONTROL			390	245	145	390	264	126	496	336	160	  1.15	  0.87	  0.91	  1.10	  1.00	  1.00	  0.47	  0.69	0	H	11	0	3896	276	505	285	514	0			0	
y744n72		LABELLED DNA (CY3)	CONTROL			376	271	105	338	251	87	430	319	111	  1.21	  0.83	  0.95	  1.06	  1.00	  1.00	  1.01	  0.95	0	H	12	0	5832	739	505	748	514	0			0	
y744n72		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	324	225	99	321	232	89	409	295	114	  1.11	  0.90	  0.87	  1.15	  1.00	  1.00	  0.42	  0.44	1	A	1	0	25	294	57	303	66	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n72		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	543	272	271	465	261	204	592	332	260	  1.33	  0.75	  1.04	  0.96	  1.00	  1.00	  0.95	  0.92	1	A	2	0	1961	747	56	756	65	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n72		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	3626	259	3367	3934	272	3662	5012	346	4666	  0.92	  1.09	  0.72	  1.39	  0.76	  1.32	  0.63	  0.89	1	A	3	0	26	304	57	313	66	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n72		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	12189	300	11889	11736	294	11442	14954	374	14580	  1.04	  0.96	  0.82	  1.23	  0.83	  1.21	  0.79	  0.96	1	A	4	0	1962	757	56	766	65	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n72		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	6973	274	6699	6990	280	6710	8907	356	8551	  1.00	  1.00	  0.78	  1.28	  0.80	  1.25	  0.73	  0.93	1	A	5	0	27	314	57	323	66	0	HSP	HEAT SHOCK PROTEIN	1	
y744n72		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	1357	266	1091	1100	262	838	1401	333	1068	  1.30	  0.77	  1.02	  0.98	  1.00	  1.00	  0.98	  0.94	1	A	6	0	1963	767	56	776	65	0		HOMOLOGY TO YOR016C	1	
y744n72		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	801	292	509	678	266	412	863	338	525	  1.24	  0.81	  0.97	  1.03	  1.00	  1.00	  0.81	  0.83	1	A	7	0	28	324	57	333	66	0		HYPOTHETICAL PROTEIN	1	
y744n72		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	949	265	684	779	267	512	992	340	652	  1.34	  0.75	  1.05	  0.95	  1.00	  1.00	  1.01	  0.96	1	A	8	0	1964	777	56	786	65	1	SPO	MEIOTIC PROTEIN	1	
y744n72		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	594	280	314	512	267	245	652	340	312	  1.28	  0.78	  1.01	  0.99	  1.00	  1.00	  0.86	  0.88	1	A	9	0	29	334	57	343	66	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n72		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	485	278	207	431	262	169	549	333	216	  1.22	  0.82	  0.96	  1.04	  1.00	  1.00	  0.95	  0.88	1	A	10	0	1965	787	56	796	65	0		HYPOTHETICAL PROTEIN	1	
y744n72		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2135	278	1857	2035	292	1743	2593	372	2221	  1.07	  0.94	  0.84	  1.20	  0.92	  1.09	  0.73	  0.90	1	A	11	0	30	344	57	353	66	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n72		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	439	288	151	403	260	143	513	331	182	  1.06	  0.95	  0.83	  1.21	  1.00	  1.00	  0.71	  0.78	1	A	12	0	1966	797	56	806	65	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n72		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	491	231	260	450	250	200	573	318	255	  1.30	  0.77	  1.02	  0.98	  1.00	  1.00	  0.93	  0.92	1	B	1	0	3897	286	505	295	514	0		HYPOTHETICAL PROTEIN	1	
y744n72		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	436	259	177	372	243	129	474	309	165	  1.37	  0.73	  1.07	  0.93	  1.00	  1.00	  1.15	  0.89	1	B	2	0	5833	749	505	758	514	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n72		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1027	271	756	802	245	557	1021	312	709	  1.36	  0.74	  1.07	  0.94	  1.00	  1.00	  1.01	  0.96	1	B	3	0	3898	296	505	305	514	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n72		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	337	252	85	339	242	97	431	308	123	  0.88	  1.14	  0.69	  1.45	  1.00	  1.00	  0.09	  0.27	1	B	4	0	5834	759	505	768	514	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n72		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	482	256	226	421	252	169	536	321	215	  1.34	  0.75	  1.05	  0.95	  1.00	  1.00	  1.08	  0.93	1	B	5	0	3899	306	505	315	514	1		WEAK SIMILARITY TO YOL047C	1	
y744n72		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	730	291	439	616	253	363	784	322	462	  1.21	  0.83	  0.95	  1.05	  1.00	  1.00	  0.98	  0.95	1	B	6	0	5835	769	505	778	514	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n72		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	554	255	299	499	270	229	635	344	291	  1.31	  0.77	  1.03	  0.97	  1.00	  1.00	  0.99	  0.96	1	B	7	0	3900	316	505	325	514	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n72		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	847	284	563	632	245	387	805	312	493	  1.45	  0.69	  1.14	  0.88	  1.00	  1.00	  1.16	  0.95	1	B	8	0	5836	779	505	788	514	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
