EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n73		POLY A	CONTROL			500	351	149	451	329	122	540	394	146	  1.22	  0.82	  1.02	  0.98	  1.00	  1.00	  0.98	  0.86	0	A	11	0	6	94	6	103	15	0			0	
y744n73		LAMBDA	CONTROL			415	264	151	425	244	181	509	292	217	  0.83	  1.20	  0.70	  1.44	  1.00	  1.00	  0.58	  0.82	0	A	12	0	1942	547	7	556	16	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			356	274	82	307	235	72	367	281	86	  1.14	  0.88	  0.95	  1.05	  1.00	  1.00	  0.23	  0.20	0	B	1	0	3873	34	453	43	462	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			401	271	130	331	227	104	396	271	125	  1.25	  0.80	  1.04	  0.96	  1.00	  1.00	  1.55	  0.95	0	B	2	0	5809	497	457	506	466	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			653	303	350	614	272	342	735	325	410	  1.02	  0.98	  0.85	  1.17	  1.00	  1.00	  0.75	  0.85	0	B	3	0	3874	44	453	53	462	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			350	283	67	300	232	68	359	277	82	  0.99	  1.01	  0.82	  1.22	  1.00	  1.00	  0.35	  0.33	0	B	4	0	5810	507	457	516	466	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			419	303	116	360	259	101	431	310	121	  1.15	  0.87	  0.96	  1.04	  1.00	  1.00	  0.75	  0.77	0	B	5	0	3875	54	453	63	462	0			0	
y744n73		3XSSC	CONTROL			362	297	65	304	240	64	364	287	77	  1.02	  0.98	  0.84	  1.18	  1.00	  1.00	  0.31	  0.31	0	B	6	0	5811	517	457	526	466	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			437	294	143	373	247	126	446	295	151	  1.13	  0.88	  0.95	  1.06	  1.00	  1.00	  0.93	  0.84	0	B	7	0	3876	64	453	73	462	0			0	
y744n73		3XSSC	CONTROL			427	272	155	355	236	119	425	282	143	  1.30	  0.77	  1.08	  0.92	  1.00	  1.00	  1.08	  0.85	0	B	8	0	5812	527	457	536	466	0			0	
y744n73		POLY A	CONTROL			433	284	149	424	250	174	507	299	208	  0.86	  1.17	  0.72	  1.40	  1.00	  1.00	  0.56	  0.79	0	B	9	0	3877	74	453	83	462	0			0	
y744n73		LAMBDA	CONTROL			410	290	120	355	240	115	425	287	138	  1.04	  0.96	  0.87	  1.15	  1.00	  1.00	  0.86	  0.86	0	B	10	0	5813	537	457	546	466	0			0	
y744n73		POLY A	CONTROL			452	296	156	392	236	156	469	282	187	  1.00	  1.00	  0.83	  1.20	  1.00	  1.00	  0.89	  0.89	0	B	11	0	3878	84	453	93	462	0			0	
y744n73		LAMBDA	CONTROL			423	285	138	359	237	122	430	283	147	  1.13	  0.88	  0.94	  1.07	  1.00	  1.00	  0.98	  0.90	0	B	12	0	5814	547	457	556	466	0			0	
y744n73		SALMON SPERM	CONTROL			475	314	161	418	300	118	500	359	141	  1.36	  0.73	  1.14	  0.88	  1.00	  1.00	  0.94	  0.68	0	C	1	0	7	104	6	113	15	0			0	
y744n73		PBR322	CONTROL			553	283	270	476	252	224	570	301	269	  1.21	  0.83	  1.00	  1.00	  1.00	  1.00	  1.03	  0.94	0	C	2	0	1943	557	7	566	16	0			0	
y744n73		SALMON SPERM	CONTROL			593	316	277	546	315	231	654	377	277	  1.20	  0.83	  1.00	  1.00	  1.00	  1.00	  0.93	  0.94	0	C	3	0	8	114	6	123	15	0			0	
y744n73		PBR322	CONTROL			704	303	401	678	280	398	812	335	477	  1.01	  0.99	  0.84	  1.19	  1.00	  1.00	  0.73	  0.94	0	C	4	0	1944	567	7	576	16	0			0	
y744n73		PKRX PLASMID CONTAINING LACZ	CONTROL			391	259	132	352	263	89	421	315	106	  1.48	  0.67	  1.25	  0.80	  1.00	  1.00	  1.01	  0.75	0	C	5	0	9	124	6	133	15	0			0	
y744n73		PKRX PLASMID CONTAINING LACZ	CONTROL			433	261	172	389	246	143	465	294	171	  1.20	  0.83	  1.01	  0.99	  1.00	  1.00	  0.78	  0.84	0	C	6	0	1945	577	7	586	16	0			0	
y744n73		PLASMID CONTAINING GFP	CONTROL			379	264	115	341	240	101	408	287	121	  1.14	  0.88	  0.95	  1.05	  1.00	  1.00	  0.84	  0.84	0	C	7	0	10	134	6	143	15	0			0	
y744n73		PLASMID CONTAINING GFP	CONTROL			487	279	208	461	253	208	552	303	249	  1.00	  1.00	  0.84	  1.20	  1.00	  1.00	  0.82	  0.95	0	C	8	0	1946	587	7	596	16	0			0	
y744n73		3XSSC	CONTROL			368	250	118	341	247	94	408	295	113	  1.26	  0.80	  1.04	  0.96	  1.00	  1.00	  0.95	  0.83	0	C	9	0	11	144	6	153	15	0			0	
y744n73		3XSSC	CONTROL			380	275	105	355	239	116	425	286	139	  0.91	  1.10	  0.76	  1.32	  1.00	  1.00	  0.64	  0.87	0	C	10	0	1947	597	7	606	16	0			0	
y744n73		3XSSC	CONTROL			351	255	96	335	238	97	401	285	116	  0.99	  1.01	  0.83	  1.21	  1.00	  1.00	  0.74	  0.72	0	C	11	0	12	154	6	163	15	0			0	
y744n73		3XSSC	CONTROL			559	280	279	563	243	320	674	291	383	  0.87	  1.15	  0.73	  1.37	  1.00	  1.00	  0.72	  0.96	0	C	12	0	1948	607	7	616	16	0			0	
y744n73		SALMON SPERM	CONTROL			438	285	153	377	246	131	451	294	157	  1.17	  0.86	  0.97	  1.03	  1.00	  1.00	  0.79	  0.85	0	D	1	0	3879	94	453	103	462	0			0	
y744n73		PBR322	CONTROL			451	289	162	373	236	137	446	282	164	  1.18	  0.85	  0.99	  1.01	  1.00	  1.00	  1.09	  0.91	0	D	2	0	5815	557	457	566	466	0			0	
y744n73		SALMON SPERM	CONTROL			481	287	194	425	254	171	509	304	205	  1.13	  0.88	  0.95	  1.06	  1.00	  1.00	  0.90	  0.91	0	D	3	0	3880	104	453	113	462	0			0	
y744n73		PBR322	CONTROL			542	283	259	433	234	199	518	280	238	  1.30	  0.77	  1.09	  0.92	  1.00	  1.00	  1.14	  0.92	0	D	4	0	5816	567	457	576	466	0			0	
y744n73		PKRX PLASMID CONTAINING LACZ	CONTROL			409	288	121	370	250	120	443	299	144	  1.01	  0.99	  0.84	  1.19	  1.00	  1.00	  0.74	  0.92	0	D	5	0	3881	114	453	123	462	0			0	
y744n73		PKRX PLASMID CONTAINING LACZ	CONTROL			391	275	116	322	237	85	385	283	102	  1.36	  0.73	  1.14	  0.88	  1.00	  1.00	  0.73	  0.65	0	D	6	0	5817	577	457	586	466	0			0	
y744n73		PLASMID CONTAINING GFP	CONTROL			411	276	135	364	243	121	436	291	145	  1.12	  0.90	  0.93	  1.07	  1.00	  1.00	  0.77	  0.87	0	D	7	0	3882	124	453	133	462	0			0	
y744n73		PLASMID CONTAINING GFP	CONTROL			455	287	168	382	236	146	457	282	175	  1.15	  0.87	  0.96	  1.04	  1.00	  1.00	  0.94	  0.92	0	D	8	0	5818	587	457	596	466	0			0	
y744n73		3XSSC	CONTROL			400	274	126	349	234	115	418	280	138	  1.10	  0.91	  0.91	  1.10	  1.00	  1.00	  0.65	  0.78	0	D	9	0	3883	134	453	143	462	0			0	
y744n73		3XSSC	CONTROL			467	294	173	385	244	141	461	292	169	  1.23	  0.82	  1.02	  0.98	  1.00	  1.00	  1.09	  0.85	0	D	10	0	5819	597	457	606	466	0			0	
y744n73		3XSSC	CONTROL			453	273	180	379	220	159	453	263	190	  1.13	  0.88	  0.95	  1.06	  1.00	  1.00	  0.99	  0.83	0	D	11	0	3884	144	453	153	462	0			0	
y744n73		3XSSC	CONTROL			488	282	206	428	230	198	512	275	237	  1.04	  0.96	  0.87	  1.15	  1.00	  1.00	  0.85	  0.92	0	D	12	0	5820	607	457	616	466	0			0	
y744n73		3XSSC	CONTROL			370	244	126	363	244	119	434	292	142	  1.06	  0.94	  0.89	  1.13	  1.00	  1.00	  0.87	  0.95	0	E	1	0	13	164	6	173	15	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			486	275	211	464	251	213	555	300	255	  0.99	  1.01	  0.83	  1.21	  1.00	  1.00	  0.66	  0.88	0	E	2	0	1949	617	7	626	16	0			0	
y744n73		3XSSC	CONTROL			350	243	107	346	228	118	414	273	141	  0.91	  1.10	  0.76	  1.32	  1.00	  1.00	  0.62	  0.85	0	E	3	0	14	174	6	183	15	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			334	255	79	310	246	64	371	294	77	  1.23	  0.81	  1.03	  0.97	  1.00	  1.00	  0.17	  0.17	0	E	4	0	1950	627	7	636	16	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			493	256	237	485	241	244	580	288	292	  0.97	  1.03	  0.81	  1.23	  1.00	  1.00	  0.81	  0.91	0	E	5	0	15	184	6	193	15	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			723	278	445	713	249	464	854	298	556	  0.96	  1.04	  0.80	  1.25	  1.00	  1.00	  0.73	  0.92	0	E	6	0	1951	637	7	646	16	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			347	266	81	330	233	97	395	279	116	  0.84	  1.20	  0.70	  1.43	  1.00	  1.00	  0.77	  0.79	0	E	7	0	16	194	6	203	15	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			371	266	105	326	241	85	390	288	102	  1.24	  0.81	  1.03	  0.97	  1.00	  1.00	  0.89	  0.54	0	E	8	0	1952	647	7	656	16	0			0	
y744n73		3XSSC	CONTROL			331	253	78	299	232	67	358	277	81	  1.16	  0.86	  0.96	  1.04	  1.00	  1.00	  0.06	  0.06	0	E	9	1	17	204	6	213	15	0			0	
y744n73		3XSSC	CONTROL			375	268	107	344	252	92	412	301	111	  1.16	  0.86	  0.96	  1.04	  1.00	  1.00	  0.88	  0.74	0	E	10	0	1953	657	7	666	16	0			0	
y744n73		3XSSC	CONTROL			353	245	108	332	237	95	397	283	114	  1.14	  0.88	  0.95	  1.06	  1.00	  1.00	  0.58	  0.60	0	E	11	0	18	214	6	223	15	0			0	
y744n73		3XSSC	CONTROL			373	269	104	327	250	77	391	299	92	  1.35	  0.74	  1.13	  0.88	  1.00	  1.00	  0.78	  0.58	0	E	12	0	1954	667	7	676	16	0			0	
y744n73		3XSSC	CONTROL			413	278	135	357	228	129	427	273	154	  1.05	  0.96	  0.88	  1.14	  1.00	  1.00	  0.89	  0.86	0	F	1	0	3885	154	453	163	462	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			577	292	285	402	241	161	481	288	193	  1.77	  0.56	  1.48	  0.68	  1.00	  1.00	  0.98	  0.37	0	F	2	0	5821	617	457	626	466	0			0	
y744n73		3XSSC	CONTROL			529	293	236	466	246	220	558	294	264	  1.07	  0.93	  0.89	  1.12	  1.00	  1.00	  0.60	  0.78	0	F	3	0	3886	164	453	173	462	0			0	
y744n73		GENOMIC 50NG/UL	CONTROL			369	286	83	311	229	82	372	274	98	  1.01	  0.99	  0.85	  1.18	  1.00	  1.00	  0.43	  0.47	0	F	4	0	5822	627	457	636	466	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			445	280	165	400	238	162	479	285	194	  1.02	  0.98	  0.85	  1.18	  1.00	  1.00	  0.74	  0.91	0	F	5	0	3887	174	453	183	462	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			360	288	72	304	236	68	364	282	82	  1.06	  0.94	  0.88	  1.14	  1.00	  1.00	  0.01	  0.01	0	F	6	0	5823	637	457	646	466	0			0	
y744n73		GENOMIC 150NG/UL	CONTROL			424	275	149	361	228	133	432	273	159	  1.12	  0.89	  0.94	  1.07	  1.00	  1.00	  0.58	  0.67	0	F	7	0	3888	184	453	193	462	0			0	
y744n73		GENOMIC 450NG/UL	CONTROL			412	288	124	355	243	112	425	291	134	  1.11	  0.90	  0.93	  1.08	  1.00	  1.00	  0.88	  0.94	0	F	8	0	5824	647	457	656	466	0			0	
y744n73		3XSSC	CONTROL			456	275	181	389	229	160	465	274	191	  1.13	  0.88	  0.95	  1.06	  1.00	  1.00	  0.85	  0.90	0	F	9	0	3889	194	453	203	462	0			0	
y744n73		3XSSC	CONTROL			445	299	146	370	259	111	443	310	133	  1.32	  0.76	  1.10	  0.91	  1.00	  1.00	  0.85	  0.86	0	F	10	0	5825	657	457	666	466	0			0	
y744n73		3XSSC	CONTROL			461	293	168	356	248	108	426	297	129	  1.56	  0.64	  1.30	  0.77	  1.00	  1.00	  1.41	  0.90	0	F	11	0	3890	204	453	213	462	0			0	
y744n73		3XSSC	CONTROL			412	300	112	346	250	96	414	299	115	  1.17	  0.86	  0.97	  1.03	  1.00	  1.00	  1.06	  0.79	0	F	12	0	5826	667	457	676	466	0			0	
y744n73		3XSSC	CONTROL			19459	333	19126	317	241	76	379	288	91	251.66	  0.00	210.18	  0.00	119.55	  0.01	112.15	  0.36	0	G	1	0	19	224	6	233	15	0			0	
y744n73		3XSSC	CONTROL			384	265	119	328	235	93	392	281	111	  1.28	  0.78	  1.07	  0.93	  1.00	  1.00	  0.72	  0.59	0	G	2	0	1955	677	7	686	16	0			0	
y744n73		3XSSC	CONTROL			479	266	213	795	261	534	952	312	640	  0.40	  2.51	  0.33	  3.00	  0.45	  2.22	  0.14	  0.67	0	G	3	0	20	234	6	243	15	0			0	
y744n73		3XSSC	CONTROL			470	296	174	411	250	161	492	299	193	  1.08	  0.93	  0.90	  1.11	  1.00	  1.00	  0.81	  0.80	0	G	4	0	1956	687	7	696	16	0			0	
y744n73		3XSSC	CONTROL			390	238	152	311	231	80	372	276	96	  1.90	  0.53	  1.58	  0.63	  1.00	  1.00	  2.20	  0.64	0	G	5	0	21	244	6	253	15	0			0	
y744n73		GENOMIC	CONTROL			408	276	132	359	261	98	430	312	118	  1.35	  0.74	  1.12	  0.89	  1.00	  1.00	  0.90	  0.74	0	G	6	0	1957	697	7	706	16	0			0	
y744n73		3XSSC	CONTROL			657	288	369	1034	256	778	1238	306	932	  0.47	  2.11	  0.40	  2.53	  0.48	  2.09	  0.31	  0.83	0	G	7	0	22	254	6	263	15	0			0	
y744n73		GENOMIC	CONTROL			402	286	116	361	261	100	432	312	120	  1.16	  0.86	  0.97	  1.03	  1.00	  1.00	  0.91	  0.78	0	G	8	0	1958	707	7	716	16	0			0	
y744n73		LABELLED DNA (CY5)	CONTROL			353	264	89	330	245	85	395	293	102	  1.05	  0.96	  0.87	  1.15	  1.00	  1.00	  0.83	  0.77	0	G	9	0	23	264	7	273	16	0			0	
y744n73		LABELLED DNA (CY3)	CONTROL			395	279	116	347	259	88	415	310	105	  1.32	  0.76	  1.10	  0.91	  1.00	  1.00	  0.97	  0.78	0	G	10	0	1959	718	8	727	17	0			0	
y744n73		LABELLED DNA (CY5)	CONTROL			338	249	89	316	225	91	378	269	109	  0.98	  1.02	  0.82	  1.22	  1.00	  1.00	  0.32	  0.41	0	G	11	0	24	274	7	283	16	0			0	
y744n73		LABELLED DNA (CY3)	CONTROL			508	292	216	461	260	201	552	311	241	  1.07	  0.93	  0.90	  1.12	  1.00	  1.00	  0.87	  0.85	0	G	12	0	1960	728	8	737	17	0			0	
y744n73		3XSSC	CONTROL			23325	354	22971	520	272	248	622	325	297	 92.62	  0.01	 77.34	  0.01	 62.71	  0.02	 59.68	  0.77	0	H	1	0	3891	214	453	223	462	0			0	
y744n73		3XSSC	CONTROL			5853	310	5543	348	238	110	416	285	131	 50.39	  0.02	 42.31	  0.02	 27.54	  0.04	 78.32	  0.89	0	H	2	0	5827	677	457	686	466	0			0	
y744n73		3XSSC	CONTROL			838	332	506	1147	245	902	1373	293	1080	  0.56	  1.78	  0.47	  2.13	  0.54	  1.84	  0.36	  0.83	0	H	3	0	3892	224	453	233	462	0			0	
y744n73		3XSSC	CONTROL			714	326	388	831	255	576	995	305	690	  0.67	  1.48	  0.56	  1.78	  0.70	  1.44	  0.43	  0.92	0	H	4	0	5828	687	457	696	466	0			0	
y744n73		3XSSC	CONTROL			23976	310	23666	380	254	126	455	304	151	187.83	  0.01	156.73	  0.01	107.56	  0.01	112.05	  0.62	0	H	5	0	3893	234	453	243	462	0			0	
y744n73		GENOMIC	CONTROL			22359	332	22027	330	245	85	395	293	102	259.14	  0.00	215.95	  0.00	128.85	  0.01	165.81	  0.43	0	H	6	0	5829	697	457	706	466	0			0	
y744n73		3XSSC	CONTROL			678	304	374	931	250	681	1115	299	816	  0.55	  1.82	  0.46	  2.18	  0.56	  1.78	  0.35	  0.87	0	H	7	0	3894	244	453	253	462	0			0	
y744n73		GENOMIC	CONTROL			816	299	517	1175	288	887	1407	344	1063	  0.58	  1.72	  0.49	  2.06	  0.57	  1.77	  0.35	  0.92	0	H	8	0	5830	707	457	716	466	0			0	
y744n73		LABELLED DNA (CY5)	CONTROL			397	289	108	340	223	117	407	267	140	  0.92	  1.08	  0.77	  1.30	  1.00	  1.00	  0.77	  0.67	0	H	9	0	3895	254	454	263	463	0			0	
y744n73		LABELLED DNA (CY3)	CONTROL			396	294	102	323	237	86	386	283	103	  1.19	  0.84	  0.99	  1.01	  1.00	  1.00	  1.27	  0.78	0	H	10	0	5831	717	458	726	467	0			0	
y744n73		LABELLED DNA (CY5)	CONTROL			407	270	137	333	225	108	398	269	129	  1.27	  0.79	  1.06	  0.94	  1.00	  1.00	  1.28	  0.82	0	H	11	0	3896	264	454	273	463	0			0	
y744n73		LABELLED DNA (CY3)	CONTROL			392	301	91	319	236	83	382	282	100	  1.10	  0.91	  0.91	  1.10	  1.00	  1.00	  0.65	  0.65	0	H	12	0	5832	727	458	736	467	0			0	
y744n73		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	357	265	92	328	240	88	392	287	105	  1.05	  0.96	  0.88	  1.14	  1.00	  1.00	  0.72	  0.68	1	A	1	0	25	284	7	293	16	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n73		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	771	319	452	683	302	381	818	361	457	  1.19	  0.84	  0.99	  1.01	  1.00	  1.00	  0.93	  0.92	1	A	2	0	1961	738	8	747	17	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n73		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	4400	300	4100	4933	262	4671	5909	313	5596	  0.88	  1.14	  0.73	  1.36	  0.75	  1.33	  0.71	  0.96	1	A	3	0	26	294	7	303	16	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n73		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	14928	332	14596	18551	289	18262	22221	346	21875	  0.80	  1.25	  0.67	  1.50	  0.67	  1.49	  0.59	  0.95	1	A	4	0	1962	748	8	757	17	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n73		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	7450	289	7161	8222	275	7947	9848	329	9519	  0.90	  1.11	  0.75	  1.33	  0.76	  1.31	  0.69	  0.94	1	A	5	0	27	304	7	313	16	0	HSP	HEAT SHOCK PROTEIN	1	
y744n73		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	1916	312	1604	2050	266	1784	2455	318	2137	  0.90	  1.11	  0.75	  1.33	  0.80	  1.25	  0.72	  0.93	1	A	6	0	1963	758	8	767	17	0		HOMOLOGY TO YOR016C	1	
y744n73		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	910	312	598	830	282	548	994	337	657	  1.09	  0.92	  0.91	  1.10	  1.00	  1.00	  0.87	  0.94	1	A	7	0	28	314	7	323	16	0		HYPOTHETICAL PROTEIN	1	
y744n73		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1272	323	949	1267	259	1008	1517	310	1207	  0.94	  1.06	  0.79	  1.27	  0.87	  1.15	  0.75	  0.96	1	A	8	0	1964	768	8	777	17	1	SPO	MEIOTIC PROTEIN	1	
y744n73		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	627	285	342	591	271	320	707	324	383	  1.07	  0.94	  0.89	  1.12	  1.00	  1.00	  0.81	  0.92	1	A	9	0	29	324	7	333	16	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n73		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	1559	308	1251	1708	271	1437	2045	324	1721	  0.87	  1.15	  0.73	  1.38	  0.78	  1.28	  0.66	  0.94	1	A	10	0	1965	778	8	787	17	0		HYPOTHETICAL PROTEIN	1	
y744n73		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2851	297	2554	2811	256	2555	3367	306	3061	  1.00	  1.00	  0.83	  1.20	  0.87	  1.15	  0.77	  0.92	1	A	11	0	30	334	7	343	16	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n73		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	1958	353	1605	2081	303	1778	2492	362	2130	  0.90	  1.11	  0.75	  1.33	  0.80	  1.25	  0.69	  0.92	1	A	12	0	1966	788	8	797	17	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n73		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	425	275	150	366	231	135	438	276	162	  1.11	  0.90	  0.93	  1.08	  1.00	  1.00	  1.05	  0.86	1	B	1	0	3897	274	454	283	463	0		HYPOTHETICAL PROTEIN	1	
y744n73		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	535	317	218	410	259	151	491	310	181	  1.44	  0.69	  1.20	  0.83	  1.00	  1.00	  1.23	  0.90	1	B	2	0	5833	737	458	746	467	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n73		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	800	280	520	653	240	413	782	287	495	  1.26	  0.79	  1.05	  0.95	  1.00	  1.00	  1.04	  0.96	1	B	3	0	3898	284	454	293	463	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n73		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	461	315	146	374	235	139	448	281	167	  1.05	  0.95	  0.87	  1.14	  1.00	  1.00	  0.84	  0.78	1	B	4	0	5834	747	458	756	467	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n73		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	499	270	229	422	258	164	505	309	196	  1.40	  0.72	  1.17	  0.86	  1.00	  1.00	  1.07	  0.91	1	B	5	0	3899	294	454	303	463	1		WEAK SIMILARITY TO YOL047C	1	
y744n73		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1200	305	895	1188	253	935	1423	303	1120	  0.96	  1.04	  0.80	  1.25	  0.89	  1.12	  0.74	  0.97	1	B	6	0	5835	757	458	766	467	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n73		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	531	290	241	446	238	208	534	285	249	  1.16	  0.86	  0.97	  1.03	  1.00	  1.00	  0.92	  0.90	1	B	7	0	3900	304	454	313	463	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n73		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1542	305	1237	1323	248	1075	1584	297	1287	  1.15	  0.87	  0.96	  1.04	  1.00	  1.00	  0.94	  0.97	1	B	8	0	5836	767	458	776	467	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
