EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n52		3XSSC	CONTROL			412	231	181	388	247	141	355	226	129	  1.28	  0.78	  1.40	  0.71	  1.00	  1.00	  1.67	  0.88	0	B	8	0	5812	538	487	547	496	0			0	
y744n52		POLY A	CONTROL			648	238	410	830	252	578	760	230	530	  0.71	  1.41	  0.77	  1.29	  0.94	  1.07	  0.67	  0.84	0	B	9	0	3877	84	488	93	497	0			0	
y744n52		LAMBDA	CONTROL			340	221	119	377	232	145	345	212	133	  0.82	  1.22	  0.89	  1.12	  1.00	  1.00	  0.71	  0.83	0	B	10	0	5813	548	487	557	496	0			0	
y744n52		POLY A	CONTROL			741	234	507	891	248	643	816	227	589	  0.79	  1.27	  0.86	  1.16	  1.00	  1.00	  0.77	  0.82	0	B	11	0	3878	94	488	103	497	0			0	
y744n52		LAMBDA	CONTROL			371	227	144	396	254	142	362	232	130	  1.01	  0.99	  1.11	  0.90	  1.00	  1.00	  1.05	  0.88	0	B	12	0	5814	558	487	567	496	0			0	
y744n52		SALMON SPERM	CONTROL			369	215	154	386	243	143	353	222	131	  1.08	  0.93	  1.18	  0.85	  1.00	  1.00	  1.15	  0.86	0	C	1	0	7	112	40	121	49	0			0	
y744n52		PBR322	CONTROL			418	220	198	426	239	187	390	218	172	  1.06	  0.94	  1.15	  0.87	  1.00	  1.00	  1.07	  0.89	0	C	2	0	1943	565	37	574	46	0			0	
y744n52		SALMON SPERM	CONTROL			443	230	213	434	276	158	397	252	145	  1.35	  0.74	  1.47	  0.68	  1.00	  1.00	  1.38	  0.88	0	C	3	0	8	122	40	131	49	0			0	
y744n52		PBR322	CONTROL			527	211	316	539	264	275	493	241	252	  1.15	  0.87	  1.25	  0.80	  1.00	  1.00	  1.14	  0.92	0	C	4	0	1944	575	37	584	46	0			0	
y744n52		PKRX PLASMID CONTAINING LACZ	CONTROL			299	209	90	325	237	88	297	217	80	  1.02	  0.98	  1.12	  0.89	  1.00	  1.00	  0.99	  0.62	0	C	5	0	9	132	40	141	49	0			0	
y744n52		PKRX PLASMID CONTAINING LACZ	CONTROL			390	221	169	423	250	173	387	229	158	  0.98	  1.02	  1.07	  0.93	  1.00	  1.00	  0.84	  0.80	0	C	6	0	1945	585	37	594	46	0			0	
y744n52		PLASMID CONTAINING GFP	CONTROL			331	199	132	354	253	101	324	231	93	  1.31	  0.77	  1.42	  0.70	  1.00	  1.00	  1.32	  0.87	0	C	7	0	10	142	40	151	49	0			0	
y744n52		PLASMID CONTAINING GFP	CONTROL			370	222	148	417	228	189	382	208	174	  0.78	  1.28	  0.85	  1.18	  1.00	  1.00	  0.81	  0.90	0	C	8	0	1946	595	37	604	46	0			0	
y744n52		3XSSC	CONTROL			331	218	113	350	243	107	320	222	98	  1.06	  0.95	  1.15	  0.87	  1.00	  1.00	  1.11	  0.78	0	C	9	0	11	152	40	161	49	0			0	
y744n52		3XSSC	CONTROL			308	212	96	340	241	99	311	220	91	  0.97	  1.03	  1.05	  0.95	  1.00	  1.00	  0.64	  0.61	0	C	10	0	1947	605	37	614	46	0			0	
y744n52		3XSSC	CONTROL			342	229	113	340	241	99	311	220	91	  1.14	  0.88	  1.24	  0.81	  1.00	  1.00	  1.23	  0.78	0	C	11	0	12	162	40	171	49	0			0	
y744n52		3XSSC	CONTROL			394	219	175	421	235	186	385	215	170	  0.94	  1.06	  1.03	  0.97	  1.00	  1.00	  0.88	  0.81	0	C	12	0	1948	615	37	624	46	0			0	
y744n52		SALMON SPERM	CONTROL			434	216	218	447	234	213	409	214	195	  1.02	  0.98	  1.12	  0.89	  1.00	  1.00	  0.98	  0.84	0	D	1	0	3879	104	488	113	497	0			0	
y744n52		PBR322	CONTROL			420	247	173	473	267	206	433	244	189	  0.84	  1.19	  0.92	  1.09	  1.00	  1.00	  0.39	  0.39	0	D	2	0	5815	568	487	577	496	0			0	
y744n52		SALMON SPERM	CONTROL			513	229	284	518	257	261	474	235	239	  1.09	  0.92	  1.19	  0.84	  1.00	  1.00	  1.08	  0.84	0	D	3	0	3880	114	488	123	497	0			0	
y744n52		PBR322	CONTROL			462	237	225	465	248	217	426	227	199	  1.04	  0.96	  1.13	  0.88	  1.00	  1.00	  0.99	  0.85	0	D	4	0	5816	578	487	587	496	0			0	
y744n52		PKRX PLASMID CONTAINING LACZ	CONTROL			444	227	217	489	252	237	448	230	218	  0.92	  1.09	  1.00	  1.00	  1.00	  1.00	  0.43	  0.39	0	D	5	0	3881	124	488	133	497	0			0	
y744n52		PKRX PLASMID CONTAINING LACZ	CONTROL			318	225	93	359	259	100	328	237	91	  0.93	  1.08	  1.02	  0.98	  1.00	  1.00	  0.49	  0.48	0	D	6	0	5817	588	487	597	496	0			0	
y744n52		PLASMID CONTAINING GFP	CONTROL			399	238	161	416	247	169	381	226	155	  0.95	  1.05	  1.04	  0.96	  1.00	  1.00	  0.83	  0.74	0	D	7	0	3882	134	488	143	497	0			0	
y744n52		PLASMID CONTAINING GFP	CONTROL			311	210	101	324	239	85	296	218	78	  1.19	  0.84	  1.29	  0.77	  1.00	  1.00	  0.88	  0.68	0	D	8	0	5818	598	487	607	496	0			0	
y744n52		3XSSC	CONTROL			354	217	137	368	241	127	337	220	117	  1.08	  0.93	  1.17	  0.85	  1.00	  1.00	  0.90	  0.82	0	D	9	0	3883	144	488	153	497	0			0	
y744n52		3XSSC	CONTROL			304	229	75	324	237	87	296	217	79	  0.86	  1.16	  0.95	  1.05	  1.00	  1.00	  0.53	  0.46	0	D	10	0	5819	608	487	617	496	0			0	
y744n52		3XSSC	CONTROL			412	217	195	442	243	199	405	222	183	  0.98	  1.02	  1.07	  0.94	  1.00	  1.00	  1.00	  0.90	0	D	11	0	3884	154	488	163	497	0			0	
y744n52		3XSSC	CONTROL			295	220	75	318	235	83	291	215	76	  0.90	  1.11	  0.99	  1.01	  1.00	  1.00	  0.48	  0.53	0	D	12	0	5820	618	487	627	496	0			0	
y744n52		3XSSC	CONTROL			272	213	59	305	234	71	279	214	65	  0.83	  1.20	  0.91	  1.10	  1.00	  1.00	  0.11	  0.12	0	E	1	0	13	172	40	181	49	0			0	
y744n52		GENOMIC 50NG/UL	CONTROL			312	199	113	347	240	107	317	219	98	  1.06	  0.95	  1.15	  0.87	  1.00	  1.00	  0.54	  0.68	0	E	2	0	1949	625	37	634	46	0			0	
y744n52		3XSSC	CONTROL			324	203	121	344	240	104	315	219	96	  1.16	  0.86	  1.26	  0.79	  1.00	  1.00	  1.16	  0.88	0	E	3	0	14	182	40	191	49	0			0	
y744n52		GENOMIC 50NG/UL	CONTROL			277	195	82	320	258	62	293	236	57	  1.32	  0.76	  1.44	  0.70	  1.00	  1.00	  0.18	  0.15	0	E	4	0	1950	635	37	644	46	0			0	
y744n52		GENOMIC 150NG/UL	CONTROL			378	226	152	395	236	159	361	216	145	  0.96	  1.05	  1.05	  0.95	  1.00	  1.00	  0.98	  0.80	0	E	5	0	15	192	40	201	49	0			0	
y744n52		GENOMIC 450NG/UL	CONTROL			667	216	451	769	265	504	704	242	462	  0.89	  1.12	  0.98	  1.02	  1.00	  1.00	  0.85	  0.88	0	E	6	0	1951	645	37	654	46	0			0	
y744n52		GENOMIC 150NG/UL	CONTROL			312	207	105	343	243	100	314	222	92	  1.05	  0.95	  1.14	  0.88	  1.00	  1.00	  0.86	  0.68	0	E	7	0	16	202	40	211	49	0			0	
y744n52		GENOMIC 450NG/UL	CONTROL			296	205	91	340	247	93	311	226	85	  0.98	  1.02	  1.07	  0.93	  1.00	  1.00	  0.54	  0.53	0	E	8	0	1952	655	37	664	46	0			0	
y744n52		3XSSC	CONTROL			307	205	102	334	243	91	306	222	84	  1.12	  0.89	  1.21	  0.82	  1.00	  1.00	  0.93	  0.70	0	E	9	0	17	212	40	221	49	0			0	
y744n52		3XSSC	CONTROL			381	222	159	407	255	152	372	233	139	  1.05	  0.96	  1.14	  0.87	  1.00	  1.00	  0.96	  0.80	0	E	10	0	1953	665	37	674	46	0			0	
y744n52		3XSSC	CONTROL			292	224	68	308	239	69	282	218	64	  0.99	  1.01	  1.06	  0.94	  1.00	  1.00	  0.30	  0.27	0	E	11	0	18	222	40	231	49	0			0	
y744n52		3XSSC	CONTROL			350	230	120	369	252	117	338	230	108	  1.03	  0.97	  1.11	  0.90	  1.00	  1.00	  0.77	  0.78	0	E	12	0	1954	675	37	684	46	0			0	
y744n52		3XSSC	CONTROL			406	234	172	436	254	182	399	232	167	  0.95	  1.06	  1.03	  0.97	  1.00	  1.00	  0.85	  0.81	0	F	1	0	3885	164	488	173	497	0			0	
y744n52		GENOMIC 50NG/UL	CONTROL			301	212	89	313	245	68	286	224	62	  1.31	  0.76	  1.44	  0.70	  1.00	  1.00	  0.45	  0.35	0	F	2	0	5821	628	487	637	496	0			0	
y744n52		3XSSC	CONTROL			541	238	303	603	234	369	552	214	338	  0.82	  1.22	  0.90	  1.12	  1.00	  1.00	  0.84	  0.91	0	F	3	0	3886	174	488	183	497	0			0	
y744n52		GENOMIC 50NG/UL	CONTROL			300	221	79	305	243	62	279	222	57	  1.27	  0.78	  1.39	  0.72	  1.00	  1.00	 -0.02	 -0.02	0	F	4	0	5822	638	487	647	496	0			0	
y744n52		GENOMIC 150NG/UL	CONTROL			407	224	183	510	230	280	467	210	257	  0.65	  1.53	  0.71	  1.40	  1.00	  1.00	  0.57	  0.85	0	F	5	0	3887	184	488	193	497	0			0	
y744n52		GENOMIC 450NG/UL	CONTROL			304	232	72	330	258	72	302	236	66	  1.00	  1.00	  1.09	  0.92	  1.00	  1.00	  0.94	  0.80	0	F	6	0	5823	648	487	657	496	0			0	
y744n52		GENOMIC 150NG/UL	CONTROL			343	231	112	362	233	129	331	213	118	  0.87	  1.15	  0.95	  1.05	  1.00	  1.00	  0.99	  0.74	0	F	7	0	3888	194	488	203	497	0			0	
y744n52		GENOMIC 450NG/UL	CONTROL			402	242	160	434	231	203	397	211	186	  0.79	  1.27	  0.86	  1.16	  1.00	  1.00	  0.74	  0.85	0	F	8	0	5824	659	487	668	496	0			0	
y744n52		3XSSC	CONTROL			391	218	173	414	225	189	379	206	173	  0.92	  1.09	  1.00	  1.00	  1.00	  1.00	  0.77	  0.72	0	F	9	0	3889	204	488	213	497	0			0	
y744n52		3XSSC	CONTROL			340	223	117	358	240	118	328	219	109	  0.99	  1.01	  1.07	  0.93	  1.00	  1.00	  0.88	  0.84	0	F	10	0	5825	669	487	678	496	0			0	
y744n52		3XSSC	CONTROL			358	245	113	362	238	124	331	218	113	  0.91	  1.10	  1.00	  1.00	  1.00	  1.00	  0.83	  0.81	0	F	11	0	3890	214	488	223	497	0			0	
y744n52		3XSSC	CONTROL			310	235	75	331	250	81	303	229	74	  0.93	  1.08	  1.01	  0.99	  1.00	  1.00	  0.49	  0.40	0	F	12	0	5826	679	487	688	496	0			0	
y744n52		3XSSC	CONTROL			21559	287	21272	348	248	100	318	227	91	212.72	  0.00	233.76	  0.00	154.02	  0.01	221.94	  0.69	0	G	1	0	19	232	40	241	49	0			0	
y744n52		3XSSC	CONTROL			364	212	152	388	232	156	355	212	143	  0.97	  1.03	  1.06	  0.94	  1.00	  1.00	  1.04	  0.89	0	G	2	0	1955	685	37	694	46	0			0	
y744n52		3XSSC	CONTROL			501	242	259	996	246	750	912	225	687	  0.35	  2.90	  0.38	  2.65	  0.47	  2.12	  0.19	  0.71	0	G	3	0	20	242	40	251	49	0			0	
y744n52		3XSSC	CONTROL			320	211	109	339	239	100	310	218	92	  1.09	  0.92	  1.18	  0.84	  1.00	  1.00	  0.96	  0.66	0	G	4	0	1956	695	37	704	46	0			0	
y744n52		3XSSC	CONTROL			364	203	161	309	228	81	283	208	75	  1.99	  0.50	  2.15	  0.47	  1.00	  1.00	  1.47	  0.34	0	G	5	0	21	252	40	261	49	0			0	
y744n52		GENOMIC	CONTROL			328	220	108	359	259	100	328	237	91	  1.08	  0.93	  1.19	  0.84	  1.00	  1.00	  1.03	  0.81	0	G	6	0	1957	705	37	714	46	0			0	
y744n52		3XSSC	CONTROL			679	235	444	1174	272	902	1075	249	826	  0.49	  2.03	  0.54	  1.86	  0.63	  1.60	  0.43	  0.84	0	G	7	0	22	262	40	271	49	0			0	
y744n52		GENOMIC	CONTROL			301	209	92	326	259	67	298	237	61	  1.37	  0.73	  1.51	  0.66	  1.00	  1.00	  0.85	  0.55	0	G	8	0	1958	715	37	724	46	0			0	
y744n52		LABELLED DNA (CY5)	CONTROL			322	190	132	345	231	114	316	211	105	  1.16	  0.86	  1.26	  0.80	  1.00	  1.00	  1.04	  0.85	0	G	9	0	23	273	40	282	49	0			0	
y744n52		LABELLED DNA (CY3)	CONTROL			305	224	81	322	243	79	295	222	73	  1.03	  0.98	  1.11	  0.90	  1.00	  1.00	  0.36	  0.26	0	G	10	0	1959	726	37	735	46	0			0	
y744n52		LABELLED DNA (CY5)	CONTROL			309	205	104	333	248	85	305	227	78	  1.22	  0.82	  1.33	  0.75	  1.00	  1.00	  0.86	  0.77	0	G	11	0	24	283	40	292	49	0			0	
y744n52		LABELLED DNA (CY3)	CONTROL			299	218	81	316	242	74	289	221	68	  1.09	  0.91	  1.19	  0.84	  1.00	  1.00	  0.78	  0.55	0	G	12	0	1960	736	37	745	46	0			0	
y744n52		3XSSC	CONTROL			27061	277	26784	551	240	311	504	219	285	 86.12	  0.01	 93.98	  0.01	 80.58	  0.01	 70.03	  0.70	0	H	1	0	3891	224	488	233	497	0			0	
y744n52		3XSSC	CONTROL			11448	250	11198	365	248	117	334	227	107	 95.71	  0.01	104.65	  0.01	 72.51	  0.01	121.25	  0.77	0	H	2	0	5827	689	487	698	496	0			0	
y744n52		3XSSC	CONTROL			665	230	435	1314	262	1052	1204	240	964	  0.41	  2.42	  0.45	  2.22	  0.52	  1.92	  0.33	  0.81	0	H	3	0	3892	234	488	243	497	0			0	
y744n52		3XSSC	CONTROL			404	238	166	722	259	463	661	237	424	  0.36	  2.79	  0.39	  2.55	  0.55	  1.80	  0.17	  0.62	0	H	4	0	5828	699	487	708	496	0			0	
y744n52		3XSSC	CONTROL			27324	277	27047	406	251	155	372	229	143	174.50	  0.01	189.14	  0.01	142.25	  0.01	136.25	  0.62	0	H	5	0	3893	244	488	253	497	0			0	
y744n52		GENOMIC	CONTROL			14310	253	14057	336	242	94	307	221	86	149.54	  0.01	163.45	  0.01	105.50	  0.01	260.61	  0.71	0	H	6	0	5829	709	487	718	496	0			0	
y744n52		3XSSC	CONTROL			594	255	339	1123	248	875	1029	227	802	  0.39	  2.58	  0.42	  2.37	  0.51	  1.98	  0.32	  0.85	0	H	7	0	3894	254	488	263	497	0			0	
y744n52		GENOMIC	CONTROL			505	239	266	817	243	574	748	222	526	  0.46	  2.16	  0.51	  1.98	  0.65	  1.55	  0.22	  0.64	0	H	8	0	5830	719	487	728	496	0			0	
y744n52		LABELLED DNA (CY5)	CONTROL			332	229	103	357	226	131	327	207	120	  0.79	  1.27	  0.86	  1.17	  1.00	  1.00	  0.77	  0.68	0	H	9	0	3895	265	487	274	496	0			0	
y744n52		LABELLED DNA (CY3)	CONTROL			310	226	84	321	248	73	294	227	67	  1.15	  0.87	  1.25	  0.80	  1.00	  1.00	  0.43	  0.33	0	H	10	0	5831	729	487	738	496	0			0	
y744n52		LABELLED DNA (CY5)	CONTROL			339	223	116	345	222	123	316	203	113	  0.94	  1.06	  1.03	  0.97	  1.00	  1.00	  0.81	  0.74	0	H	11	0	3896	275	487	284	496	0			0	
y744n52		LABELLED DNA (CY3)	CONTROL			302	228	74	312	238	74	285	218	67	  1.00	  1.00	  1.10	  0.91	  1.00	  1.00	  0.49	  0.44	0	H	12	0	5832	739	487	748	496	0			0	
y744n52		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	295	192	103	326	230	96	298	210	88	  1.07	  0.93	  1.17	  0.85	  1.00	  1.00	  0.84	  0.71	1	A	1	0	25	293	40	302	49	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n52		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	432	225	207	433	273	160	396	250	146	  1.29	  0.77	  1.42	  0.71	  1.00	  1.00	  1.16	  0.86	1	A	2	0	1961	746	37	755	46	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n52		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	4339	239	4100	5362	282	5080	4913	258	4655	  0.81	  1.24	  0.88	  1.14	  0.90	  1.11	  0.85	  0.94	1	A	3	0	26	303	40	312	49	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n52		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	8074	256	7818	9581	276	9305	8779	252	8527	  0.84	  1.19	  0.92	  1.09	  0.93	  1.08	  0.82	  0.95	1	A	4	0	1962	756	37	765	46	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n52		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	8159	270	7889	8659	309	8350	7934	283	7651	  0.94	  1.06	  1.03	  0.97	  1.02	  0.98	  0.94	  0.95	1	A	5	0	27	313	40	322	49	0	HSP	HEAT SHOCK PROTEIN	1	
y744n52		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	869	244	625	1097	273	824	1005	250	755	  0.76	  1.32	  0.83	  1.21	  0.94	  1.06	  0.77	  0.92	1	A	6	0	1963	766	37	775	46	0		HOMOLOGY TO YOR016C	1	
y744n52		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	722	242	480	747	276	471	684	252	432	  1.02	  0.98	  1.11	  0.90	  1.00	  1.00	  1.07	  0.91	1	A	7	0	28	323	40	332	49	0		HYPOTHETICAL PROTEIN	1	
y744n52		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	647	237	410	710	268	442	650	245	405	  0.93	  1.08	  1.01	  0.99	  1.00	  1.00	  0.89	  0.93	1	A	8	0	1964	776	37	785	46	1	SPO	MEIOTIC PROTEIN	1	
y744n52		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	586	236	350	580	266	314	531	243	288	  1.11	  0.90	  1.22	  0.82	  1.00	  1.00	  1.13	  0.90	1	A	9	0	29	333	40	342	49	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n52		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	432	226	206	427	258	169	391	236	155	  1.22	  0.82	  1.33	  0.75	  1.00	  1.00	  1.09	  0.81	1	A	10	0	1965	786	37	795	46	0		HYPOTHETICAL PROTEIN	1	
y744n52		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2192	250	1942	2087	275	1812	1912	251	1661	  1.07	  0.93	  1.17	  0.86	  1.11	  0.90	  1.08	  0.93	1	A	11	0	30	343	40	352	49	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n52		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	397	243	154	409	250	159	374	229	145	  0.97	  1.03	  1.06	  0.94	  1.00	  1.00	  0.89	  0.82	1	A	12	0	1966	796	37	805	46	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n52		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	425	229	196	419	239	180	383	218	165	  1.09	  0.92	  1.19	  0.84	  1.00	  1.00	  1.03	  0.82	1	B	1	0	3897	285	487	294	496	0		HYPOTHETICAL PROTEIN	1	
y744n52		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	333	230	103	328	234	94	300	214	86	  1.10	  0.91	  1.20	  0.83	  1.00	  1.00	  1.01	  0.68	1	B	2	0	5833	749	487	758	496	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n52		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	737	244	493	717	247	470	656	226	430	  1.05	  0.95	  1.15	  0.87	  1.00	  1.00	  1.06	  0.90	1	B	3	0	3898	295	487	304	496	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n52		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	320	229	91	339	229	110	310	209	101	  0.83	  1.21	  0.90	  1.11	  1.00	  1.00	  0.47	  0.51	1	B	4	0	5834	759	487	768	496	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n52		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	409	223	186	431	241	190	394	220	174	  0.98	  1.02	  1.07	  0.94	  1.00	  1.00	  0.94	  0.87	1	B	5	0	3899	305	487	314	496	1		WEAK SIMILARITY TO YOL047C	1	
y744n52		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	541	231	310	632	266	366	579	243	336	  0.85	  1.18	  0.92	  1.08	  1.00	  1.00	  0.75	  0.82	1	B	6	0	5835	769	487	778	496	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n52		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	436	211	225	458	244	214	419	223	196	  1.05	  0.95	  1.15	  0.87	  1.00	  1.00	  0.94	  0.88	1	B	7	0	3900	315	487	324	496	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n52		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	678	230	448	702	245	457	643	224	419	  0.98	  1.02	  1.07	  0.94	  1.00	  1.00	  0.90	  0.86	1	B	8	0	5836	779	487	788	496	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
