EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n41		POLY A	CONTROL			323	212	111	352	251	101	528	376	152	  1.10	  0.91	  0.73	  1.37	  1.00	  1.00	  0.73	  0.84	0	A	11	0	6	138	22	147	31	0			0	
y744n41		LAMBDA	CONTROL			485	254	231	510	273	237	766	410	356	  0.97	  1.03	  0.65	  1.54	  1.00	  1.00	  0.67	  0.95	0	A	12	0	1942	589	23	598	32	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			430	229	201	406	245	161	609	367	242	  1.25	  0.80	  0.83	  1.20	  1.00	  1.00	  0.96	  0.70	0	B	1	0	3873	73	468	82	477	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			323	214	109	365	257	108	548	386	162	  1.01	  0.99	  0.67	  1.49	  1.00	  1.00	  0.42	  0.74	0	B	2	0	5809	537	473	546	482	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			912	220	692	787	257	530	1182	386	796	  1.31	  0.77	  0.87	  1.15	  1.00	  1.00	  0.80	  0.93	0	B	3	0	3874	83	468	92	477	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			446	229	217	418	237	181	627	355	272	  1.20	  0.83	  0.80	  1.25	  1.00	  1.00	  1.00	  0.87	0	B	4	0	5810	547	473	556	482	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			626	207	419	554	252	302	832	378	454	  1.39	  0.72	  0.92	  1.08	  1.00	  1.00	  0.95	  0.90	0	B	5	0	3875	93	468	102	477	0			0	
y744n41		3XSSC	CONTROL			367	215	152	387	256	131	581	384	197	  1.16	  0.86	  0.77	  1.30	  1.00	  1.00	  0.81	  0.94	0	B	6	0	5811	557	473	566	482	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			490	225	265	464	264	200	696	396	300	  1.32	  0.75	  0.88	  1.13	  1.00	  1.00	  0.87	  0.93	0	B	7	0	3876	103	468	112	477	0			0	
y744n41		3XSSC	CONTROL			409	236	173	402	242	160	603	363	240	  1.08	  0.92	  0.72	  1.39	  1.00	  1.00	  0.89	  0.95	0	B	8	0	5812	567	473	576	482	0			0	
y744n41		POLY A	CONTROL			2086	237	1849	2209	256	1953	3317	384	2933	  0.95	  1.06	  0.63	  1.59	  0.69	  1.45	  0.58	  0.94	0	B	9	0	3877	113	468	122	477	0			0	
y744n41		LAMBDA	CONTROL			1410	232	1178	1558	259	1299	2340	389	1951	  0.91	  1.10	  0.60	  1.66	  0.69	  1.44	  0.59	  0.97	0	B	10	0	5813	577	473	586	482	0			0	
y744n41		POLY A	CONTROL			679	223	456	663	241	422	995	361	634	  1.08	  0.93	  0.72	  1.39	  1.00	  1.00	  0.73	  0.97	0	B	11	0	3878	123	468	132	477	0			0	
y744n41		LAMBDA	CONTROL			409	217	192	402	255	147	603	383	220	  1.31	  0.77	  0.87	  1.15	  1.00	  1.00	  0.85	  0.91	0	B	12	0	5814	587	473	596	482	0			0	
y744n41		SALMON SPERM	CONTROL			400	200	200	395	249	146	593	373	220	  1.37	  0.73	  0.91	  1.10	  1.00	  1.00	  1.06	  0.88	0	C	1	0	7	148	22	157	31	0			0	
y744n41		PBR322	CONTROL			764	268	496	663	279	384	995	419	576	  1.29	  0.77	  0.86	  1.16	  1.00	  1.00	  0.84	  0.84	0	C	2	0	1943	599	23	608	32	0			0	
y744n41		SALMON SPERM	CONTROL			607	222	385	538	241	297	808	361	447	  1.30	  0.77	  0.86	  1.16	  1.00	  1.00	  0.93	  0.94	0	C	3	0	8	158	22	167	31	0			0	
y744n41		PBR322	CONTROL			1113	291	822	854	303	551	1282	455	827	  1.49	  0.67	  0.99	  1.01	  1.00	  1.00	  1.02	  0.97	0	C	4	0	1944	609	23	618	32	0			0	
y744n41		PKRX PLASMID CONTAINING LACZ	CONTROL			319	210	109	345	244	101	518	366	152	  1.08	  0.93	  0.72	  1.39	  1.00	  1.00	  0.74	  0.70	0	C	5	0	9	168	22	177	31	0			0	
y744n41		PKRX PLASMID CONTAINING LACZ	CONTROL			815	246	569	589	262	327	884	393	491	  1.74	  0.57	  1.16	  0.86	  1.00	  1.00	  1.31	  0.91	0	C	6	0	1945	619	23	628	32	0			0	
y744n41		PLASMID CONTAINING GFP	CONTROL			333	213	120	345	246	99	518	369	149	  1.21	  0.82	  0.81	  1.24	  1.00	  1.00	  0.91	  0.71	0	C	7	0	10	178	22	187	31	0			0	
y744n41		PLASMID CONTAINING GFP	CONTROL			558	239	319	434	257	177	651	386	265	  1.80	  0.55	  1.20	  0.83	  1.00	  1.00	  1.42	  0.85	0	C	8	0	1946	629	23	638	32	0			0	
y744n41		3XSSC	CONTROL			339	213	126	340	256	84	510	384	126	  1.50	  0.67	  1.00	  1.00	  1.00	  1.00	  1.04	  0.83	0	C	9	0	11	188	22	197	31	0			0	
y744n41		3XSSC	CONTROL			707	248	459	521	272	249	782	408	374	  1.84	  0.54	  1.23	  0.81	  1.00	  1.00	  1.34	  0.94	0	C	10	0	1947	639	23	648	32	0			0	
y744n41		3XSSC	CONTROL			324	211	113	335	237	98	503	355	148	  1.15	  0.87	  0.76	  1.31	  1.00	  1.00	  0.62	  0.62	0	C	11	0	12	198	22	207	31	0			0	
y744n41		3XSSC	CONTROL			648	229	419	514	261	253	772	392	380	  1.66	  0.60	  1.10	  0.91	  1.00	  1.00	  1.22	  0.95	0	C	12	0	1948	649	23	658	32	0			0	
y744n41		SALMON SPERM	CONTROL			579	238	341	509	251	258	764	376	388	  1.32	  0.76	  0.88	  1.14	  1.00	  1.00	  0.98	  0.95	0	D	1	0	3879	133	468	142	477	0			0	
y744n41		PBR322	CONTROL			439	224	215	419	253	166	629	379	250	  1.30	  0.77	  0.86	  1.16	  1.00	  1.00	  0.89	  0.88	0	D	2	0	5815	597	473	606	482	0			0	
y744n41		SALMON SPERM	CONTROL			776	209	567	650	248	402	976	372	604	  1.41	  0.71	  0.94	  1.07	  1.00	  1.00	  0.93	  0.96	0	D	3	0	3880	143	468	152	477	0			0	
y744n41		PBR322	CONTROL			589	223	366	515	248	267	773	372	401	  1.37	  0.73	  0.91	  1.10	  1.00	  1.00	  1.00	  0.97	0	D	4	0	5816	607	473	616	482	0			0	
y744n41		PKRX PLASMID CONTAINING LACZ	CONTROL			618	217	401	588	248	340	883	372	511	  1.18	  0.85	  0.78	  1.27	  1.00	  1.00	  0.76	  0.96	0	D	5	0	3881	153	468	162	477	0			0	
y744n41		PKRX PLASMID CONTAINING LACZ	CONTROL			423	250	173	394	254	140	591	381	210	  1.24	  0.81	  0.82	  1.21	  1.00	  1.00	  0.93	  0.97	0	D	6	0	5817	617	473	626	482	0			0	
y744n41		PLASMID CONTAINING GFP	CONTROL			484	206	278	450	252	198	675	378	297	  1.40	  0.71	  0.94	  1.07	  1.00	  1.00	  0.84	  0.92	0	D	7	0	3882	163	468	172	477	0			0	
y744n41		PLASMID CONTAINING GFP	CONTROL			386	217	169	414	250	164	621	375	246	  1.03	  0.97	  0.69	  1.46	  1.00	  1.00	  0.78	  0.83	0	D	8	0	5818	627	473	636	482	0			0	
y744n41		3XSSC	CONTROL			529	227	302	469	254	215	704	381	323	  1.40	  0.71	  0.93	  1.07	  1.00	  1.00	  1.03	  0.92	0	D	9	0	3883	173	468	182	477	0			0	
y744n41		3XSSC	CONTROL			411	212	199	408	244	164	612	366	246	  1.21	  0.82	  0.81	  1.24	  1.00	  1.00	  0.90	  0.93	0	D	10	0	5819	637	473	646	482	0			0	
y744n41		3XSSC	CONTROL			551	212	339	487	243	244	731	364	367	  1.39	  0.72	  0.92	  1.08	  1.00	  1.00	  0.98	  0.94	0	D	11	0	3884	183	468	192	477	0			0	
y744n41		3XSSC	CONTROL			453	216	237	432	223	209	648	334	314	  1.13	  0.88	  0.75	  1.32	  1.00	  1.00	  0.91	  0.94	0	D	12	0	5820	647	473	656	482	0			0	
y744n41		3XSSC	CONTROL			301	203	98	326	246	80	489	369	120	  1.23	  0.82	  0.82	  1.22	  1.00	  1.00	  0.31	  0.26	0	E	1	0	13	208	22	217	31	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			405	227	178	396	261	135	594	392	202	  1.32	  0.76	  0.88	  1.13	  1.00	  1.00	  0.98	  0.83	0	E	2	0	1949	659	23	668	32	0			0	
y744n41		3XSSC	CONTROL			466	207	259	458	263	195	687	395	292	  1.33	  0.75	  0.89	  1.13	  1.00	  1.00	  0.89	  0.94	0	E	3	0	14	218	22	227	31	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			315	231	84	339	242	97	509	363	146	  0.87	  1.15	  0.58	  1.74	  1.00	  1.00	  0.44	  0.66	0	E	4	0	1950	669	23	678	32	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			487	211	276	466	256	210	699	384	315	  1.31	  0.76	  0.88	  1.14	  1.00	  1.00	  0.89	  0.88	0	E	5	0	15	228	22	237	31	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			601	241	360	541	243	298	812	364	448	  1.21	  0.83	  0.80	  1.24	  1.00	  1.00	  0.94	  0.94	0	E	6	0	1951	679	23	688	32	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			594	219	375	552	263	289	829	395	434	  1.30	  0.77	  0.86	  1.16	  1.00	  1.00	  0.89	  0.93	0	E	7	0	16	238	22	247	31	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			387	227	160	379	243	136	569	364	205	  1.18	  0.85	  0.78	  1.28	  1.00	  1.00	  0.77	  0.92	0	E	8	0	1952	689	23	698	32	0			0	
y744n41		3XSSC	CONTROL			333	219	114	346	234	112	519	351	168	  1.02	  0.98	  0.68	  1.47	  1.00	  1.00	  0.66	  0.79	0	E	9	0	17	248	22	257	31	0			0	
y744n41		3XSSC	CONTROL			376	229	147	374	246	128	561	369	192	  1.15	  0.87	  0.77	  1.31	  1.00	  1.00	  0.82	  0.83	0	E	10	0	1953	699	23	708	32	0			0	
y744n41		3XSSC	CONTROL			329	235	94	337	249	88	506	373	133	  1.07	  0.94	  0.71	  1.41	  1.00	  1.00	  0.41	  0.36	0	E	11	0	18	258	22	267	31	0			0	
y744n41		3XSSC	CONTROL			377	235	142	389	268	121	584	402	182	  1.17	  0.85	  0.78	  1.28	  1.00	  1.00	  0.84	  0.82	0	E	12	0	1954	709	23	718	32	0			0	
y744n41		3XSSC	CONTROL			430	215	215	408	238	170	612	357	255	  1.26	  0.79	  0.84	  1.19	  1.00	  1.00	  1.06	  0.89	0	F	1	0	3885	193	468	202	477	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			315	213	102	342	240	102	513	360	153	  1.00	  1.00	  0.67	  1.50	  1.00	  1.00	  0.57	  0.77	0	F	2	0	5821	657	473	666	482	0			0	
y744n41		3XSSC	CONTROL			629	203	426	570	238	332	856	357	499	  1.28	  0.78	  0.85	  1.17	  1.00	  1.00	  0.76	  0.90	0	F	3	0	3886	203	468	212	477	0			0	
y744n41		GENOMIC 50NG/UL	CONTROL			338	218	120	354	242	112	531	363	168	  1.07	  0.93	  0.71	  1.40	  1.00	  1.00	  0.96	  0.88	0	F	4	0	5822	667	473	676	482	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			944	227	717	789	248	541	1185	372	813	  1.33	  0.75	  0.88	  1.13	  1.00	  1.00	  0.92	  0.89	0	F	5	0	3887	213	468	222	477	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			403	207	196	363	223	140	545	334	211	  1.40	  0.71	  0.93	  1.08	  1.00	  1.00	  1.69	  0.98	0	F	6	0	5823	677	473	686	482	0			0	
y744n41		GENOMIC 150NG/UL	CONTROL			385	217	168	382	236	146	573	354	219	  1.15	  0.87	  0.77	  1.30	  1.00	  1.00	  1.12	  0.96	0	F	7	0	3888	223	469	232	478	0			0	
y744n41		GENOMIC 450NG/UL	CONTROL			724	225	499	650	254	396	976	381	595	  1.26	  0.79	  0.84	  1.19	  1.00	  1.00	  0.87	  0.99	0	F	8	0	5824	687	473	696	482	0			0	
y744n41		3XSSC	CONTROL			414	227	187	420	234	186	630	351	279	  1.01	  0.99	  0.67	  1.49	  1.00	  1.00	  0.82	  0.90	0	F	9	0	3889	233	469	242	478	0			0	
y744n41		3XSSC	CONTROL			352	216	136	369	249	120	554	373	181	  1.13	  0.88	  0.75	  1.33	  1.00	  1.00	  0.86	  0.94	0	F	10	0	5825	697	473	706	482	0			0	
y744n41		3XSSC	CONTROL			362	232	130	355	248	107	533	372	161	  1.21	  0.82	  0.81	  1.24	  1.00	  1.00	  0.77	  0.72	0	F	11	0	3890	243	469	252	478	0			0	
y744n41		3XSSC	CONTROL			319	212	107	350	255	95	525	383	142	  1.13	  0.89	  0.75	  1.33	  1.00	  1.00	  0.56	  0.77	0	F	12	0	5826	707	473	716	482	0			0	
y744n41		3XSSC	CONTROL			23467	262	23205	386	265	121	579	398	181	191.78	  0.01	128.20	  0.01	 68.88	  0.01	 99.43	  0.65	0	G	1	0	19	268	22	277	31	0			0	
y744n41		3XSSC	CONTROL			390	228	162	371	255	116	557	383	174	  1.40	  0.72	  0.93	  1.07	  1.00	  1.00	  0.89	  0.88	0	G	2	0	1955	719	23	728	32	0			0	
y744n41		3XSSC	CONTROL			787	227	560	3297	286	3011	4951	429	4522	  0.19	  5.38	  0.12	  8.07	  0.14	  6.95	  0.11	  0.92	0	G	3	0	20	278	22	287	31	0			0	
y744n41		3XSSC	CONTROL			396	216	180	377	241	136	566	361	205	  1.32	  0.76	  0.88	  1.14	  1.00	  1.00	  0.94	  0.86	0	G	4	0	1956	729	23	738	32	0			0	
y744n41		3XSSC	CONTROL			490	218	272	328	251	77	492	376	116	  3.53	  0.28	  2.34	  0.43	  1.00	  1.00	  2.25	  0.40	0	G	5	0	21	288	22	297	31	0			0	
y744n41		GENOMIC	CONTROL			391	240	151	370	248	122	555	372	183	  1.24	  0.81	  0.83	  1.21	  1.00	  1.00	  1.03	  0.85	0	G	6	0	1957	739	23	748	32	0			0	
y744n41		3XSSC	CONTROL			1003	232	771	4557	298	4259	6844	447	6397	  0.18	  5.52	  0.12	  8.30	  0.13	  7.44	  0.11	  0.85	0	G	7	0	22	298	22	307	31	0			0	
y744n41		GENOMIC	CONTROL			355	234	121	369	263	106	554	395	159	  1.14	  0.88	  0.76	  1.31	  1.00	  1.00	  0.80	  0.77	0	G	8	0	1958	749	23	758	32	0			0	
y744n41		LABELLED DNA (CY5)	CONTROL			365	224	141	403	245	158	605	367	238	  0.89	  1.12	  0.59	  1.69	  1.00	  1.00	  0.52	  0.85	0	G	9	0	23	308	23	317	32	0			0	
y744n41		LABELLED DNA (CY3)	CONTROL			429	278	151	417	282	135	626	423	203	  1.12	  0.89	  0.74	  1.34	  1.00	  1.00	  0.77	  0.89	0	G	10	0	1959	760	24	769	33	0			0	
y744n41		LABELLED DNA (CY5)	CONTROL			399	218	181	390	231	159	585	346	239	  1.14	  0.88	  0.76	  1.32	  1.00	  1.00	  0.93	  0.91	0	G	11	0	24	318	23	327	32	0			0	
y744n41		LABELLED DNA (CY3)	CONTROL			404	238	166	393	238	155	590	357	233	  1.07	  0.93	  0.71	  1.40	  1.00	  1.00	  0.81	  0.87	0	G	12	0	1960	770	24	779	33	0			0	
y744n41		3XSSC	CONTROL			24309	285	24024	806	254	552	1210	381	829	 43.52	  0.02	 28.98	  0.03	 24.35	  0.04	 24.67	  0.85	0	H	1	0	3891	253	469	262	478	0			0	
y744n41		3XSSC	CONTROL			16804	228	16576	411	244	167	617	366	251	 99.26	  0.01	 66.04	  0.02	 40.67	  0.02	 78.63	  0.92	0	H	2	0	5827	717	473	726	482	0			0	
y744n41		3XSSC	CONTROL			1064	249	815	3702	250	3452	5560	375	5185	  0.24	  4.24	  0.16	  6.36	  0.18	  5.70	  0.13	  0.85	0	H	3	0	3892	263	469	272	478	0			0	
y744n41		3XSSC	CONTROL			758	238	520	2148	260	1888	3226	390	2836	  0.28	  3.63	  0.18	  5.45	  0.22	  4.56	  0.15	  0.90	0	H	4	0	5828	727	473	736	482	0			0	
y744n41		3XSSC	CONTROL			23350	246	23104	496	262	234	744	393	351	 98.74	  0.01	 65.82	  0.02	 45.53	  0.02	 46.27	  0.67	0	H	5	0	3893	273	469	282	478	0			0	
y744n41		GENOMIC	CONTROL			16998	251	16747	412	241	171	618	361	257	 97.94	  0.01	 65.16	  0.02	 40.49	  0.02	 99.98	  0.86	0	H	6	0	5829	737	473	746	482	0			0	
y744n41		3XSSC	CONTROL			1046	244	802	2713	251	2462	4074	376	3698	  0.33	  3.07	  0.22	  4.61	  0.25	  4.07	  0.08	  0.17	0	H	7	0	3894	283	469	292	478	0			0	
y744n41		GENOMIC	CONTROL			747	250	497	2035	286	1749	3056	429	2627	  0.28	  3.52	  0.19	  5.29	  0.23	  4.37	  0.17	  0.93	0	H	8	0	5830	747	473	756	482	0			0	
y744n41		LABELLED DNA (CY5)	CONTROL			464	226	238	440	255	185	660	383	277	  1.29	  0.78	  0.86	  1.16	  1.00	  1.00	  0.83	  0.85	0	H	9	0	3895	294	469	303	478	0			0	
y744n41		LABELLED DNA (CY3)	CONTROL			316	225	91	347	259	88	521	389	132	  1.03	  0.97	  0.69	  1.45	  1.00	  1.00	  0.65	  0.77	0	H	10	0	5831	758	474	767	483	0			0	
y744n41		LABELLED DNA (CY5)	CONTROL			505	223	282	476	251	225	714	376	338	  1.25	  0.80	  0.83	  1.20	  1.00	  1.00	  0.86	  0.93	0	H	11	0	3896	304	469	313	478	0			0	
y744n41		LABELLED DNA (CY3)	CONTROL			326	224	102	343	270	73	515	405	110	  1.40	  0.72	  0.93	  1.08	  1.00	  1.00	  0.63	  0.59	0	H	12	0	5832	768	474	777	483	0			0	
y744n41		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	409	215	194	377	243	134	566	364	202	  1.45	  0.69	  0.96	  1.04	  1.00	  1.00	  1.11	  0.91	1	A	1	0	25	328	23	337	32	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n41		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	913	241	672	736	291	445	1105	437	668	  1.51	  0.66	  1.01	  0.99	  1.00	  1.00	  1.02	  0.93	1	A	2	0	1961	780	24	789	33	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n41		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	8125	266	7859	6523	291	6232	9797	437	9360	  1.26	  0.79	  0.84	  1.19	  0.86	  1.16	  0.87	  0.97	1	A	3	0	26	338	23	347	32	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n41		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	14384	270	14114	14461	329	14132	21719	494	21225	  1.00	  1.00	  0.66	  1.50	  0.67	  1.49	  0.68	  0.98	1	A	4	0	1962	790	24	799	33	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n41		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	11469	266	11203	10212	316	9896	15338	474	14864	  1.13	  0.88	  0.75	  1.33	  0.77	  1.31	  0.76	  0.95	1	A	5	0	27	348	23	357	32	0	HSP	HEAT SHOCK PROTEIN	1	
y744n41		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	3237	273	2964	2862	290	2572	4298	435	3863	  1.15	  0.87	  0.77	  1.30	  0.82	  1.22	  0.79	  0.98	1	A	6	0	1963	800	24	809	33	0		HOMOLOGY TO YOR016C	1	
y744n41		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1066	237	829	1025	282	743	1539	423	1116	  1.12	  0.90	  0.74	  1.35	  0.93	  1.07	  0.73	  0.95	1	A	7	0	28	358	23	367	32	0		HYPOTHETICAL PROTEIN	1	
y744n41		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1799	243	1556	1497	280	1217	2248	420	1828	  1.28	  0.78	  0.85	  1.17	  0.97	  1.03	  0.84	  0.98	1	A	8	0	1964	810	24	819	33	1	SPO	MEIOTIC PROTEIN	1	
y744n41		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	735	246	489	609	281	328	914	422	492	  1.49	  0.67	  0.99	  1.01	  1.00	  1.00	  0.96	  0.93	1	A	9	0	29	368	23	377	32	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n41		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	885	244	641	652	244	408	979	366	613	  1.57	  0.64	  1.05	  0.96	  1.00	  1.00	  1.18	  0.96	1	A	10	0	1965	820	24	829	33	0		HYPOTHETICAL PROTEIN	1	
y744n41		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	4105	248	3857	3577	279	3298	5372	419	4953	  1.17	  0.86	  0.78	  1.28	  0.82	  1.22	  0.80	  0.96	1	A	11	0	30	378	23	387	32	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n41		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	739	247	492	592	280	312	889	420	469	  1.58	  0.63	  1.05	  0.95	  1.00	  1.00	  1.06	  0.95	1	A	12	0	1966	830	24	839	33	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n41		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	597	227	370	518	261	257	778	392	386	  1.44	  0.69	  0.96	  1.04	  1.00	  1.00	  0.99	  0.94	1	B	1	0	3897	314	469	323	478	0		HYPOTHETICAL PROTEIN	1	
y744n41		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	483	209	274	435	229	206	653	343	310	  1.33	  0.75	  0.88	  1.13	  1.00	  1.00	  0.99	  0.94	1	B	2	0	5833	778	474	787	483	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n41		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1260	226	1034	904	249	655	1357	373	984	  1.58	  0.63	  1.05	  0.95	  1.00	  1.00	  1.05	  0.95	1	B	3	0	3898	324	469	333	478	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n41		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	370	222	148	369	247	122	554	370	184	  1.21	  0.82	  0.80	  1.24	  1.00	  1.00	  1.10	  0.94	1	B	4	0	5834	788	474	797	483	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n41		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	915	219	696	704	267	437	1057	401	656	  1.59	  0.63	  1.06	  0.94	  1.00	  1.00	  1.07	  0.97	1	B	5	0	3899	334	469	343	478	1		WEAK SIMILARITY TO YOL047C	1	
y744n41		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	982	210	772	740	257	483	1111	386	725	  1.60	  0.63	  1.06	  0.94	  1.00	  1.00	  1.10	  0.96	1	B	6	0	5835	798	474	807	483	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n41		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	921	242	679	705	275	430	1058	413	645	  1.58	  0.63	  1.05	  0.95	  1.00	  1.00	  1.09	  0.96	1	B	7	0	3900	344	469	353	478	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n41		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1226	218	1008	896	266	630	1345	399	946	  1.60	  0.62	  1.07	  0.94	  1.00	  1.00	  1.11	  0.98	1	B	8	0	5836	808	474	817	483	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
