EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n102		POLY A	CONTROL			405	232	173	320	193	127	374	226	148	  1.36	  0.73	  1.17	  0.86	  1.00	  1.00	  1.05	  0.79	0	B	11	0	3878	95	468	104	477	0			0	
y744n102		LAMBDA	CONTROL			424	252	172	349	212	137	408	248	160	  1.26	  0.80	  1.07	  0.93	  1.00	  1.00	  1.19	  0.84	0	B	12	0	5814	559	471	568	480	0			0	
y744n102		SALMON SPERM	CONTROL			342	227	115	299	210	89	350	246	104	  1.29	  0.77	  1.11	  0.90	  1.00	  1.00	  1.11	  0.84	0	C	1	0	7	117	20	126	29	0			0	
y744n102		PBR322	CONTROL			590	234	356	510	235	275	597	275	322	  1.29	  0.77	  1.11	  0.90	  1.00	  1.00	  0.98	  0.89	0	C	2	0	1943	571	23	580	32	0			0	
y744n102		SALMON SPERM	CONTROL			693	234	459	527	219	308	617	256	361	  1.49	  0.67	  1.27	  0.79	  1.00	  1.00	  1.23	  0.92	0	C	3	0	8	127	20	136	29	0			0	
y744n102		PBR322	CONTROL			504	228	276	403	203	200	472	237	235	  1.38	  0.72	  1.17	  0.85	  1.00	  1.00	  1.32	  0.91	0	C	4	0	1944	581	23	590	32	0			0	
y744n102		PKRX PLASMID CONTAINING LACZ	CONTROL			374	219	155	334	204	130	391	239	152	  1.19	  0.84	  1.02	  0.98	  1.00	  1.00	  1.10	  0.86	0	C	5	0	9	137	20	146	29	0			0	
y744n102		PKRX PLASMID CONTAINING LACZ	CONTROL			414	226	188	358	211	147	419	247	172	  1.28	  0.78	  1.09	  0.91	  1.00	  1.00	  1.14	  0.90	0	C	6	0	1945	591	23	600	32	0			0	
y744n102		PLASMID CONTAINING GFP	CONTROL			330	226	104	301	207	94	352	242	110	  1.11	  0.90	  0.95	  1.06	  1.00	  1.00	  0.88	  0.84	0	C	7	0	10	147	20	156	29	0			0	
y744n102		PLASMID CONTAINING GFP	CONTROL			475	230	245	400	202	198	468	236	232	  1.24	  0.81	  1.06	  0.95	  1.00	  1.00	  1.12	  0.93	0	C	8	0	1946	601	23	610	32	0			0	
y744n102		3XSSC	CONTROL			369	219	150	333	201	132	390	235	155	  1.14	  0.88	  0.97	  1.03	  1.00	  1.00	  1.02	  0.91	0	C	9	0	11	157	20	166	29	0			0	
y744n102		3XSSC	CONTROL			446	222	224	386	196	190	452	229	223	  1.18	  0.85	  1.00	  1.00	  1.00	  1.00	  1.05	  0.93	0	C	10	0	1947	611	23	620	32	0			0	
y744n102		3XSSC	CONTROL			406	228	178	380	208	172	445	243	202	  1.03	  0.97	  0.88	  1.13	  1.00	  1.00	  0.87	  0.93	0	C	11	0	12	167	20	176	29	0			0	
y744n102		3XSSC	CONTROL			379	218	161	357	211	146	418	247	171	  1.10	  0.91	  0.94	  1.06	  1.00	  1.00	  0.95	  0.87	0	C	12	0	1948	621	23	630	32	0			0	
y744n102		SALMON SPERM	CONTROL			409	238	171	320	191	129	374	223	151	  1.33	  0.75	  1.13	  0.88	  1.00	  1.00	  1.19	  0.86	0	D	1	0	3879	105	468	114	477	0			0	
y744n102		PBR322	CONTROL			577	245	332	432	220	212	506	257	249	  1.57	  0.64	  1.33	  0.75	  1.00	  1.00	  1.26	  0.93	0	D	2	0	5815	569	471	578	480	0			0	
y744n102		SALMON SPERM	CONTROL			559	249	310	394	193	201	461	226	235	  1.54	  0.65	  1.32	  0.76	  1.00	  1.00	  1.55	  0.90	0	D	3	0	3880	115	468	124	477	0			0	
y744n102		PBR322	CONTROL			554	260	294	380	201	179	445	235	210	  1.64	  0.61	  1.40	  0.71	  1.00	  1.00	  1.73	  0.91	0	D	4	0	5816	579	471	588	480	0			0	
y744n102		PKRX PLASMID CONTAINING LACZ	CONTROL			460	251	209	373	201	172	437	235	202	  1.22	  0.82	  1.03	  0.97	  1.00	  1.00	  0.90	  0.87	0	D	5	0	3881	125	468	134	477	0			0	
y744n102		PKRX PLASMID CONTAINING LACZ	CONTROL			436	259	177	349	216	133	408	253	155	  1.33	  0.75	  1.14	  0.88	  1.00	  1.00	  1.33	  0.95	0	D	6	0	5817	589	471	598	480	0			0	
y744n102		PLASMID CONTAINING GFP	CONTROL			407	236	171	320	192	128	374	224	150	  1.34	  0.75	  1.14	  0.88	  1.00	  1.00	  1.44	  0.84	0	D	7	0	3882	135	468	144	477	0			0	
y744n102		PLASMID CONTAINING GFP	CONTROL			388	260	128	317	215	102	371	251	120	  1.25	  0.80	  1.07	  0.94	  1.00	  1.00	  1.02	  0.83	0	D	8	0	5818	599	471	608	480	0			0	
y744n102		3XSSC	CONTROL			384	248	136	313	192	121	366	224	142	  1.12	  0.89	  0.96	  1.04	  1.00	  1.00	  0.86	  0.77	0	D	9	0	3883	145	468	154	477	0			0	
y744n102		3XSSC	CONTROL			411	256	155	343	213	130	401	249	152	  1.19	  0.84	  1.02	  0.98	  1.00	  1.00	  1.05	  0.89	0	D	10	0	5819	609	471	618	480	0			0	
y744n102		3XSSC	CONTROL			407	236	171	334	191	143	391	223	168	  1.20	  0.84	  1.02	  0.98	  1.00	  1.00	  0.95	  0.87	0	D	11	0	3884	155	468	164	477	0			0	
y744n102		3XSSC	CONTROL			388	254	134	304	193	111	356	226	130	  1.21	  0.83	  1.03	  0.97	  1.00	  1.00	  1.19	  0.83	0	D	12	0	5820	619	471	628	480	0			0	
y744n102		3XSSC	CONTROL			319	225	94	306	206	100	358	241	117	  0.94	  1.06	  0.80	  1.24	  1.00	  1.00	  0.08	  0.14	0	E	1	0	13	177	20	186	29	0			0	
y744n102		GENOMIC 50NG/UL	CONTROL			344	210	134	328	212	116	384	248	136	  1.16	  0.87	  0.99	  1.01	  1.00	  1.00	  0.75	  0.80	0	E	2	0	1949	631	23	640	32	0			0	
y744n102		3XSSC	CONTROL			465	227	238	441	210	231	516	246	270	  1.03	  0.97	  0.88	  1.13	  1.00	  1.00	  0.65	  0.63	0	E	3	0	14	187	20	196	29	0			0	
y744n102		GENOMIC 50NG/UL	CONTROL			283	215	68	270	199	71	316	233	83	  0.96	  1.04	  0.82	  1.22	  1.00	  1.00	  0.00	  0.00	0	E	4	0	1950	641	23	650	32	0			0	
y744n102		GENOMIC 150NG/UL	CONTROL			445	216	229	438	204	234	513	239	274	  0.98	  1.02	  0.84	  1.20	  1.00	  1.00	  0.79	  0.95	0	E	5	0	15	197	20	206	29	0			0	
y744n102		GENOMIC 450NG/UL	CONTROL			615	235	380	539	199	340	631	233	398	  1.12	  0.89	  0.95	  1.05	  1.00	  1.00	  0.98	  0.96	0	E	6	0	1951	651	23	660	32	0			0	
y744n102		GENOMIC 150NG/UL	CONTROL			529	219	310	548	199	349	642	233	409	  0.89	  1.13	  0.76	  1.32	  0.99	  1.01	  0.69	  0.88	0	E	7	0	16	207	20	216	29	0			0	
y744n102		GENOMIC 450NG/UL	CONTROL			285	218	67	267	203	64	312	237	75	  1.05	  0.96	  0.89	  1.12	  1.00	  1.00	  0.19	  0.21	0	E	8	0	1952	661	23	670	32	0			0	
y744n102		3XSSC	CONTROL			393	223	170	371	219	152	434	256	178	  1.12	  0.89	  0.96	  1.05	  1.00	  1.00	  0.96	  0.90	0	E	9	0	17	217	20	226	29	0			0	
y744n102		3XSSC	CONTROL			404	211	193	379	215	164	444	251	193	  1.18	  0.85	  1.00	  1.00	  1.00	  1.00	  0.98	  0.89	0	E	10	0	1953	671	23	680	32	0			0	
y744n102		3XSSC	CONTROL			293	215	78	278	203	75	325	237	88	  1.04	  0.96	  0.89	  1.13	  1.00	  1.00	  0.67	  0.61	0	E	11	0	18	227	20	236	29	0			0	
y744n102		3XSSC	CONTROL			313	222	91	288	209	79	337	244	93	  1.15	  0.87	  0.98	  1.02	  1.00	  1.00	  0.68	  0.59	0	E	12	0	1954	681	23	690	32	0			0	
y744n102		3XSSC	CONTROL			395	234	161	322	200	122	377	234	143	  1.32	  0.76	  1.13	  0.89	  1.00	  1.00	  1.16	  0.82	0	F	1	0	3885	165	468	174	477	0			0	
y744n102		GENOMIC 50NG/UL	CONTROL			409	248	161	326	190	136	381	222	159	  1.18	  0.84	  1.01	  0.99	  1.00	  1.00	  1.17	  0.92	0	F	2	0	5821	629	471	638	480	0			0	
y744n102		3XSSC	CONTROL			533	237	296	453	200	253	530	234	296	  1.17	  0.85	  1.00	  1.00	  1.00	  1.00	  0.97	  0.94	0	F	3	0	3886	175	468	184	477	0			0	
y744n102		GENOMIC 50NG/UL	CONTROL			348	245	103	274	195	79	321	228	93	  1.30	  0.77	  1.11	  0.90	  1.00	  1.00	  1.13	  0.73	0	F	4	0	5822	639	471	648	480	0			0	
y744n102		GENOMIC 150NG/UL	CONTROL			477	233	244	431	195	236	504	228	276	  1.03	  0.97	  0.88	  1.13	  1.00	  1.00	  0.85	  0.89	0	F	5	0	3887	185	468	194	477	0			0	
y744n102		GENOMIC 450NG/UL	CONTROL			317	248	69	267	198	69	312	231	81	  1.00	  1.00	  0.85	  1.17	  1.00	  1.00	 -0.11	 -0.14	0	F	6	0	5823	649	471	658	480	0			0	
y744n102		GENOMIC 150NG/UL	CONTROL			328	242	86	269	188	81	315	220	95	  1.06	  0.94	  0.91	  1.10	  1.00	  1.00	  0.84	  0.79	0	F	7	0	3888	195	468	204	477	0			0	
y744n102		GENOMIC 450NG/UL	CONTROL			344	246	98	281	190	91	329	222	107	  1.08	  0.93	  0.92	  1.09	  1.00	  1.00	  0.79	  0.81	0	F	8	0	5824	659	471	668	480	0			0	
y744n102		3XSSC	CONTROL			381	229	152	300	175	125	351	205	146	  1.22	  0.82	  1.04	  0.96	  1.00	  1.00	  1.23	  0.91	0	F	9	0	3889	205	468	214	477	0			0	
y744n102		3XSSC	CONTROL			430	239	191	351	194	157	411	227	184	  1.22	  0.82	  1.04	  0.96	  1.00	  1.00	  1.14	  0.93	0	F	10	0	5825	669	471	678	480	0			0	
y744n102		3XSSC	CONTROL			356	253	103	275	201	74	322	235	87	  1.39	  0.72	  1.18	  0.84	  1.00	  1.00	  0.68	  0.51	0	F	11	0	3890	215	468	224	477	0			0	
y744n102		3XSSC	CONTROL			337	251	86	278	194	84	325	227	98	  1.02	  0.98	  0.88	  1.14	  1.00	  1.00	  0.79	  0.66	0	F	12	0	5826	679	471	688	480	0			0	
y744n102		3XSSC	CONTROL			14369	254	14115	336	221	115	393	258	135	122.74	  0.01	104.56	  0.01	 73.18	  0.01	 88.86	  0.75	0	G	1	0	19	237	20	246	29	0			0	
y744n102		3XSSC	CONTROL			362	219	143	336	210	126	393	246	147	  1.13	  0.88	  0.97	  1.03	  1.00	  1.00	  0.77	  0.75	0	G	2	0	1955	691	23	700	32	0			0	
y744n102		3XSSC	CONTROL			461	227	234	650	221	429	761	258	503	  0.55	  1.83	  0.47	  2.15	  0.61	  1.63	  0.27	  0.76	0	G	3	0	20	247	20	256	29	0			0	
y744n102		3XSSC	CONTROL			446	239	207	385	220	165	451	257	194	  1.25	  0.80	  1.07	  0.94	  1.00	  1.00	  0.98	  0.91	0	G	4	0	1956	701	23	710	32	0			0	
y744n102		3XSSC	CONTROL			270	195	75	268	200	68	313	234	79	  1.10	  0.91	  0.95	  1.05	  1.00	  1.00	 -0.12	 -0.13	0	G	5	0	21	257	20	266	29	0			0	
y744n102		GENOMIC	CONTROL			510	227	283	446	202	244	522	236	286	  1.16	  0.86	  0.99	  1.01	  1.00	  1.00	  1.06	  0.95	0	G	6	0	1957	711	23	720	32	0			0	
y744n102		3XSSC	CONTROL			739	244	495	1052	245	807	1232	287	945	  0.61	  1.63	  0.52	  1.91	  0.60	  1.66	  0.49	  0.89	0	G	7	0	22	267	20	276	29	0			0	
y744n102		GENOMIC	CONTROL			498	238	260	442	226	216	517	264	253	  1.20	  0.83	  1.03	  0.97	  1.00	  1.00	  0.97	  0.96	0	G	8	0	1958	721	23	730	32	0			0	
y744n102		LABELLED DNA (CY5)	CONTROL			319	221	98	296	200	96	346	234	112	  1.02	  0.98	  0.88	  1.14	  1.00	  1.00	  0.95	  0.78	0	G	9	0	23	278	21	287	30	0			0	
y744n102		LABELLED DNA (CY3)	CONTROL			485	216	269	453	227	226	530	265	265	  1.19	  0.84	  1.02	  0.99	  1.00	  1.00	  0.97	  0.94	0	G	10	0	1959	731	24	740	33	0			0	
y744n102		LABELLED DNA (CY5)	CONTROL			316	226	90	288	203	85	337	237	100	  1.06	  0.94	  0.90	  1.11	  1.00	  1.00	  0.97	  0.62	0	G	11	0	24	288	21	297	30	0			0	
y744n102		LABELLED DNA (CY3)	CONTROL			463	238	225	433	214	219	507	250	257	  1.03	  0.97	  0.88	  1.14	  1.00	  1.00	  0.88	  0.93	0	G	12	0	1960	741	24	750	33	0			0	
y744n102		3XSSC	CONTROL			20566	275	20291	339	190	149	397	222	175	136.18	  0.01	115.95	  0.01	 87.17	  0.01	119.27	  0.72	0	H	1	0	3891	225	468	234	477	0			0	
y744n102		3XSSC	CONTROL			8093	260	7833	377	188	189	441	220	221	 41.44	  0.02	 35.44	  0.03	 28.00	  0.04	 43.76	  0.89	0	H	2	0	5827	689	471	698	480	0			0	
y744n102		3XSSC	CONTROL			640	285	355	778	225	553	911	263	648	  0.64	  1.56	  0.55	  1.83	  0.67	  1.50	  0.43	  0.82	0	H	3	0	3892	235	468	244	477	0			0	
y744n102		3XSSC	CONTROL			668	247	421	763	224	539	893	262	631	  0.78	  1.28	  0.67	  1.50	  0.80	  1.25	  0.52	  0.88	0	H	4	0	5828	699	471	708	480	0			0	
y744n102		3XSSC	CONTROL			23094	272	22822	299	200	99	350	234	116	230.53	  0.00	196.74	  0.01	131.43	  0.01	216.19	  0.61	0	H	5	0	3893	245	468	254	477	0			0	
y744n102		GENOMIC	CONTROL			15171	262	14909	357	208	149	418	243	175	100.06	  0.01	 85.19	  0.01	 64.00	  0.02	116.72	  0.85	0	H	6	0	5829	709	471	718	480	0			0	
y744n102		3XSSC	CONTROL			565	266	299	793	204	589	929	239	690	  0.51	  1.97	  0.43	  2.31	  0.53	  1.87	  0.34	  0.86	0	H	7	0	3894	255	468	264	477	0			0	
y744n102		GENOMIC	CONTROL			852	258	594	1076	218	858	1260	255	1005	  0.69	  1.44	  0.59	  1.69	  0.67	  1.50	  0.48	  0.88	0	H	8	0	5830	719	471	728	480	0			0	
y744n102		LABELLED DNA (CY5)	CONTROL			396	235	161	315	215	100	369	251	118	  1.61	  0.62	  1.36	  0.73	  1.00	  1.00	  1.23	  0.83	0	H	9	0	3895	266	469	275	478	0			0	
y744n102		LABELLED DNA (CY3)	CONTROL			371	244	127	314	190	124	367	222	145	  1.02	  0.98	  0.88	  1.14	  1.00	  1.00	  0.98	  0.94	0	H	10	0	5831	730	472	739	481	0			0	
y744n102		LABELLED DNA (CY5)	CONTROL			355	249	106	296	183	113	346	214	132	  0.94	  1.07	  0.80	  1.25	  1.00	  1.00	  0.92	  0.79	0	H	11	0	3896	276	469	285	478	0			0	
y744n102		LABELLED DNA (CY3)	CONTROL			393	237	156	338	196	142	395	229	166	  1.10	  0.91	  0.94	  1.06	  1.00	  1.00	  1.07	  0.96	0	H	12	0	5832	740	472	749	481	0			0	
y744n102		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	326	215	111	300	196	104	351	229	122	  1.07	  0.94	  0.91	  1.10	  1.00	  1.00	  0.98	  0.81	1	A	1	0	25	298	21	307	30	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n102		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	728	244	484	607	228	379	711	267	444	  1.28	  0.78	  1.09	  0.92	  1.00	  1.00	  1.08	  0.95	1	A	2	0	1961	751	24	760	33	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n102		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	8578	274	8304	7493	269	7224	8778	315	8463	  1.15	  0.87	  0.98	  1.02	  0.99	  1.01	  0.90	  0.93	1	A	3	0	26	308	21	317	30	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n102		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	17245	287	16958	20804	276	20528	24373	323	24050	  0.83	  1.21	  0.71	  1.42	  0.71	  1.41	  0.67	  0.96	1	A	4	0	1962	761	24	770	33	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n102		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	3207	228	2979	3813	215	3598	4467	251	4216	  0.83	  1.21	  0.71	  1.42	  0.73	  1.38	  0.66	  0.91	1	A	5	0	27	318	21	327	30	0	HSP	HEAT SHOCK PROTEIN	1	
y744n102		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	1321	260	1061	1626	221	1405	1904	258	1646	  0.76	  1.32	  0.64	  1.55	  0.69	  1.44	  0.64	  0.97	1	A	6	0	1963	771	24	780	33	0		HOMOLOGY TO YOR016C	1	
y744n102		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	605	241	364	588	235	353	688	275	413	  1.03	  0.97	  0.88	  1.13	  1.00	  1.00	  0.85	  0.92	1	A	7	0	28	328	21	337	30	0		HYPOTHETICAL PROTEIN	1	
y744n102		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1020	250	770	1152	243	909	1349	284	1065	  0.85	  1.18	  0.72	  1.38	  0.80	  1.25	  0.64	  0.95	1	A	8	0	1964	781	24	790	33	1	SPO	MEIOTIC PROTEIN	1	
y744n102		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	533	256	277	482	244	238	564	285	279	  1.16	  0.86	  0.99	  1.01	  1.00	  1.00	  0.83	  0.87	1	A	9	0	29	338	21	347	30	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n102		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	610	231	379	552	215	337	646	251	395	  1.12	  0.89	  0.96	  1.04	  1.00	  1.00	  0.90	  0.96	1	A	10	0	1965	791	24	800	33	0		HYPOTHETICAL PROTEIN	1	
y744n102		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2213	240	1973	2435	215	2220	2852	251	2601	  0.89	  1.13	  0.76	  1.32	  0.79	  1.26	  0.74	  0.95	1	A	11	0	30	348	21	357	30	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n102		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	521	240	281	487	234	253	570	274	296	  1.11	  0.90	  0.95	  1.05	  1.00	  1.00	  0.92	  0.93	1	A	12	0	1966	801	24	810	33	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n102		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	548	244	304	445	211	234	521	247	274	  1.30	  0.77	  1.11	  0.90	  1.00	  1.00	  1.06	  0.95	1	B	1	0	3897	286	469	295	478	0		HYPOTHETICAL PROTEIN	1	
y744n102		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	486	257	229	393	214	179	460	250	210	  1.28	  0.78	  1.09	  0.92	  1.00	  1.00	  1.10	  0.92	1	B	2	0	5833	750	472	759	481	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n102		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1340	275	1065	951	213	738	1114	249	865	  1.44	  0.69	  1.23	  0.81	  1.11	  0.90	  1.15	  0.92	1	B	3	0	3898	296	469	305	478	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n102		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	329	241	88	272	200	72	318	234	84	  1.22	  0.82	  1.05	  0.95	  1.00	  1.00	  0.83	  0.84	1	B	4	0	5834	760	472	769	481	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n102		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	478	243	235	393	203	190	460	237	223	  1.24	  0.81	  1.05	  0.95	  1.00	  1.00	  0.97	  0.90	1	B	5	0	3899	306	469	315	478	1		WEAK SIMILARITY TO YOL047C	1	
y744n102		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1022	261	761	971	221	750	1137	258	879	  1.01	  0.99	  0.87	  1.16	  0.97	  1.03	  0.83	  0.95	1	B	6	0	5835	770	472	779	481	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n102		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	480	252	228	378	209	169	442	244	198	  1.35	  0.74	  1.15	  0.87	  1.00	  1.00	  1.03	  0.91	1	B	7	0	3900	316	469	325	478	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n102		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1366	275	1091	1259	219	1040	1475	256	1219	  1.05	  0.95	  0.89	  1.12	  0.97	  1.03	  0.85	  0.95	1	B	8	0	5836	780	472	789	481	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
