EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n103		3XSSC	CONTROL			19825	299	19526	823	222	601	812	219	593	 32.49	  0.03	 32.93	  0.03	 30.06	  0.03	 33.02	  0.90	0	H	1	0	3891	224	464	233	473	0			0	
y744n103		3XSSC	CONTROL			7151	250	6901	362	198	164	357	195	162	 42.08	  0.02	 42.60	  0.02	 31.59	  0.03	 56.08	  0.93	0	H	2	0	5827	688	465	697	474	0			0	
y744n103		3XSSC	CONTROL			1163	276	887	1267	222	1045	1251	219	1032	  0.85	  1.18	  0.86	  1.16	  0.96	  1.05	  0.67	  0.81	0	H	3	0	3892	234	464	243	473	0			0	
y744n103		3XSSC	CONTROL			482	244	238	644	206	438	636	203	433	  0.54	  1.84	  0.55	  1.82	  0.75	  1.33	  0.42	  0.86	0	H	4	0	5828	698	465	707	474	0			0	
y744n103		3XSSC	CONTROL			20265	291	19974	424	202	222	418	199	219	 89.97	  0.01	 91.21	  0.01	 72.73	  0.01	 59.77	  0.63	0	H	5	0	3893	244	464	253	473	0			0	
y744n103		GENOMIC	CONTROL			13425	280	13145	364	211	153	359	208	151	 85.92	  0.01	 87.05	  0.01	 63.58	  0.02	 87.75	  0.77	0	H	6	0	5829	708	465	717	474	0			0	
y744n103		3XSSC	CONTROL			637	263	374	768	204	564	758	201	557	  0.66	  1.51	  0.67	  1.49	  0.84	  1.19	  0.44	  0.75	0	H	7	0	3894	254	464	263	473	0			0	
y744n103		GENOMIC	CONTROL			720	261	459	1076	217	859	1062	214	848	  0.53	  1.87	  0.54	  1.85	  0.64	  1.57	  0.35	  0.72	0	H	8	0	5830	718	465	727	474	0			0	
y744n103		LABELLED DNA (CY5)	CONTROL			506	248	258	469	214	255	463	211	252	  1.01	  0.99	  1.02	  0.98	  1.00	  1.00	  0.95	  0.94	0	H	9	0	3895	265	464	274	473	0			0	
y744n103		LABELLED DNA (CY3)	CONTROL			393	235	158	357	203	154	352	200	152	  1.03	  0.97	  1.04	  0.96	  1.00	  1.00	  0.97	  0.95	0	H	10	0	5831	729	465	738	474	0			0	
y744n103		LABELLED DNA (CY5)	CONTROL			454	234	220	431	223	208	425	220	205	  1.06	  0.95	  1.07	  0.93	  1.00	  1.00	  0.94	  0.93	0	H	11	0	3896	275	464	284	473	0			0	
y744n103		LABELLED DNA (CY3)	CONTROL			378	222	156	342	211	131	337	208	129	  1.19	  0.84	  1.21	  0.83	  1.00	  1.00	  1.18	  0.97	0	H	12	0	5832	739	465	748	474	0			0	
y744n103		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	333	224	109	319	198	121	315	195	120	  0.90	  1.11	  0.91	  1.10	  1.00	  1.00	  0.92	  0.91	1	A	1	0	25	296	16	305	25	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n103		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	627	250	377	580	245	335	572	242	330	  1.13	  0.89	  1.14	  0.88	  1.00	  1.00	  1.00	  0.88	1	A	2	0	1961	749	15	758	24	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n103		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	6624	269	6355	8748	275	8473	8641	271	8370	  0.75	  1.33	  0.76	  1.32	  0.77	  1.30	  0.70	  0.92	1	A	3	0	26	306	16	315	25	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n103		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	17026	292	16734	18574	275	18299	18347	271	18076	  0.91	  1.09	  0.93	  1.08	  0.93	  1.07	  0.80	  0.94	1	A	4	0	1962	759	15	768	24	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n103		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	3363	211	3152	3992	220	3772	3943	217	3726	  0.84	  1.20	  0.85	  1.18	  0.87	  1.15	  0.83	  0.95	1	A	5	0	27	316	16	325	25	0	HSP	HEAT SHOCK PROTEIN	1	
y744n103		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	881	246	635	946	220	726	934	217	717	  0.87	  1.14	  0.89	  1.13	  1.00	  1.00	  0.86	  0.96	1	A	6	0	1963	769	15	778	24	0		HOMOLOGY TO YOR016C	1	
y744n103		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	562	226	336	574	273	301	567	269	298	  1.12	  0.90	  1.13	  0.89	  1.00	  1.00	  0.92	  0.88	1	A	7	0	28	326	16	335	25	0		HYPOTHETICAL PROTEIN	1	
y744n103		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	693	242	451	666	248	418	657	244	413	  1.08	  0.93	  1.09	  0.92	  1.00	  1.00	  0.96	  0.94	1	A	8	0	1964	779	15	788	24	1	SPO	MEIOTIC PROTEIN	1	
y744n103		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	487	243	244	480	225	255	474	222	252	  0.96	  1.05	  0.97	  1.03	  1.00	  1.00	  0.83	  0.86	1	A	9	0	29	336	16	345	25	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n103		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	528	226	302	523	225	298	516	222	294	  1.01	  0.99	  1.03	  0.97	  1.00	  1.00	  0.94	  0.94	1	A	10	0	1965	789	15	798	24	0		HYPOTHETICAL PROTEIN	1	
y744n103		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2067	217	1850	2557	203	2354	2525	200	2325	  0.79	  1.27	  0.80	  1.26	  0.84	  1.20	  0.74	  0.95	1	A	11	0	30	346	16	355	25	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n103		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	486	233	253	482	237	245	476	234	242	  1.03	  0.97	  1.05	  0.96	  1.00	  1.00	  0.90	  0.91	1	A	12	0	1966	799	15	808	24	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n103		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	522	252	270	494	197	297	487	194	293	  0.91	  1.10	  0.92	  1.09	  1.00	  1.00	  0.92	  0.97	1	B	1	0	3897	285	464	294	473	0		HYPOTHETICAL PROTEIN	1	
y744n103		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	488	236	252	458	203	255	452	200	252	  0.99	  1.01	  1.00	  1.00	  1.00	  1.00	  0.92	  0.96	1	B	2	0	5833	749	465	758	474	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n103		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1581	246	1335	1415	224	1191	1397	221	1176	  1.12	  0.89	  1.14	  0.88	  1.05	  0.96	  1.01	  0.95	1	B	3	0	3898	295	464	304	473	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n103		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	312	228	84	290	210	80	286	207	79	  1.05	  0.95	  1.06	  0.94	  1.00	  1.00	  0.73	  0.82	1	B	4	0	5834	759	465	768	474	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n103		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	566	246	320	488	204	284	482	201	281	  1.13	  0.89	  1.14	  0.88	  1.00	  1.00	  1.03	  0.94	1	B	5	0	3899	305	464	314	473	1		WEAK SIMILARITY TO YOL047C	1	
y744n103		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1234	262	972	1307	240	1067	1291	237	1054	  0.91	  1.10	  0.92	  1.08	  1.00	  1.00	  0.87	  0.97	1	B	6	0	5835	769	465	778	474	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n103		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	551	247	304	482	212	270	476	209	267	  1.13	  0.89	  1.14	  0.88	  1.00	  1.00	  0.99	  0.92	1	B	7	0	3900	315	464	324	473	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n103		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1473	253	1220	1497	211	1286	1478	208	1270	  0.95	  1.05	  0.96	  1.04	  1.00	  1.00	  0.94	  0.97	1	B	8	0	5836	779	465	788	474	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
