EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n89		PKRX PLASMID CONTAINING LACZ	CONTROL			383	247	136	350	265	85	463	350	113	  1.60	  0.62	  1.20	  0.83	  1.00	  1.00	  1.34	  0.83	0	C	5	0	9	147	36	156	45	0			0	
y744n89		PKRX PLASMID CONTAINING LACZ	CONTROL			405	197	208	387	271	116	512	358	154	  1.79	  0.56	  1.35	  0.74	  1.00	  1.00	  1.24	  0.83	0	C	6	0	1945	600	38	609	47	0			0	
y744n89		PLASMID CONTAINING GFP	CONTROL			389	224	165	368	247	121	487	327	160	  1.36	  0.73	  1.03	  0.97	  1.00	  1.00	  1.36	  0.88	0	C	7	0	10	157	36	166	45	0			0	
y744n89		PLASMID CONTAINING GFP	CONTROL			425	237	188	394	242	152	521	320	201	  1.24	  0.81	  0.94	  1.07	  1.00	  1.00	  1.05	  0.81	0	C	8	0	1946	610	38	619	47	0			0	
y744n89		3XSSC	CONTROL			344	222	122	344	247	97	455	327	128	  1.26	  0.80	  0.95	  1.05	  1.00	  1.00	  0.83	  0.68	0	C	9	0	11	167	36	176	45	0			0	
y744n89		3XSSC	CONTROL			397	216	181	374	246	128	495	325	170	  1.41	  0.71	  1.06	  0.94	  1.00	  1.00	  1.20	  0.77	0	C	10	0	1947	620	38	629	47	0			0	
y744n89		3XSSC	CONTROL			401	210	191	361	231	130	478	305	173	  1.47	  0.68	  1.10	  0.91	  1.00	  1.00	  1.13	  0.86	0	C	11	0	12	177	36	186	45	0			0	
y744n89		3XSSC	CONTROL			449	235	214	402	257	145	532	340	192	  1.48	  0.68	  1.11	  0.90	  1.00	  1.00	  1.30	  0.87	0	C	12	0	1948	630	39	639	48	0			0	
y744n89		SALMON SPERM	CONTROL			386	268	118	365	266	99	483	352	131	  1.19	  0.84	  0.90	  1.11	  1.00	  1.00	  0.98	  0.73	0	D	1	0	3879	113	481	122	490	0			0	
y744n89		PBR322	CONTROL			584	282	302	514	285	229	680	377	303	  1.32	  0.76	  1.00	  1.00	  1.00	  1.00	  0.99	  0.90	0	D	2	0	5815	578	487	587	496	0			0	
y744n89		SALMON SPERM	CONTROL			492	281	211	441	266	175	583	352	231	  1.21	  0.83	  0.91	  1.09	  1.00	  1.00	  0.94	  0.93	0	D	3	0	3880	123	481	132	490	0			0	
y744n89		PBR322	CONTROL			855	278	577	748	289	459	990	382	608	  1.26	  0.80	  0.95	  1.05	  1.00	  1.00	  0.96	  0.95	0	D	4	0	5816	588	487	597	496	0			0	
y744n89		PKRX PLASMID CONTAINING LACZ	CONTROL			368	259	109	359	261	98	475	345	130	  1.11	  0.90	  0.84	  1.19	  1.00	  1.00	  0.91	  0.83	0	D	5	0	3881	133	481	142	490	0			0	
y744n89		PKRX PLASMID CONTAINING LACZ	CONTROL			520	280	240	495	292	203	655	386	269	  1.18	  0.85	  0.89	  1.12	  1.00	  1.00	  0.83	  0.93	0	D	6	0	5817	598	487	607	496	0			0	
y744n89		PLASMID CONTAINING GFP	CONTROL			367	267	100	351	263	88	464	348	116	  1.14	  0.88	  0.86	  1.16	  1.00	  1.00	  0.84	  0.75	0	D	7	0	3882	143	481	152	490	0			0	
y744n89		PLASMID CONTAINING GFP	CONTROL			427	245	182	434	257	177	574	340	234	  1.03	  0.97	  0.78	  1.29	  1.00	  1.00	  0.79	  0.89	0	D	8	0	5818	608	488	617	497	0			0	
y744n89		3XSSC	CONTROL			359	257	102	340	254	86	450	336	114	  1.19	  0.84	  0.89	  1.12	  1.00	  1.00	  0.61	  0.60	0	D	9	0	3883	153	481	162	490	0			0	
y744n89		3XSSC	CONTROL			492	271	221	501	286	215	663	378	285	  1.03	  0.97	  0.78	  1.29	  1.00	  1.00	  0.72	  0.89	0	D	10	0	5819	618	488	627	497	0			0	
y744n89		3XSSC	CONTROL			397	253	144	388	267	121	513	353	160	  1.19	  0.84	  0.90	  1.11	  1.00	  1.00	  0.90	  0.85	0	D	11	0	3884	163	481	172	490	0			0	
y744n89		3XSSC	CONTROL			454	244	210	458	270	188	606	357	249	  1.12	  0.90	  0.84	  1.19	  1.00	  1.00	  0.68	  0.85	0	D	12	0	5820	628	488	637	497	0			0	
y744n89		3XSSC	CONTROL			326	233	93	325	243	82	430	321	109	  1.13	  0.88	  0.85	  1.17	  1.00	  1.00	  0.37	  0.32	0	E	1	0	13	187	36	196	45	0			0	
y744n89		GENOMIC 50NG/UL	CONTROL			349	216	133	351	249	102	464	329	135	  1.30	  0.77	  0.99	  1.02	  1.00	  1.00	  0.96	  0.65	0	E	2	0	1949	640	39	649	48	0			0	
y744n89		3XSSC	CONTROL			322	225	97	349	256	93	462	339	123	  1.04	  0.96	  0.79	  1.27	  1.00	  1.00	  0.34	  0.54	0	E	3	0	14	197	36	206	45	0			0	
y744n89		GENOMIC 50NG/UL	CONTROL			304	208	96	320	253	67	423	335	88	  1.43	  0.70	  1.09	  0.92	  1.00	  1.00	 -0.07	 -0.07	0	E	4	0	1950	650	39	659	48	0			0	
y744n89		GENOMIC 150NG/UL	CONTROL			350	243	107	343	262	81	454	346	108	  1.32	  0.76	  0.99	  1.01	  1.00	  1.00	  0.69	  0.57	0	E	5	0	15	207	36	216	45	0			0	
y744n89		GENOMIC 450NG/UL	CONTROL			1379	257	1122	1010	255	755	1337	337	1000	  1.49	  0.67	  1.12	  0.89	  1.00	  1.00	  1.11	  0.92	0	E	6	0	1951	660	40	669	49	0			0	
y744n89		GENOMIC 150NG/UL	CONTROL			337	243	94	338	258	80	447	341	106	  1.18	  0.85	  0.89	  1.13	  1.00	  1.00	  1.12	  0.67	0	E	7	0	16	217	37	226	46	0			0	
y744n89		GENOMIC 450NG/UL	CONTROL			320	218	102	321	244	77	425	323	102	  1.32	  0.75	  1.00	  1.00	  1.00	  1.00	  0.88	  0.70	0	E	8	0	1952	670	39	679	48	0			0	
y744n89		3XSSC	CONTROL			364	242	122	345	259	86	456	342	114	  1.42	  0.70	  1.07	  0.93	  1.00	  1.00	  1.07	  0.62	0	E	9	0	17	227	37	236	46	0			0	
y744n89		3XSSC	CONTROL			470	255	215	419	261	158	554	345	209	  1.36	  0.73	  1.03	  0.97	  1.00	  1.00	  1.05	  0.80	0	E	10	0	1953	680	39	689	48	0			0	
y744n89		3XSSC	CONTROL			360	246	114	339	249	90	448	329	119	  1.27	  0.79	  0.96	  1.04	  1.00	  1.00	  0.75	  0.57	0	E	11	0	18	237	37	246	46	0			0	
y744n89		3XSSC	CONTROL			433	268	165	392	275	117	519	364	155	  1.41	  0.71	  1.06	  0.94	  1.00	  1.00	  0.85	  0.77	0	E	12	0	1954	690	39	699	48	0			0	
y744n89		3XSSC	CONTROL			369	250	119	355	278	77	470	368	102	  1.55	  0.65	  1.17	  0.86	  1.00	  1.00	  1.22	  0.74	0	F	1	0	3885	173	481	182	490	0			0	
y744n89		GENOMIC 50NG/UL	CONTROL			428	257	171	442	261	181	585	345	240	  0.94	  1.06	  0.71	  1.40	  1.00	  1.00	  0.72	  0.93	0	F	2	0	5821	638	488	647	497	0			0	
y744n89		3XSSC	CONTROL			524	256	268	489	252	237	647	333	314	  1.13	  0.88	  0.85	  1.17	  1.00	  1.00	  0.87	  0.96	0	F	3	0	3886	183	481	192	490	0			0	
y744n89		GENOMIC 50NG/UL	CONTROL			341	276	65	344	256	88	455	339	116	  0.74	  1.35	  0.56	  1.78	  1.00	  1.00	  0.22	  0.30	0	F	4	0	5822	648	488	657	497	0			0	
y744n89		GENOMIC 150NG/UL	CONTROL			717	258	459	686	281	405	908	372	536	  1.13	  0.88	  0.86	  1.17	  1.00	  1.00	  0.80	  0.90	0	F	5	0	3887	193	481	202	490	0			0	
y744n89		GENOMIC 450NG/UL	CONTROL			388	222	166	392	260	132	519	344	175	  1.26	  0.80	  0.95	  1.05	  1.00	  1.00	  0.65	  0.87	0	F	6	0	5823	658	488	667	497	0			0	
y744n89		GENOMIC 150NG/UL	CONTROL			357	240	117	353	262	91	467	346	121	  1.29	  0.78	  0.97	  1.03	  1.00	  1.00	  0.95	  0.74	0	F	7	0	3888	203	482	212	491	0			0	
y744n89		GENOMIC 450NG/UL	CONTROL			411	241	170	414	274	140	548	362	186	  1.21	  0.82	  0.91	  1.09	  1.00	  1.00	  0.83	  0.94	0	F	8	0	5824	668	488	677	497	0			0	
y744n89		3XSSC	CONTROL			397	265	132	389	273	116	515	361	154	  1.14	  0.88	  0.86	  1.17	  1.00	  1.00	  0.97	  0.86	0	F	9	0	3889	213	482	222	491	0			0	
y744n89		3XSSC	CONTROL			442	241	201	412	252	160	545	333	212	  1.26	  0.80	  0.95	  1.05	  1.00	  1.00	  0.91	  0.82	0	F	10	0	5825	678	488	687	497	0			0	
y744n89		3XSSC	CONTROL			496	264	232	412	261	151	545	345	200	  1.54	  0.65	  1.16	  0.86	  1.00	  1.00	  1.19	  0.62	0	F	11	0	3890	223	482	232	491	0			0	
y744n89		3XSSC	CONTROL			378	249	129	384	262	122	508	346	162	  1.06	  0.95	  0.80	  1.26	  1.00	  1.00	  0.71	  0.86	0	F	12	0	5826	688	488	697	497	0			0	
y744n89		3XSSC	CONTROL			24724	333	24391	398	256	142	527	339	188	171.77	  0.01	129.74	  0.01	 85.65	  0.01	115.16	  0.71	0	G	1	0	19	247	37	256	46	0			0	
y744n89		3XSSC	CONTROL			433	264	169	390	262	128	516	346	170	  1.32	  0.76	  0.99	  1.01	  1.00	  1.00	  1.11	  0.87	0	G	2	0	1955	700	39	709	48	0			0	
y744n89		3XSSC	CONTROL			700	256	444	2147	293	1854	2843	388	2455	  0.24	  4.18	  0.18	  5.53	  0.21	  4.79	  0.14	  0.81	0	G	3	0	20	257	37	266	46	0			0	
y744n89		3XSSC	CONTROL			467	236	231	432	254	178	572	336	236	  1.30	  0.77	  0.98	  1.02	  1.00	  1.00	  1.01	  0.80	0	G	4	0	1956	710	39	719	48	0			0	
y744n89		3XSSC	CONTROL			316	238	78	332	274	58	439	362	77	  1.34	  0.74	  1.01	  0.99	  1.00	  1.00	  0.08	  0.07	0	G	5	0	21	267	37	276	46	0			0	
y744n89		GENOMIC	CONTROL			445	236	209	409	254	155	541	336	205	  1.35	  0.74	  1.02	  0.98	  1.00	  1.00	  1.19	  0.81	0	G	6	0	1957	720	39	729	48	0			0	
y744n89		3XSSC	CONTROL			911	256	655	2590	283	2307	3429	374	3055	  0.28	  3.52	  0.21	  4.66	  0.24	  4.21	  0.22	  0.93	0	G	7	0	22	277	37	286	46	0			0	
y744n89		GENOMIC	CONTROL			418	246	172	413	262	151	546	346	200	  1.14	  0.88	  0.86	  1.16	  1.00	  1.00	  0.88	  0.75	0	G	8	0	1958	730	39	739	48	0			0	
y744n89		LABELLED DNA (CY5)	CONTROL			431	237	194	403	248	155	533	328	205	  1.25	  0.80	  0.95	  1.06	  1.00	  1.00	  1.27	  0.89	0	G	9	0	23	288	37	297	46	0			0	
y744n89		LABELLED DNA (CY3)	CONTROL			520	224	296	508	247	261	672	327	345	  1.13	  0.88	  0.86	  1.17	  1.00	  1.00	  0.84	  0.86	0	G	10	0	1959	740	40	749	49	0			0	
y744n89		LABELLED DNA (CY5)	CONTROL			480	225	255	458	258	200	606	341	265	  1.27	  0.78	  0.96	  1.04	  1.00	  1.00	  0.88	  0.79	0	G	11	0	24	298	37	307	46	0			0	
y744n89		LABELLED DNA (CY3)	CONTROL			827	225	602	729	278	451	965	368	597	  1.33	  0.75	  1.01	  0.99	  1.00	  1.00	  0.96	  0.80	0	G	12	0	1960	750	41	759	50	0			0	
y744n89		3XSSC	CONTROL			27177	304	26873	627	285	342	830	377	453	 78.58	  0.01	 59.32	  0.02	 48.84	  0.02	 49.28	  0.82	0	H	1	0	3891	234	483	243	492	0			0	
y744n89		3XSSC	CONTROL			14799	291	14508	429	255	174	568	337	231	 83.38	  0.01	 62.81	  0.02	 44.19	  0.02	 70.10	  0.86	0	H	2	0	5827	698	489	707	498	0			0	
y744n89		3XSSC	CONTROL			1236	297	939	5830	291	5539	7720	385	7335	  0.17	  5.90	  0.13	  7.81	  0.14	  7.33	  0.11	  0.86	0	H	3	0	3892	243	482	252	491	0			0	
y744n89		3XSSC	CONTROL			926	282	644	3258	270	2988	4314	357	3957	  0.22	  4.64	  0.16	  6.14	  0.18	  5.58	  0.15	  0.94	0	H	4	0	5828	708	489	717	498	0			0	
y744n89		3XSSC	CONTROL			26616	327	26289	518	304	214	685	402	283	122.85	  0.01	 92.89	  0.01	 69.20	  0.01	 63.57	  0.73	0	H	5	0	3893	253	483	262	492	0			0	
y744n89		GENOMIC	CONTROL			20328	303	20025	451	264	187	597	349	248	107.09	  0.01	 80.75	  0.01	 58.04	  0.02	 84.19	  0.86	0	H	6	0	5829	718	489	727	498	0			0	
y744n89		3XSSC	CONTROL			978	306	672	4515	313	4202	5978	414	5564	  0.16	  6.25	  0.12	  8.28	  0.13	  7.59	  0.10	  0.91	0	H	7	0	3894	264	483	273	492	0			0	
y744n89		GENOMIC	CONTROL			643	291	352	1444	279	1165	1912	369	1543	  0.30	  3.31	  0.23	  4.38	  0.28	  3.61	  0.20	  0.96	0	H	8	0	5830	728	489	737	498	0			0	
y744n89		LABELLED DNA (CY5)	CONTROL			487	257	230	440	272	168	582	360	222	  1.37	  0.73	  1.04	  0.97	  1.00	  1.00	  1.05	  0.90	0	H	9	0	3895	274	482	283	491	0			0	
y744n89		LABELLED DNA (CY3)	CONTROL			349	249	100	344	257	87	455	340	115	  1.15	  0.87	  0.87	  1.15	  1.00	  1.00	  0.31	  0.30	0	H	10	0	5831	738	489	747	498	0			0	
y744n89		LABELLED DNA (CY5)	CONTROL			598	256	342	552	267	285	730	353	377	  1.20	  0.83	  0.91	  1.10	  1.00	  1.00	  0.86	  0.95	0	H	11	0	3896	284	482	293	491	0			0	
y744n89		LABELLED DNA (CY3)	CONTROL			392	254	138	380	259	121	503	342	161	  1.14	  0.88	  0.86	  1.17	  1.00	  1.00	  0.89	  0.91	0	H	12	0	5832	748	489	757	498	0			0	
y744n89		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	388	251	137	354	251	103	468	332	136	  1.33	  0.75	  1.01	  0.99	  1.00	  1.00	  1.15	  0.73	1	A	1	0	25	308	37	317	46	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n89		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	909	250	659	603	269	334	798	356	442	  1.97	  0.51	  1.49	  0.67	  1.13	  0.88	  1.44	  0.95	1	A	2	0	1961	761	40	770	49	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n89		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	6748	257	6491	4758	290	4468	6300	384	5916	  1.45	  0.69	  1.10	  0.91	  1.07	  0.93	  1.06	  0.96	1	A	3	0	26	317	38	326	47	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n89		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	16196	270	15926	12708	309	12399	16828	409	16419	  1.28	  0.78	  0.97	  1.03	  0.98	  1.02	  0.92	  0.92	1	A	4	0	1962	771	41	780	50	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n89		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	11950	277	11673	9355	289	9066	12388	382	12006	  1.29	  0.78	  0.97	  1.03	  0.98	  1.02	  0.94	  0.97	1	A	5	0	27	327	37	336	46	0	HSP	HEAT SHOCK PROTEIN	1	
y744n89		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	3025	275	2750	2197	304	1893	2909	402	2507	  1.45	  0.69	  1.10	  0.91	  1.04	  0.96	  1.08	  0.94	1	A	6	0	1963	781	41	790	50	0		HOMOLOGY TO YOR016C	1	
y744n89		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	2587	283	2304	1402	312	1090	1856	413	1443	  2.11	  0.47	  1.60	  0.63	  1.47	  0.68	  1.47	  0.91	1	A	7	0	28	337	36	346	45	0		HYPOTHETICAL PROTEIN	1	
y744n89		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1811	243	1568	1473	269	1204	1950	356	1594	  1.30	  0.77	  0.98	  1.02	  1.00	  1.00	  0.90	  0.90	1	A	8	0	1964	791	40	800	49	1	SPO	MEIOTIC PROTEIN	1	
y744n89		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	1223	246	977	790	282	508	1046	373	673	  1.92	  0.52	  1.45	  0.69	  1.21	  0.83	  1.42	  0.95	1	A	9	0	29	348	37	357	46	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n89		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	855	248	607	614	263	351	813	348	465	  1.73	  0.58	  1.31	  0.77	  1.00	  1.00	  1.35	  0.90	1	A	10	0	1965	800	40	809	49	0		HYPOTHETICAL PROTEIN	1	
y744n89		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	4195	257	3938	3701	263	3438	4900	348	4552	  1.15	  0.87	  0.87	  1.16	  0.89	  1.12	  0.85	  0.96	1	A	11	0	30	357	37	366	46	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n89		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	758	239	519	589	262	327	779	346	433	  1.59	  0.63	  1.20	  0.83	  1.00	  1.00	  1.26	  0.95	1	A	12	0	1966	810	40	819	49	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n89		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	692	286	406	625	297	328	827	393	434	  1.24	  0.81	  0.94	  1.07	  1.00	  1.00	  0.93	  0.94	1	B	1	0	3897	294	482	303	491	0		HYPOTHETICAL PROTEIN	1	
y744n89		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	931	270	661	832	271	561	1101	358	743	  1.18	  0.85	  0.89	  1.12	  1.00	  1.00	  0.87	  0.90	1	B	2	0	5833	758	489	767	498	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n89		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1433	345	1088	1292	315	977	1710	417	1293	  1.11	  0.90	  0.84	  1.19	  0.95	  1.05	  0.84	  0.94	1	B	3	0	3898	303	483	312	492	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n89		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	474	260	214	459	280	179	607	370	237	  1.20	  0.84	  0.90	  1.11	  1.00	  1.00	  0.97	  0.96	1	B	4	0	5834	768	489	777	498	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n89		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	662	299	363	596	314	282	789	415	374	  1.29	  0.78	  0.97	  1.03	  1.00	  1.00	  0.85	  0.93	1	B	5	0	3899	314	482	323	491	1		WEAK SIMILARITY TO YOL047C	1	
y744n89		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1778	271	1507	1471	287	1184	1947	380	1567	  1.27	  0.79	  0.96	  1.04	  1.00	  1.00	  0.96	  0.97	1	B	6	0	5835	778	490	787	499	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n89		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	674	267	407	626	296	330	828	391	437	  1.23	  0.81	  0.93	  1.07	  1.00	  1.00	  0.86	  0.94	1	B	7	0	3900	324	482	333	491	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n89		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1928	286	1642	1496	278	1218	1981	368	1613	  1.35	  0.74	  1.02	  0.98	  1.00	  1.00	  1.02	  0.98	1	B	8	0	5836	788	490	797	499	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
