EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n90		LAMBDA	CONTROL			851	385	466	1104	628	476	1642	934	708	  0.98	  1.02	  0.66	  1.52	  0.87	  1.15	  0.66	  0.86	0	A	12	0	1942	592	16	601	25	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			349	238	111	331	220	111	492	327	165	  1.00	  1.00	  0.67	  1.49	  1.00	  1.00	  0.61	  0.81	0	B	1	0	3873	74	459	83	468	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			582	224	358	481	228	253	715	339	376	  1.42	  0.71	  0.95	  1.05	  1.00	  1.00	  1.03	  0.97	0	B	2	1	5809	540	464	549	473	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			528	236	292	480	255	225	714	379	335	  1.30	  0.77	  0.87	  1.15	  1.00	  1.00	  0.83	  0.95	0	B	3	0	3874	84	459	93	468	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			752	256	496	601	253	348	894	376	518	  1.43	  0.70	  0.96	  1.04	  1.00	  1.00	  1.03	  0.95	0	B	4	1	5810	550	464	559	473	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			728	281	447	572	277	295	850	412	438	  1.52	  0.66	  1.02	  0.98	  1.00	  1.00	  1.11	  0.93	0	B	5	1	3875	94	459	103	468	0			0	
y744n90		3XSSC	CONTROL			1134	237	897	800	239	561	1190	355	835	  1.60	  0.63	  1.07	  0.93	  1.00	  1.00	  1.13	  0.95	0	B	6	1	5811	560	464	569	473	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			623	262	361	464	246	218	690	365	325	  1.66	  0.60	  1.11	  0.90	  1.00	  1.00	  1.22	  0.91	0	B	7	1	3876	104	459	113	468	0			0	
y744n90		3XSSC	CONTROL			1448	271	1177	1095	272	823	1628	404	1224	  1.43	  0.70	  0.96	  1.04	  1.00	  1.00	  0.99	  0.94	0	B	8	1	5812	570	464	579	473	0			0	
y744n90		POLY A	CONTROL			565	239	326	458	245	213	681	364	317	  1.53	  0.65	  1.03	  0.97	  1.00	  1.00	  1.24	  0.94	0	B	9	1	3877	114	459	123	468	0			0	
y744n90		LAMBDA	CONTROL			875	236	639	678	260	418	1008	386	622	  1.53	  0.65	  1.03	  0.97	  1.00	  1.00	  0.89	  0.93	0	B	10	1	5813	580	464	589	473	0			0	
y744n90		POLY A	CONTROL			415	222	193	371	226	145	551	336	215	  1.33	  0.75	  0.90	  1.11	  1.00	  1.00	  0.98	  0.96	0	B	11	1	3878	124	459	133	468	0			0	
y744n90		LAMBDA	CONTROL			745	250	495	535	258	277	795	383	412	  1.79	  0.56	  1.20	  0.83	  1.00	  1.00	  1.05	  0.88	0	B	12	1	5814	590	464	599	473	0			0	
y744n90		SALMON SPERM	CONTROL			417	266	151	431	322	109	641	479	162	  1.39	  0.72	  0.93	  1.07	  1.00	  1.00	  0.86	  0.77	0	C	1	0	7	149	13	158	22	0			0	
y744n90		PBR322	CONTROL			856	387	469	967	603	364	1438	897	541	  1.29	  0.78	  0.87	  1.15	  1.00	  1.00	  0.60	  0.61	0	C	2	0	1943	602	16	611	25	0			0	
y744n90		SALMON SPERM	CONTROL			938	281	657	813	339	474	1209	504	705	  1.39	  0.72	  0.93	  1.07	  1.00	  1.00	  0.94	  0.95	0	C	3	0	8	159	13	168	22	0			0	
y744n90		PBR322	CONTROL			827	322	505	927	494	433	1379	734	645	  1.17	  0.86	  0.78	  1.28	  1.00	  1.00	  0.88	  0.84	0	C	4	0	1944	612	16	621	25	0			0	
y744n90		PKRX PLASMID CONTAINING LACZ	CONTROL			574	321	253	576	360	216	856	535	321	  1.17	  0.85	  0.79	  1.27	  1.00	  1.00	  0.75	  0.88	0	C	5	0	9	169	13	178	22	0			0	
y744n90		PKRX PLASMID CONTAINING LACZ	CONTROL			623	348	275	834	545	289	1240	810	430	  0.95	  1.05	  0.64	  1.56	  1.00	  1.00	  0.60	  0.81	0	C	6	0	1945	622	16	631	25	0			0	
y744n90		PLASMID CONTAINING GFP	CONTROL			721	340	381	1241	356	885	1846	529	1317	  0.43	  2.32	  0.29	  3.46	  0.36	  2.75	  0.05	  0.30	0	C	7	0	10	179	13	188	22	0			0	
y744n90		PLASMID CONTAINING GFP	CONTROL			639	333	306	835	526	309	1242	782	460	  0.99	  1.01	  0.67	  1.50	  1.00	  1.00	  0.64	  0.81	0	C	8	0	1946	632	16	641	25	0			0	
y744n90		3XSSC	CONTROL			751	317	434	744	368	376	1106	547	559	  1.15	  0.87	  0.78	  1.29	  1.00	  1.00	  0.31	  0.36	0	C	9	0	11	189	13	198	22	0			0	
y744n90		3XSSC	CONTROL			564	329	235	792	527	265	1178	783	395	  0.89	  1.13	  0.59	  1.68	  1.00	  1.00	  0.62	  0.79	0	C	10	0	1947	642	16	651	25	0			0	
y744n90		3XSSC	CONTROL			719	399	320	698	412	286	1038	612	426	  1.12	  0.89	  0.75	  1.33	  1.00	  1.00	  0.71	  0.88	0	C	11	0	12	199	14	208	23	0			0	
y744n90		3XSSC	CONTROL			608	335	273	830	490	340	1234	728	506	  0.80	  1.25	  0.54	  1.85	  0.83	  1.20	  0.58	  0.92	0	C	12	0	1948	652	17	661	26	0			0	
y744n90		SALMON SPERM	CONTROL			423	212	211	364	237	127	541	352	189	  1.66	  0.60	  1.12	  0.90	  1.00	  1.00	  1.19	  0.93	0	D	1	1	3879	134	459	143	468	0			0	
y744n90		PBR322	CONTROL			1400	248	1152	1025	262	763	1524	389	1135	  1.51	  0.66	  1.01	  0.99	  1.00	  1.00	  0.96	  0.96	0	D	2	1	5815	600	464	609	473	0			0	
y744n90		SALMON SPERM	CONTROL			877	213	664	605	245	360	900	364	536	  1.84	  0.54	  1.24	  0.81	  1.00	  1.00	  1.28	  0.96	0	D	3	1	3880	144	459	153	468	0			0	
y744n90		PBR322	CONTROL			5672	278	5394	7263	277	6986	10804	412	10392	  0.77	  1.30	  0.52	  1.93	  0.53	  1.89	  0.48	  0.97	0	D	4	1	5816	610	464	619	473	0			0	
y744n90		PKRX PLASMID CONTAINING LACZ	CONTROL			814	244	570	600	233	367	892	346	546	  1.55	  0.64	  1.04	  0.96	  1.00	  1.00	  1.21	  0.94	0	D	5	1	3881	154	459	163	468	0			0	
y744n90		PKRX PLASMID CONTAINING LACZ	CONTROL			3498	249	3249	4372	279	4093	6503	415	6088	  0.79	  1.26	  0.53	  1.87	  0.55	  1.81	  0.50	  0.98	0	D	6	1	5817	620	464	629	473	0			0	
y744n90		PLASMID CONTAINING GFP	CONTROL			1162	267	895	729	267	462	1084	397	687	  1.94	  0.52	  1.30	  0.77	  1.05	  0.95	  1.44	  0.91	0	D	7	1	3882	164	459	173	468	0			0	
y744n90		PLASMID CONTAINING GFP	CONTROL			903	228	675	669	261	408	995	388	607	  1.65	  0.60	  1.11	  0.90	  1.00	  1.00	  1.07	  0.94	0	D	8	1	5818	630	464	639	473	0			0	
y744n90		3XSSC	CONTROL			781	337	444	607	277	330	902	412	490	  1.35	  0.74	  0.91	  1.10	  1.00	  1.00	  0.96	  0.96	0	D	9	1	3883	174	459	183	468	0			0	
y744n90		3XSSC	CONTROL			939	256	683	714	258	456	1062	383	679	  1.50	  0.67	  1.01	  0.99	  1.00	  1.00	  0.99	  0.90	0	D	10	1	5819	640	464	649	473	0			0	
y744n90		3XSSC	CONTROL			898	323	575	657	286	371	977	425	552	  1.55	  0.65	  1.04	  0.96	  1.00	  1.00	  1.10	  0.99	0	D	11	1	3884	184	459	193	468	0			0	
y744n90		3XSSC	CONTROL			2774	228	2546	2055	254	1801	3057	377	2680	  1.41	  0.71	  0.95	  1.05	  1.00	  1.00	  0.94	  0.95	0	D	12	1	5820	650	465	659	474	0			0	
y744n90		3XSSC	CONTROL			465	392	73	451	387	64	670	575	95	  1.14	  0.88	  0.77	  1.30	  1.00	  1.00	  0.06	  0.09	0	E	1	0	13	209	14	218	23	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			532	360	172	720	488	232	1071	725	346	  0.74	  1.35	  0.50	  2.01	  0.96	  1.04	  0.41	  0.59	0	E	2	0	1949	662	17	671	26	0			0	
y744n90		3XSSC	CONTROL			527	360	167	495	368	127	736	547	189	  1.31	  0.76	  0.88	  1.13	  1.00	  1.00	  0.96	  0.90	0	E	3	0	14	219	14	228	23	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			576	378	198	963	720	243	1432	1071	361	  0.81	  1.23	  0.55	  1.82	  1.00	  1.00	  0.18	  0.52	0	E	4	0	1950	672	17	681	26	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			492	318	174	476	363	113	708	540	168	  1.54	  0.65	  1.04	  0.97	  1.00	  1.00	  0.88	  0.81	0	E	5	0	15	229	14	238	23	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			1138	487	651	1412	775	637	2100	1152	948	  1.02	  0.98	  0.69	  1.46	  0.84	  1.19	  0.94	  0.93	0	E	6	0	1951	682	17	691	26	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			527	298	229	499	318	181	742	473	269	  1.27	  0.79	  0.85	  1.17	  1.00	  1.00	  1.15	  0.90	0	E	7	0	16	239	14	248	23	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			713	451	262	1183	720	463	1759	1071	688	  0.57	  1.77	  0.38	  2.63	  0.55	  1.81	  0.30	  0.66	0	E	8	0	1952	692	17	701	26	0			0	
y744n90		3XSSC	CONTROL			846	295	551	776	319	457	1154	474	680	  1.21	  0.83	  0.81	  1.23	  1.00	  1.00	  0.76	  0.87	0	E	9	0	17	249	14	258	23	0			0	
y744n90		3XSSC	CONTROL			845	460	385	1315	801	514	1956	1191	765	  0.75	  1.34	  0.50	  1.99	  0.67	  1.48	  0.38	  0.54	0	E	10	0	1953	702	17	711	26	0			0	
y744n90		3XSSC	CONTROL			712	292	420	652	328	324	969	487	482	  1.30	  0.77	  0.87	  1.15	  1.00	  1.00	  0.92	  0.96	0	E	11	0	18	259	14	268	23	0			0	
y744n90		3XSSC	CONTROL			1011	577	434	1662	955	707	2472	1420	1052	  0.61	  1.63	  0.41	  2.42	  0.52	  1.92	  0.33	  0.70	0	E	12	0	1954	712	17	721	26	0			0	
y744n90		3XSSC	CONTROL			2895	281	2614	1781	273	1508	2649	406	2243	  1.73	  0.58	  1.17	  0.86	  1.09	  0.92	  1.22	  0.99	0	F	1	1	3885	194	459	203	468	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			2444	239	2205	1667	253	1414	2479	376	2103	  1.56	  0.64	  1.05	  0.95	  1.00	  1.00	  1.01	  0.96	0	F	2	1	5821	660	465	669	474	0			0	
y744n90		3XSSC	CONTROL			1136	299	837	833	320	513	1239	476	763	  1.63	  0.61	  1.10	  0.91	  1.00	  1.00	  1.03	  0.96	0	F	3	1	3886	204	459	213	468	0			0	
y744n90		GENOMIC 50NG/UL	CONTROL			1270	240	1030	883	259	624	1313	385	928	  1.65	  0.61	  1.11	  0.90	  1.00	  1.00	  1.13	  0.95	0	F	4	1	5822	670	465	679	474	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			1178	305	873	846	273	573	1258	406	852	  1.52	  0.66	  1.02	  0.98	  1.00	  1.00	  1.16	  0.93	0	F	5	1	3887	214	459	223	468	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			705	236	469	538	240	298	800	357	443	  1.57	  0.64	  1.06	  0.94	  1.00	  1.00	  1.11	  0.95	0	F	6	1	5823	680	465	689	474	0			0	
y744n90		GENOMIC 150NG/UL	CONTROL			1831	347	1484	1425	306	1119	2119	455	1664	  1.33	  0.75	  0.89	  1.12	  0.99	  1.01	  0.83	  0.99	0	F	7	1	3888	225	460	234	469	0			0	
y744n90		GENOMIC 450NG/UL	CONTROL			996	235	761	729	260	469	1084	386	698	  1.62	  0.62	  1.09	  0.92	  1.00	  1.00	  1.04	  0.94	0	F	8	1	5824	690	465	699	474	0			0	
y744n90		3XSSC	CONTROL			4457	364	4093	3597	325	3272	5351	483	4868	  1.25	  0.80	  0.84	  1.19	  0.87	  1.15	  0.85	  0.98	0	F	9	1	3889	235	460	244	469	0			0	
y744n90		3XSSC	CONTROL			876	261	615	633	261	372	941	388	553	  1.65	  0.60	  1.11	  0.90	  1.00	  1.00	  1.16	  0.94	0	F	10	1	5825	700	465	709	474	0			0	
y744n90		3XSSC	CONTROL			718	360	358	543	321	222	807	477	330	  1.61	  0.62	  1.08	  0.92	  1.00	  1.00	  1.09	  0.92	0	F	11	1	3890	245	460	254	469	0			0	
y744n90		3XSSC	CONTROL			1268	226	1042	828	255	573	1231	379	852	  1.82	  0.55	  1.22	  0.82	  1.03	  0.97	  1.26	  0.94	0	F	12	1	5826	710	465	719	474	0			0	
y744n90		3XSSC	CONTROL			20128	321	19807	490	296	194	728	440	288	102.10	  0.01	 68.77	  0.01	 50.10	  0.02	 54.00	  0.76	0	G	1	0	19	269	14	278	23	0			0	
y744n90		3XSSC	CONTROL			1119	722	397	1939	1361	578	2884	2024	860	  0.69	  1.46	  0.46	  2.17	  0.60	  1.65	  0.21	  0.50	0	G	2	0	1955	722	17	731	26	0			0	
y744n90		3XSSC	CONTROL			682	296	386	2397	353	2044	3565	525	3040	  0.19	  5.30	  0.13	  7.88	  0.15	  6.59	  0.10	  0.84	0	G	3	0	20	279	14	288	23	0			0	
y744n90		3XSSC	CONTROL			1142	658	484	1838	1180	658	2734	1755	979	  0.74	  1.36	  0.49	  2.02	  0.62	  1.61	  0.41	  0.70	0	G	4	0	1956	732	17	741	26	0			0	
y744n90		3XSSC	CONTROL			351	274	77	390	309	81	580	459	121	  0.95	  1.05	  0.64	  1.57	  1.00	  1.00	  0.23	  0.28	0	G	5	0	21	289	14	298	23	0			0	
y744n90		GENOMIC	CONTROL			873	528	345	1413	910	503	2102	1353	749	  0.69	  1.46	  0.46	  2.17	  0.63	  1.59	  0.32	  0.83	0	G	6	0	1957	742	17	751	26	0			0	
y744n90		3XSSC	CONTROL			891	276	615	2552	352	2200	3796	523	3273	  0.28	  3.58	  0.19	  5.32	  0.21	  4.70	  0.17	  0.83	0	G	7	0	22	299	14	308	23	0			0	
y744n90		GENOMIC	CONTROL			862	496	366	1357	846	511	2018	1258	760	  0.72	  1.40	  0.48	  2.08	  0.65	  1.54	  0.35	  0.76	0	G	8	0	1958	752	17	761	26	0			0	
y744n90		LABELLED DNA (CY5)	CONTROL			729	257	472	770	315	455	1145	468	677	  1.04	  0.96	  0.70	  1.43	  0.93	  1.08	  0.69	  0.90	0	G	9	0	23	310	15	319	24	0			0	
y744n90		LABELLED DNA (CY3)	CONTROL			942	568	374	1449	909	540	2155	1352	803	  0.69	  1.44	  0.47	  2.15	  0.62	  1.61	  0.40	  0.76	0	G	10	0	1959	763	18	772	27	0			0	
y744n90		LABELLED DNA (CY5)	CONTROL			659	263	396	615	302	313	914	449	465	  1.27	  0.79	  0.85	  1.17	  1.00	  1.00	  0.86	  0.88	0	G	11	0	24	320	15	329	24	0			0	
y744n90		LABELLED DNA (CY3)	CONTROL			981	564	417	1588	993	595	2362	1477	885	  0.70	  1.43	  0.47	  2.12	  0.61	  1.64	  0.35	  0.75	0	G	12	0	1960	773	18	782	27	0			0	
y744n90		3XSSC	CONTROL			23483	523	22960	2029	353	1676	3018	525	2493	 13.70	  0.07	  9.21	  0.11	  8.81	  0.11	 -1.23	 -0.22	0	H	1	1	3891	255	460	264	469	0			0	
y744n90		3XSSC	CONTROL			9341	252	9089	1374	240	1134	2044	357	1687	  8.01	  0.12	  5.39	  0.19	  5.04	  0.20	  2.41	  0.36	0	H	2	1	5827	720	465	729	474	0			0	
y744n90		3XSSC	CONTROL			9117	496	8621	8828	414	8414	13132	615	12517	  1.02	  0.98	  0.69	  1.45	  0.70	  1.43	 -0.86	 -0.42	0	H	3	1	3892	265	460	274	469	0			0	
y744n90		3XSSC	CONTROL			10226	251	9975	2955	259	2696	4395	385	4010	  3.70	  0.27	  2.49	  0.40	  2.41	  0.42	  1.42	  0.58	0	H	4	1	5828	730	465	739	474	0			0	
y744n90		3XSSC	CONTROL			43403	718	42685	1604	348	1256	2386	517	1869	 33.98	  0.03	 22.84	  0.04	 21.58	  0.05	 -3.60	 -0.41	0	H	5	1	3893	275	460	284	469	0			0	
y744n90		GENOMIC	CONTROL			27195	269	26926	969	247	722	1441	367	1074	 37.29	  0.03	 25.07	  0.04	 22.77	  0.04	  8.91	  0.54	0	H	6	1	5829	740	465	749	474	0			0	
y744n90		3XSSC	CONTROL			2804	405	2399	7962	452	7510	11844	672	11172	  0.32	  3.13	  0.21	  4.66	  0.22	  4.50	  0.18	  0.79	0	H	7	1	3894	285	460	294	469	0			0	
y744n90		GENOMIC	CONTROL			9999	248	9751	2496	258	2238	3713	383	3330	  4.36	  0.23	  2.93	  0.34	  2.82	  0.35	  2.77	  0.75	0	H	8	1	5830	750	465	759	474	0			0	
y744n90		LABELLED DNA (CY5)	CONTROL			1655	319	1336	1170	285	885	1740	423	1317	  1.51	  0.66	  1.01	  0.99	  1.00	  1.00	  1.00	  0.98	0	H	9	1	3895	295	460	304	469	0			0	
y744n90		LABELLED DNA (CY3)	CONTROL			1795	242	1553	1216	241	975	1808	358	1450	  1.59	  0.63	  1.07	  0.93	  1.00	  1.00	  1.11	  0.95	0	H	10	1	5831	761	466	770	475	0			0	
y744n90		LABELLED DNA (CY5)	CONTROL			3253	275	2978	2399	279	2120	3568	415	3153	  1.40	  0.71	  0.94	  1.06	  1.00	  1.00	  0.97	  0.95	0	H	11	1	3896	305	460	314	469	0			0	
y744n90		LABELLED DNA (CY3)	CONTROL			1071	242	829	721	249	472	1072	370	702	  1.76	  0.57	  1.18	  0.85	  1.00	  1.00	  1.24	  0.96	0	H	12	1	5832	771	466	780	475	0			0	
y744n90		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	365	238	127	423	319	104	629	474	155	  1.22	  0.82	  0.82	  1.22	  1.00	  1.00	  0.81	  0.83	1	A	1	0	25	330	15	339	24	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n90		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	1310	572	738	1665	885	780	2476	1316	1160	  0.95	  1.06	  0.64	  1.57	  0.76	  1.32	  0.51	  0.59	1	A	2	0	1961	783	18	792	27	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n90		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	6090	319	5771	6261	404	5857	9314	601	8713	  0.99	  1.01	  0.66	  1.51	  0.68	  1.48	  0.66	  0.96	1	A	3	0	26	340	15	349	24	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n90		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	11654	601	11053	13391	915	12476	19920	1361	18559	  0.89	  1.13	  0.60	  1.68	  0.60	  1.66	  0.59	  0.98	1	A	4	0	1962	793	18	802	27	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n90		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	12666	357	12309	13136	484	12652	19541	720	18821	  0.97	  1.03	  0.65	  1.53	  0.66	  1.51	  0.66	  0.96	1	A	5	0	27	350	15	359	24	0	HSP	HEAT SHOCK PROTEIN	1	
y744n90		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	2637	534	2103	2552	798	1754	3796	1187	2609	  1.20	  0.83	  0.81	  1.24	  0.86	  1.16	  0.96	  0.94	1	A	6	0	1963	803	18	812	27	0		HOMOLOGY TO YOR016C	1	
y744n90		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	1054	396	658	935	535	400	1390	795	595	  1.65	  0.61	  1.11	  0.90	  1.00	  1.00	  0.96	  0.78	1	A	7	0	28	360	15	369	24	0		HYPOTHETICAL PROTEIN	1	
y744n90		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1830	551	1279	1950	870	1080	2900	1294	1606	  1.18	  0.84	  0.80	  1.26	  0.89	  1.12	  0.96	  0.93	1	A	8	0	1964	813	18	822	27	1	SPO	MEIOTIC PROTEIN	1	
y744n90		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	865	405	460	908	534	374	1350	794	556	  1.23	  0.81	  0.83	  1.21	  1.00	  1.00	  0.53	  0.49	1	A	9	0	29	370	15	379	24	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n90		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	1139	554	585	1365	756	609	2030	1124	906	  0.96	  1.04	  0.65	  1.55	  0.81	  1.24	  0.70	  0.73	1	A	10	0	1965	823	18	832	27	0		HYPOTHETICAL PROTEIN	1	
y744n90		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	3480	422	3058	3768	715	3053	5605	1063	4542	  1.00	  1.00	  0.67	  1.49	  0.70	  1.42	  0.69	  0.96	1	A	11	0	30	380	15	389	24	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n90		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	1683	441	1242	1776	705	1071	2642	1048	1594	  1.16	  0.86	  0.78	  1.28	  0.87	  1.14	  0.90	  0.95	1	A	12	0	1966	833	18	842	27	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n90		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	2943	284	2659	1882	282	1600	2799	419	2380	  1.66	  0.60	  1.12	  0.90	  1.05	  0.96	  1.18	  0.98	1	B	1	1	3897	315	460	324	469	0		HYPOTHETICAL PROTEIN	1	
y744n90		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	2904	261	2643	1709	256	1453	2542	380	2162	  1.82	  0.55	  1.22	  0.82	  1.14	  0.88	  1.20	  0.93	1	B	2	1	5833	781	466	790	475	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n90		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1817	336	1481	1358	343	1015	2020	510	1510	  1.46	  0.69	  0.98	  1.02	  1.00	  1.00	  1.02	  0.96	1	B	3	1	3898	325	460	334	469	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n90		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	3055	237	2818	2495	253	2242	3711	376	3335	  1.26	  0.80	  0.84	  1.18	  0.89	  1.12	  0.81	  0.94	1	B	4	1	5834	791	466	800	475	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n90		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	2054	294	1760	1514	359	1155	2252	534	1718	  1.52	  0.66	  1.02	  0.98	  1.00	  1.00	  0.86	  0.99	1	B	5	1	3899	335	460	344	469	1		WEAK SIMILARITY TO YOL047C	1	
y744n90		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	2974	261	2713	2185	251	1934	3250	373	2877	  1.40	  0.71	  0.94	  1.06	  1.00	  1.00	  0.87	  0.97	1	B	6	1	5835	801	466	810	475	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
