EXP	RFLAG	NAME	TYPE	GENE	LINK	CH1I	CH1B	CH1D	CH2I	CH2B	CH2D	CH2IN	CH2BN	CH2DN	RAT1	RAT2	RAT1N	RAT2N	CRT1	CRT2	REGR	CORR	PLAT	PROW	PCOL	FLAG	SPOT	LEFT	TOP	RIGHT	BOT	FAILED	CAT	DESC	CHR	
y744n98		GENOMIC 50NG/UL	CONTROL			393	236	157	360	238	122	526	348	178	  1.29	  0.78	  0.88	  1.13	  1.00	  1.00	  0.89	  0.70	0	B	7	0	3876	70	458	79	467	0			0	
y744n98		3XSSC	CONTROL			507	253	254	634	242	392	927	353	574	  0.65	  1.54	  0.44	  2.26	  0.55	  1.82	  0.08	  0.28	0	B	8	0	5812	534	458	543	467	0			0	
y744n98		POLY A	CONTROL			473	233	240	457	224	233	668	327	341	  1.03	  0.97	  0.70	  1.42	  0.95	  1.05	  0.63	  0.81	0	B	9	0	3877	80	458	89	467	0			0	
y744n98		LAMBDA	CONTROL			706	243	463	812	240	572	1187	351	836	  0.81	  1.24	  0.55	  1.81	  0.63	  1.58	  0.10	  0.25	0	B	10	0	5813	544	458	553	467	0			0	
y744n98		POLY A	CONTROL			389	216	173	400	221	179	585	323	262	  0.97	  1.03	  0.66	  1.51	  0.99	  1.01	  0.36	  0.54	0	B	11	0	3878	90	458	99	467	0			0	
y744n98		LAMBDA	CONTROL			397	266	131	378	229	149	552	334	218	  0.88	  1.14	  0.60	  1.66	  1.00	  1.00	  0.58	  0.66	0	B	12	0	5814	554	458	563	467	0			0	
y744n98		SALMON SPERM	CONTROL			369	229	140	317	218	99	463	318	145	  1.41	  0.71	  0.97	  1.04	  1.00	  1.00	  0.97	  0.70	0	C	1	0	7	110	9	119	18	0			0	
y744n98		PBR322	CONTROL			481	245	236	394	266	128	576	389	187	  1.84	  0.54	  1.26	  0.79	  1.00	  1.00	  0.89	  0.68	0	C	2	0	1943	563	9	572	18	0			0	
y744n98		SALMON SPERM	CONTROL			887	247	640	631	253	378	922	370	552	  1.69	  0.59	  1.16	  0.86	  1.00	  1.00	  1.12	  0.93	0	C	3	0	8	120	9	129	18	0			0	
y744n98		PBR322	CONTROL			426	232	194	365	222	143	533	324	209	  1.36	  0.74	  0.93	  1.08	  1.00	  1.00	  0.67	  0.61	0	C	4	0	1944	573	9	582	18	0			0	
y744n98		PKRX PLASMID CONTAINING LACZ	CONTROL			367	242	125	430	228	202	628	333	295	  0.62	  1.62	  0.42	  2.36	  0.65	  1.53	  0.12	  0.45	0	C	5	0	9	130	9	139	18	0			0	
y744n98		PKRX PLASMID CONTAINING LACZ	CONTROL			481	237	244	401	233	168	586	340	246	  1.45	  0.69	  0.99	  1.01	  1.00	  1.00	  1.12	  0.82	0	C	6	0	1945	583	9	592	18	0			0	
y744n98		PLASMID CONTAINING GFP	CONTROL			359	212	147	341	209	132	498	305	193	  1.11	  0.90	  0.76	  1.31	  1.00	  1.00	  0.37	  0.55	0	C	7	0	10	140	9	149	18	0			0	
y744n98		PLASMID CONTAINING GFP	CONTROL			533	235	298	477	250	227	697	365	332	  1.31	  0.76	  0.90	  1.11	  1.00	  1.00	  0.88	  0.89	0	C	8	0	1946	593	9	602	18	0			0	
y744n98		3XSSC	CONTROL			374	223	151	354	221	133	517	323	194	  1.14	  0.88	  0.78	  1.28	  1.00	  1.00	  0.71	  0.66	0	C	9	0	11	150	9	159	18	0			0	
y744n98		3XSSC	CONTROL			584	245	339	544	259	285	795	378	417	  1.19	  0.84	  0.81	  1.23	  1.00	  1.00	  0.77	  0.88	0	C	10	0	1947	603	9	612	18	0			0	
y744n98		3XSSC	CONTROL			346	220	126	355	190	165	519	277	242	  0.76	  1.31	  0.52	  1.92	  0.84	  1.18	  0.23	  0.51	0	C	11	0	12	160	9	169	18	0			0	
y744n98		3XSSC	CONTROL			657	251	406	512	249	263	748	364	384	  1.54	  0.65	  1.06	  0.95	  1.00	  1.00	  0.19	  0.18	0	C	12	0	1948	613	9	622	18	0			0	
y744n98		SALMON SPERM	CONTROL			401	221	180	363	229	134	530	334	196	  1.34	  0.74	  0.92	  1.09	  1.00	  1.00	  0.78	  0.60	0	D	1	0	3879	100	458	109	467	0			0	
y744n98		PBR322	CONTROL			447	255	192	451	242	209	659	353	306	  0.92	  1.09	  0.63	  1.59	  0.89	  1.12	  0.14	  0.41	0	D	2	0	5815	564	458	573	467	0			0	
y744n98		SALMON SPERM	CONTROL			639	246	393	478	222	256	699	324	375	  1.54	  0.65	  1.05	  0.95	  1.00	  1.00	  1.17	  0.87	0	D	3	0	3880	110	458	119	467	0			0	
y744n98		PBR322	CONTROL			540	257	283	481	238	243	703	348	355	  1.16	  0.86	  0.80	  1.25	  1.00	  1.00	  0.67	  0.73	0	D	4	0	5816	574	458	583	467	0			0	
y744n98		PKRX PLASMID CONTAINING LACZ	CONTROL			416	235	181	375	215	160	548	314	234	  1.13	  0.88	  0.77	  1.29	  1.00	  1.00	  0.68	  0.61	0	D	5	0	3881	120	458	129	467	0			0	
y744n98		PKRX PLASMID CONTAINING LACZ	CONTROL			485	245	240	650	237	413	950	346	604	  0.58	  1.72	  0.40	  2.52	  0.49	  2.03	  0.13	  0.56	0	D	6	0	5817	584	458	593	467	0			0	
y744n98		PLASMID CONTAINING GFP	CONTROL			360	231	129	342	215	127	500	314	186	  1.02	  0.98	  0.69	  1.44	  1.00	  1.00	  0.65	  0.67	0	D	7	0	3882	130	458	139	467	0			0	
y744n98		PLASMID CONTAINING GFP	CONTROL			388	261	127	414	241	173	605	352	253	  0.73	  1.36	  0.50	  1.99	  0.80	  1.25	  0.23	  0.51	0	D	8	0	5818	594	458	603	467	0			0	
y744n98		3XSSC	CONTROL			354	243	111	345	220	125	504	321	183	  0.89	  1.13	  0.61	  1.65	  1.00	  1.00	  0.39	  0.47	0	D	9	0	3883	140	458	149	467	0			0	
y744n98		3XSSC	CONTROL			380	247	133	373	237	136	545	346	199	  0.98	  1.02	  0.67	  1.50	  1.00	  1.00	  0.68	  0.73	0	D	10	0	5819	604	458	613	467	0			0	
y744n98		3XSSC	CONTROL			407	245	162	347	199	148	507	291	216	  1.09	  0.91	  0.75	  1.33	  1.00	  1.00	  0.96	  0.80	0	D	11	0	3884	150	458	159	467	0			0	
y744n98		3XSSC	CONTROL			442	234	208	393	234	159	574	342	232	  1.31	  0.76	  0.90	  1.12	  1.00	  1.00	  1.03	  0.82	0	D	12	0	5820	614	458	623	467	0			0	
y744n98		3XSSC	CONTROL			292	221	71	327	207	120	478	302	176	  0.59	  1.69	  0.40	  2.48	  0.85	  1.18	  0.09	  0.48	0	E	1	0	13	170	9	179	18	0			0	
y744n98		GENOMIC 50NG/UL	CONTROL			1444	246	1198	353	228	125	516	333	183	  9.58	  0.10	  6.55	  0.15	  4.85	  0.21	  0.46	  0.03	0	E	2	1	1949	623	9	632	18	0			0	
y744n98		3XSSC	CONTROL			346	217	129	321	219	102	469	320	149	  1.26	  0.79	  0.87	  1.16	  1.00	  1.00	  0.88	  0.89	0	E	3	0	14	180	9	189	18	0			0	
y744n98		GENOMIC 50NG/UL	CONTROL			939	220	719	402	250	152	587	365	222	  4.73	  0.21	  3.24	  0.31	  2.46	  0.41	  0.11	  0.06	0	E	4	1	1950	633	9	642	18	0			0	
y744n98		GENOMIC 150NG/UL	CONTROL			467	213	254	419	217	202	612	317	295	  1.26	  0.80	  0.86	  1.16	  1.00	  1.00	  1.03	  0.94	0	E	5	0	15	190	9	199	18	0			0	
y744n98		GENOMIC 450NG/UL	CONTROL			1681	243	1438	619	243	376	905	355	550	  3.82	  0.26	  2.61	  0.38	  2.32	  0.43	  0.89	  0.30	0	E	6	1	1951	643	9	652	18	0			0	
y744n98		GENOMIC 150NG/UL	CONTROL			495	227	268	452	223	229	661	326	335	  1.17	  0.85	  0.80	  1.25	  1.00	  1.00	  0.92	  0.93	0	E	7	0	16	200	9	209	18	0			0	
y744n98		GENOMIC 450NG/UL	CONTROL			4940	244	4696	316	222	94	462	324	138	 49.96	  0.02	 34.03	  0.03	 23.80	  0.04	  5.52	  0.05	0	E	8	1	1952	653	9	662	18	0			0	
y744n98		3XSSC	CONTROL			395	236	159	372	206	166	544	301	243	  0.96	  1.04	  0.65	  1.53	  1.00	  1.00	  0.54	  0.70	0	E	9	0	17	210	9	219	18	0			0	
y744n98		3XSSC	CONTROL			728	231	497	429	262	167	627	383	244	  2.98	  0.34	  2.04	  0.49	  1.55	  0.65	  0.45	  0.09	0	E	10	1	1953	663	9	672	18	0			0	
y744n98		3XSSC	CONTROL			305	212	93	294	217	77	429	317	112	  1.21	  0.83	  0.83	  1.20	  1.00	  1.00	  0.13	  0.19	0	E	11	0	18	220	9	229	18	0			0	
y744n98		3XSSC	CONTROL			340	243	97	374	229	145	546	334	212	  0.67	  1.49	  0.46	  2.19	  0.82	  1.22	  0.08	  0.27	0	E	12	0	1954	673	9	682	18	0			0	
y744n98		3XSSC	CONTROL			350	227	123	324	219	105	473	320	153	  1.17	  0.85	  0.80	  1.24	  1.00	  1.00	  0.76	  0.68	0	F	1	0	3885	160	458	169	467	0			0	
y744n98		GENOMIC 50NG/UL	CONTROL			436	250	186	402	230	172	587	336	251	  1.08	  0.92	  0.74	  1.35	  1.00	  1.00	  0.78	  0.76	0	F	2	0	5821	624	458	633	467	0			0	
y744n98		3XSSC	CONTROL			554	242	312	419	213	206	612	311	301	  1.51	  0.66	  1.04	  0.96	  1.00	  1.00	  1.19	  0.90	0	F	3	0	3886	170	458	179	467	0			0	
y744n98		GENOMIC 50NG/UL	CONTROL			357	252	105	334	215	119	488	314	174	  0.88	  1.13	  0.60	  1.66	  1.00	  1.00	  0.67	  0.72	0	F	4	0	5822	634	458	643	467	0			0	
y744n98		GENOMIC 150NG/UL	CONTROL			447	230	217	419	202	217	612	295	317	  1.00	  1.00	  0.68	  1.46	  0.95	  1.05	  0.67	  0.79	0	F	5	0	3887	180	458	189	467	0			0	
y744n98		GENOMIC 450NG/UL	CONTROL			331	252	79	355	229	126	519	334	185	  0.63	  1.59	  0.43	  2.34	  0.85	  1.17	  0.04	  0.27	0	F	6	0	5823	644	458	653	467	0			0	
y744n98		GENOMIC 150NG/UL	CONTROL			781	229	552	642	212	430	938	310	628	  1.28	  0.78	  0.88	  1.14	  1.00	  1.00	  0.78	  0.85	0	F	7	0	3888	190	458	199	467	0			0	
y744n98		GENOMIC 450NG/UL	CONTROL			540	254	286	480	238	242	702	348	354	  1.18	  0.85	  0.81	  1.24	  1.00	  1.00	  0.84	  0.89	0	F	8	0	5824	654	458	663	467	0			0	
y744n98		3XSSC	CONTROL			434	249	185	385	229	156	563	334	229	  1.19	  0.84	  0.81	  1.24	  1.00	  1.00	  0.82	  0.69	0	F	9	0	3889	200	458	209	467	0			0	
y744n98		3XSSC	CONTROL			467	271	196	434	237	197	634	346	288	  0.99	  1.01	  0.68	  1.47	  0.98	  1.02	  0.56	  0.67	0	F	10	0	5825	664	458	673	467	0			0	
y744n98		3XSSC	CONTROL			355	241	114	331	219	112	484	320	164	  1.02	  0.98	  0.70	  1.44	  1.00	  1.00	  0.17	  0.25	0	F	11	0	3890	210	458	219	467	0			0	
y744n98		3XSSC	CONTROL			373	269	104	348	230	118	508	336	172	  0.88	  1.13	  0.60	  1.65	  1.00	  1.00	  0.30	  0.39	0	F	12	0	5826	674	458	683	467	0			0	
y744n98		3XSSC	CONTROL			9222	269	8953	354	216	138	517	315	202	 64.88	  0.02	 44.32	  0.02	 34.32	  0.03	 31.26	  0.48	0	G	1	0	19	230	9	239	18	0			0	
y744n98		3XSSC	CONTROL			384	241	143	438	240	198	640	351	289	  0.72	  1.38	  0.49	  2.02	  0.75	  1.34	  0.30	  0.80	0	G	2	0	1955	683	9	692	18	0			0	
y744n98		3XSSC	CONTROL			473	246	227	602	208	394	880	304	576	  0.58	  1.74	  0.39	  2.54	  0.49	  2.02	  0.31	  0.81	0	G	3	0	20	240	9	249	18	0			0	
y744n98		3XSSC	CONTROL			457	228	229	568	254	314	830	371	459	  0.73	  1.37	  0.50	  2.00	  0.64	  1.55	  0.10	  0.49	0	G	4	0	1956	693	9	702	18	0			0	
y744n98		3XSSC	CONTROL			289	201	88	296	217	79	432	317	115	  1.11	  0.90	  0.77	  1.31	  1.00	  1.00	 -0.05	 -0.12	0	G	5	0	21	250	9	259	18	0			0	
y744n98		GENOMIC	CONTROL			484	234	250	399	219	180	583	320	263	  1.39	  0.72	  0.95	  1.05	  1.00	  1.00	  1.11	  0.90	0	G	6	0	1957	703	9	712	18	0			0	
y744n98		3XSSC	CONTROL			681	240	441	781	253	528	1142	370	772	  0.84	  1.20	  0.57	  1.75	  0.66	  1.52	  0.49	  0.88	0	G	7	0	22	260	9	269	18	0			0	
y744n98		GENOMIC	CONTROL			477	222	255	411	233	178	601	340	261	  1.43	  0.70	  0.98	  1.02	  1.00	  1.00	  1.07	  0.89	0	G	8	0	1958	713	9	722	18	0			0	
y744n98		LABELLED DNA (CY5)	CONTROL			312	208	104	310	207	103	453	302	151	  1.01	  0.99	  0.69	  1.45	  1.00	  1.00	  0.34	  0.44	0	G	9	0	23	270	9	279	18	0			0	
y744n98		LABELLED DNA (CY3)	CONTROL			624	259	365	546	250	296	798	365	433	  1.23	  0.81	  0.84	  1.19	  1.00	  1.00	  0.54	  0.59	0	G	10	0	1959	724	9	733	18	0			0	
y744n98		LABELLED DNA (CY5)	CONTROL			338	220	118	336	199	137	491	291	200	  0.86	  1.16	  0.59	  1.69	  1.00	  1.00	  0.67	  0.86	0	G	11	0	24	280	9	289	18	0			0	
y744n98		LABELLED DNA (CY3)	CONTROL			391	239	152	348	253	95	508	370	138	  1.60	  0.62	  1.10	  0.91	  1.00	  1.00	  1.32	  0.74	0	G	12	0	1960	734	9	743	18	0			0	
y744n98		3XSSC	CONTROL			19382	293	19089	477	253	224	697	370	327	 85.22	  0.01	 58.38	  0.02	 49.50	  0.02	 37.91	  0.58	0	H	1	0	3891	220	458	229	467	0			0	
y744n98		3XSSC	CONTROL			5368	264	5104	482	232	250	704	339	365	 20.42	  0.05	 13.98	  0.07	 12.00	  0.08	  7.46	  0.32	0	H	2	0	5827	684	458	693	467	0			0	
y744n98		3XSSC	CONTROL			665	253	412	882	234	648	1289	342	947	  0.64	  1.57	  0.44	  2.30	  0.50	  2.01	  0.32	  0.81	0	H	3	0	3892	230	458	239	467	0			0	
y744n98		3XSSC	CONTROL			557	246	311	667	223	444	975	326	649	  0.70	  1.43	  0.48	  2.09	  0.58	  1.74	  0.36	  0.81	0	H	4	0	5828	694	458	703	467	0			0	
y744n98		3XSSC	CONTROL			22444	274	22170	367	213	154	536	311	225	143.96	  0.01	 98.53	  0.01	 78.22	  0.01	115.85	  0.75	0	H	5	0	3893	240	458	249	467	0			0	
y744n98		GENOMIC	CONTROL			13223	284	12939	444	246	198	649	359	290	 65.35	  0.02	 44.62	  0.02	 37.09	  0.03	 51.27	  0.87	0	H	6	0	5829	704	458	713	467	0			0	
y744n98		3XSSC	CONTROL			604	274	330	772	223	549	1129	326	803	  0.60	  1.66	  0.41	  2.43	  0.48	  2.07	  0.36	  0.86	0	H	7	0	3894	250	458	259	467	0			0	
y744n98		GENOMIC	CONTROL			746	268	478	940	242	698	1374	353	1021	  0.68	  1.46	  0.47	  2.14	  0.53	  1.90	  0.33	  0.77	0	H	8	0	5830	714	458	723	467	0			0	
y744n98		LABELLED DNA (CY5)	CONTROL			413	242	171	358	207	151	523	302	221	  1.13	  0.88	  0.77	  1.29	  1.00	  1.00	  0.66	  0.65	0	H	9	0	3895	260	458	269	467	0			0	
y744n98		LABELLED DNA (CY3)	CONTROL			331	242	89	317	214	103	463	312	151	  0.86	  1.16	  0.59	  1.70	  1.00	  1.00	  0.10	  0.26	0	H	10	0	5831	724	458	733	467	0			0	
y744n98		LABELLED DNA (CY5)	CONTROL			406	227	179	356	207	149	520	302	218	  1.20	  0.83	  0.82	  1.22	  1.00	  1.00	  0.73	  0.73	0	H	11	0	3896	270	458	279	467	0			0	
y744n98		LABELLED DNA (CY3)	CONTROL			332	249	83	313	226	87	457	330	127	  0.95	  1.05	  0.65	  1.53	  1.00	  1.00	  0.14	  0.25	0	H	12	0	5832	734	458	743	467	0			0	
y744n98		YAL001C	ORF	TFC3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TFC3%22>SGD</a>	342	217	125	328	203	125	479	296	183	  1.00	  1.00	  0.68	  1.46	  1.00	  1.00	  0.49	  0.72	1	A	1	0	25	290	9	299	18	0	RPL	RNA POLYMERASE TRANSCRIPTION INITIATION FACTOR TFIIIC	1	
y744n98		YAL002W	ORF	VPS8	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22VPS8%22>SGD</a>	743	264	479	591	248	343	864	362	502	  1.40	  0.72	  0.95	  1.05	  1.00	  1.00	  0.76	  0.81	1	A	2	0	1961	744	9	753	18	0	VPS	VACUOLAR SORTING PROTEIN	1	
y744n98		YAL003W	ORF	TEF5	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TEF5%22>SGD</a>	8429	258	8171	5098	249	4849	7455	364	7091	  1.69	  0.59	  1.15	  0.87	  1.14	  0.88	  1.10	  0.96	1	A	3	0	26	300	9	309	18	0	TEF	TRANSLATION ELONGATION FACTOR EEF-1BETA	1	
y744n98		YAL004W	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL004W%22>SGD</a>	19892	297	19595	15816	267	15549	23131	390	22741	  1.26	  0.79	  0.86	  1.16	  0.87	  1.16	  0.78	  0.95	1	A	4	0	1962	754	9	763	18	0		HOMOLOGY TO A.KLEBSIANA GLUTAMATE DEHYDROGENASE	1	
y744n98		YAL005C	ORF	SSA1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SSA1%22>SGD</a>	2575	230	2345	2095	213	1882	3064	311	2753	  1.25	  0.80	  0.85	  1.17	  0.88	  1.14	  0.79	  0.91	1	A	5	0	27	310	9	319	18	0	HSP	HEAT SHOCK PROTEIN	1	
y744n98		YAL007C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL007C%22>SGD</a>	1324	278	1046	963	250	713	1408	365	1043	  1.47	  0.68	  1.00	  1.00	  1.00	  1.00	  0.99	  0.96	1	A	6	0	1963	764	9	773	18	0		HOMOLOGY TO YOR016C	1	
y744n98		YAL008W	ORF	FUN14	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN14%22>SGD</a>	631	281	350	496	258	238	725	377	348	  1.47	  0.68	  1.01	  0.99	  1.00	  1.00	  0.98	  0.86	1	A	7	0	28	320	9	329	18	0		HYPOTHETICAL PROTEIN	1	
y744n98		YAL009W	ORF	SPO7	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22SPO7%22>SGD</a>	1140	273	867	761	264	497	1112	386	726	  1.74	  0.57	  1.19	  0.84	  1.07	  0.94	  1.17	  0.93	1	A	8	0	1964	774	9	783	18	1	SPO	MEIOTIC PROTEIN	1	
y744n98		YAL010C	ORF	MDM10	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22MDM10%22>SGD</a>	481	219	262	377	240	137	551	351	200	  1.91	  0.52	  1.31	  0.76	  1.00	  1.00	  0.99	  0.77	1	A	9	0	29	330	9	339	18	0	MGM	MITOCHONDRIAL PROTEIN	1	
y744n98		YAL011W	ORF	FUN36	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN36%22>SGD</a>	649	249	400	533	269	264	779	393	386	  1.52	  0.66	  1.04	  0.96	  1.00	  1.00	  0.86	  0.86	1	A	10	0	1965	784	9	793	18	0		HYPOTHETICAL PROTEIN	1	
y744n98		YAL012W	ORF	CYS3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CYS3%22>SGD</a>	2094	234	1860	1573	242	1331	2300	353	1947	  1.40	  0.72	  0.96	  1.05	  1.00	  1.00	  0.96	  0.94	1	A	11	0	30	340	9	349	18	0	AAS	CYSTATHIONINE GAMMA-LYASE	1	
y744n98		YAL013W	ORF	DEP1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22DEP1%22>SGD</a>	677	270	407	515	249	266	753	364	389	  1.53	  0.65	  1.05	  0.96	  1.00	  1.00	  1.06	  0.85	1	A	12	0	1966	794	9	803	18	0	LIP	REGULATOR OF PHOSPHOLIPID METABOLISM	1	
y744n98		YAL014C	ORF	FUN34	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN34%22>SGD</a>	477	241	236	418	204	214	611	298	313	  1.10	  0.91	  0.75	  1.33	  1.00	  1.00	  0.81	  0.90	1	B	1	0	3897	280	458	289	467	0		HYPOTHETICAL PROTEIN	1	
y744n98		YAL015C	ORF	FUN33	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN33%22>SGD</a>	456	252	204	357	225	132	522	329	193	  1.55	  0.65	  1.06	  0.95	  1.00	  1.00	  1.18	  0.88	1	B	2	0	5833	744	458	753	467	0		SIMILARITY TO UV ENDONUCLEASE	1	
y744n98		YAL016W	ORF	TPD3	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22TPD3%22>SGD</a>	1696	258	1438	1200	251	949	1755	367	1388	  1.52	  0.66	  1.04	  0.97	  1.00	  1.00	  0.99	  0.95	1	B	3	0	3898	290	458	299	467	0	PPA	" PHOSPHOPROTEIN PHOSPHATASE 2A, REGULATORY CHAIN A"""	1	
y744n98		YAL017W	ORF	FUN31	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN31%22>SGD</a>	315	249	66	305	192	113	446	280	166	  0.58	  1.71	  0.40	  2.52	  0.88	  1.13	  0.02	  0.08	1	B	4	0	5834	754	458	763	467	0		PUTATIVE SER/THR PROTEIN KINASE	1	
y744n98		YAL018C	ORF		<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22YAL018C%22>SGD</a>	528	239	289	417	227	190	609	331	278	  1.52	  0.66	  1.04	  0.96	  1.00	  1.00	  1.07	  0.92	1	B	5	0	3899	300	458	309	467	1		WEAK SIMILARITY TO YOL047C	1	
y744n98		YAL019W	ORF	FUN30	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22FUN30%22>SGD</a>	1024	283	741	621	237	384	908	346	562	  1.93	  0.52	  1.32	  0.76	  1.15	  0.87	  0.61	  0.62	1	B	6	0	5835	764	458	773	467	0		SIMILARITY TO HELICASES OF THE SNF2/RAD54 FAMILY	1	
y744n98		YAL020C	ORF	ATS1	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22ATS1%22>SGD</a>	825	230	595	435	222	213	636	324	312	  2.79	  0.36	  1.91	  0.52	  1.53	  0.65	  0.64	  0.09	1	B	7	0	3900	310	458	319	467	1	SRP	ALPHA-TUBULIN SUPRESSOR	1	
y744n98		YAL021C	ORF	CCR4	<a href=http://www-genome.stanford.edu/cgi-bin/dbrun/SacchDB?find+Locus+%22CCR4%22>SGD</a>	1305	270	1035	763	224	539	1115	327	788	  1.92	  0.52	  1.31	  0.76	  1.19	  0.84	  1.34	  0.94	1	B	8	0	5836	774	458	783	467	0	TRF	TRANSCRIPTIONAL REGULATOR	1	
